experiment,load_kg,channel,input_deg,repeat,tick,time_s,command_tick,valid_local,invalid_reason,has_support,support_contacts,has_cop,cop_ap_m,com_ap_m,com_velocity_ap_mps,capture_ap_m,capture_margin_m,support_ap_min_m,support_ap_max_m,pelvis_y_m,trunk_pitch_rad,saddle_separation_m,ankle_requested_target_deg,ankle_applied_target_deg,hip_requested_target_deg,hip_applied_target_deg,abdomen_requested_target_deg,abdomen_applied_target_deg,thorax_requested_target_deg,thorax_applied_target_deg,ankle_actual_deg,hip_actual_deg,abdomen_actual_deg,thorax_actual_deg,ankle_solver_torque_nm,hip_solver_torque_nm,abdomen_solver_torque_nm,thorax_solver_torque_nm,max_demand
zero,25,zero,0,1,60,0.6,5,True,NONE,True,8,True,-0.0274525546,0.0165431183,0.205312759,0.0858751,0.0529340729,-0.151688963,0.138809174,0.9759644,-0.03322488,0.00575731974,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-2.67704368,0,3.45338178,3.33952737,0.7111013,7.4505806E-06,-0.08621067,-1.34110451E-05,0.165431753
zero,25,zero,0,1,61,0.61,5,True,NONE,True,8,True,-0.0254135914,0.0186284371,0.208635926,0.0890772343,0.04973194,-0.151688963,0.138809174,0.975828,-0.03552856,0.005745103,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-2.78622,0,3.464923,3.34350967,0.697991252,6.28642738E-06,-0.0860586762,-1.04308128E-05,0.170999676
zero,25,zero,0,1,62,0.62,5,True,NONE,True,8,True,-0.0233276226,0.0207468588,0.211965784,0.0923143253,0.04649485,-0.151688963,0.138809174,0.97569,-0.0378822945,0.00577088539,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-2.89857841,0,3.476651,3.34772134,0.685039163,7.53207132E-06,-0.0823773444,-2.4959445E-05,0.176751688
zero,25,zero,0,1,63,0.63,5,True,NONE,True,8,True,-0.0211175717,0.0228984077,0.215296984,0.09558456,0.0432246178,-0.151688963,0.138809174,0.9755463,-0.04025037,0.00580310775,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.01428223,0,3.487442,3.351227,0.6694108,5.075708E-06,-0.07963553,-3.53902578E-05,0.1827148
zero,25,zero,0,1,64,0.64,5,True,NONE,True,8,True,-0.018855691,0.0250830371,0.218621239,0.0988850743,0.0399241,-0.151688963,0.138809174,0.975397348,-0.04262961,0.00583261624,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.132461,0,3.496633,3.354729,0.6499499,7.543713E-06,-0.07837862,-4.47034836E-05,0.1889096
zero,25,zero,0,1,65,0.65,5,True,NONE,True,8,True,-0.0165598616,0.0273005236,0.221917123,0.102208383,0.03660079,-0.151688963,0.138809174,0.9752398,-0.0450293235,0.00586841349,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.25308657,0,3.50557637,3.357761,0.6253779,6.05359674E-06,-0.07759631,-5.14090061E-05,0.195302591
zero,25,zero,0,1,66,0.66,5,True,NONE,True,8,True,-0.0142637659,0.0295505561,0.225186929,0.105554938,0.033254236,-0.151688963,0.138809174,0.9750753,-0.04743451,0.005890898,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.37566447,0,3.51316047,3.36032438,0.599184632,5.494803E-06,-0.0758372247,-5.811453E-05,0.201864809
zero,25,zero,0,1,67,0.67,5,True,NONE,True,8,True,-0.0119582023,0.0318328552,0.228428692,0.108923823,0.0298853517,-0.151688963,0.138809174,0.9749025,-0.04986376,0.005908463,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.50021315,0,3.52006125,3.36311865,0.5732,6.891787E-06,-0.0752493739,-5.58793545E-05,0.208521709
zero,25,zero,0,1,68,0.68,5,True,NONE,True,8,True,-0.009634641,0.03414715,0.231648371,0.112316795,0.02649238,-0.151688963,0.138809174,0.974722743,-0.052325435,0.005931903,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.626746,0,3.52717042,3.36614323,0.548285246,7.4505806E-06,-0.07427037,-5.401671E-05,0.215318486
zero,25,zero,0,1,69,0.69000000000000006,5,True,NONE,True,8,True,-0.00724881142,0.0364933051,0.234852716,0.11573597,0.0230732039,-0.151688963,0.138809174,0.974538863,-0.0548084453,0.00594366761,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.7548542,0,3.53404355,3.36823559,0.525593758,3.0733645E-06,-0.07284358,-4.88013029E-05,0.222162738
zero,25,zero,0,1,70,0.70000000000000007,5,True,NONE,True,8,True,-0.0048363097,0.0388710871,0.238031566,0.119177677,0.0196314976,-0.151688963,0.138809174,0.9743467,-0.0573260933,0.00595688354,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-3.88418055,0,3.54090381,3.37102318,0.5027503,2.79396772E-06,-0.0723905861,-5.14090061E-05,0.229088023
zero,25,zero,0,1,71,0.71,5,True,NONE,True,8,True,-0.00237982627,0.0412802622,0.24119316,0.122644469,0.0161647052,-0.151688963,0.138809174,0.97414887,-0.0598801561,0.00596903265,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.015192,0,3.54775023,3.37380862,0.479823351,4.84287739E-06,-0.07133335,-5.47617674E-05,0.236136049
zero,25,zero,0,1,72,0.72,5,True,NONE,True,8,True,0.000113587848,0.04372067,0.244337171,0.126136035,0.01267314,-0.151688963,0.138809174,0.9739444,-0.0624686852,0.00597761571,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.1479187,0,3.554804,3.37659168,0.457540154,4.84287739E-06,-0.07028431,-4.61936E-05,0.243286937
zero,25,zero,0,1,73,0.73,5,True,NONE,True,8,True,0.00263433461,0.046192117,0.24746339,0.129652113,0.009157062,-0.151688963,0.138809174,0.9737327,-0.06508851,0.00597472442,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.28165245,0,3.56184387,3.3793726,0.4349798,2.60770321E-06,-0.0693574548,-5.7742E-05,0.250518978
zero,25,zero,0,1,74,0.74,5,True,NONE,True,8,True,0.00517113274,0.0486944169,0.2505721,0.133192554,0.00561662,-0.151688963,0.138809174,0.9735134,-0.06775539,0.00597803341,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.417188,0,3.569747,3.38238239,0.411704183,3.7252903E-07,-0.06891638,-4.32133675E-05,0.257800817
zero,25,zero,0,1,75,0.75,5,True,NONE,True,8,True,0.00777446339,0.0512274243,0.253667027,0.136758521,0.002050653,-0.151688963,0.138809174,0.973288059,-0.07046628,0.00598647,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.55384874,0,3.57828927,3.385621,0.387486815,-7.4505806E-07,-0.0677377,-4.06056643E-05,0.2651866
zero,25,zero,0,1,76,0.76,5,True,NONE,True,8,True,0.0104023181,0.05379096,0.256742626,0.140347868,-0.0015386939,-0.151688963,0.138809174,0.973055661,-0.0732177943,0.005998879,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.691538,0,3.58724737,3.38885641,0.363239646,1.49011612E-06,-0.06654039,-5.029142E-05,0.272562534
zero,25,zero,0,1,77,0.77,5,True,NONE,True,8,True,0.0130956033,0.05638486,0.2598077,0.1439634,-0.00515422225,-0.151688963,0.138809174,0.972815633,-0.07600171,0.005991998,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.830653,0,3.59640121,3.39231968,0.337716937,-1.86264515E-06,-0.0656195,-4.76837158E-05,0.280118018
zero,25,zero,0,1,78,0.78,5,True,NONE,True,8,True,0.01569363,0.0590090156,0.262862235,0.147604942,-0.008795768,-0.151688963,0.138809174,0.9725637,-0.07882832,0.005984378,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-4.97186232,0,3.60509682,3.39600968,0.313887,-4.09781933E-06,-0.06511137,-5.7742E-05,0.287924141
zero,25,zero,0,1,79,0.79,5,True,NONE,True,8,True,0.0183595736,0.06166348,0.265927732,0.151279882,-0.0124707073,-0.151688963,0.138809174,0.9723059,-0.0817088,0.00599657837,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.114839,0,3.61528826,3.39923525,0.291413069,-4.09781933E-06,-0.06456077,-5.327165E-05,0.295723766
zero,25,zero,0,1,80,0.8,5,True,NONE,True,8,True,0.021130845,0.06434825,0.26897946,0.154979751,-0.0161705762,-0.151688963,0.138809174,0.972041547,-0.08460804,0.00599904032,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.2586956,0,3.62523484,3.40268755,0.267156959,-2.60770321E-06,-0.062751025,-6.146729E-05,0.303469658
zero,25,zero,0,1,81,0.81,5,True,NONE,True,8,True,0.0239091348,0.06706309,0.272013128,0.15870291,-0.0198937356,-0.151688963,0.138809174,0.9717673,-0.08755308,0.00600664,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.40365171,0,3.63580012,3.40636659,0.239551067,-7.82311E-06,-0.06252229,-5.736947E-05,0.311260521
zero,25,zero,0,1,82,0.82000000000000006,5,False,CAPTURE_DEPARTURE,True,8,True,0.0266876128,0.0698078349,0.275035083,0.162451252,-0.023642078,-0.151688963,0.138809174,0.971484661,-0.09052326,0.0060040853,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.55018568,0,3.64612031,3.409812,0.211948156,-8.940697E-06,-0.0611379743,-5.811453E-05,0.319195747
zero,25,zero,0,1,83,0.83000000000000007,5,False,CAPTURE_DEPARTURE,True,8,True,0.02953437,0.0725824,0.278048724,0.166225851,-0.0274166763,-0.151688963,0.138809174,0.9711936,-0.0935393944,0.006007715,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.69790125,0,3.65683937,3.41371226,0.185793638,-8.195639E-06,-0.06088838,-5.96046448E-05,0.3272131
zero,25,zero,0,1,84,0.84,5,False,CAPTURE_DEPARTURE,True,8,True,0.03237905,0.07538668,0.2810523,0.170025989,-0.0312168151,-0.151688963,0.138809174,0.9708929,-0.0965832844,0.00600422174,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.84724474,-0.03956468,3.66774082,3.41760826,0.160121918,-7.07805157E-06,-0.05966723,-6.221235E-05,0.335342735
zero,25,zero,0,1,85,0.85,5,False,CAPTURE_DEPARTURE,True,8,True,0.035286013,0.07822058,0.2840486,0.173852459,-0.0350432843,-0.151688963,0.138809174,0.9705837,-0.09965776,0.005989319,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-5.997704,-0.03956468,3.67860985,3.42172885,0.134202838,-1.37835741E-05,-0.0592522323,-5.66244125E-05,0.3435356
zero,25,zero,0,1,86,0.86,5,False,CAPTURE_DEPARTURE,True,8,True,0.0381749533,0.081084,0.28703323,0.177703679,-0.0388945043,-0.151688963,0.138809174,0.970263064,-0.10277652,0.00597906671,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-6.14945126,0,3.69008327,3.42538738,0.107610226,-1.2293458E-05,-0.05907193,-6.593764E-05,0.351773828
zero,25,zero,0,1,87,0.87,5,False,CAPTURE_DEPARTURE,True,8,True,0.0410912745,0.08397682,0.290013283,0.181581885,-0.04277271,-0.151688963,0.138809174,0.969933867,-0.10593228,0.005969701,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-6.302767,-0.03956468,3.7017324,3.4294982,0.080356,-1.41561031E-05,-0.058285147,-6.70552254E-05,0.36010617
zero,25,zero,0,1,88,0.88,5,False,CAPTURE_DEPARTURE,True,8,True,0.0440934226,0.08689903,0.292985916,0.185486123,-0.04667695,-0.151688963,0.138809174,0.969595551,-0.109131359,0.00596935,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-6.457539,-0.03956468,3.71397781,3.43406034,0.0533431768,-1.78813934E-05,-0.0576809049,-7.748604E-05,0.368563265
zero,25,zero,0,1,89,0.89,5,False,CAPTURE_DEPARTURE,True,8,True,0.0468847752,0.0898504853,0.295943469,0.189413577,-0.050604403,-0.151688963,0.138809174,0.969247639,-0.112365693,0.00597395934,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-6.61366653,-0.03956468,3.72681284,3.43793321,0.026011467,-1.86264515E-05,-0.0562921166,-7.15255737E-05,0.374510527
zero,25,zero,0,1,90,0.9,5,False,CAPTURE_DEPARTURE,True,8,True,0.04957124,0.0928311348,0.2988823,0.193363026,-0.05455385,-0.151688963,0.138809174,0.9688914,-0.115624033,0.005976486,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-6.77140331,-0.03956468,3.73918533,3.44225669,-0.00438392162,-2.23517418E-05,-0.0557012856,-7.748604E-05,0.3845655
zero,25,zero,0,1,91,0.91,5,False,CAPTURE_DEPARTURE,True,8,True,0.052472014,0.09584084,0.301843,0.197348058,-0.0585388839,-0.151688963,0.138809174,0.9685283,-0.1189112,0.0059697954,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-6.93120337,-0.03956468,3.75109982,3.4461205,-0.03350973,-1.63912773E-05,-0.0554405153,-8.866191E-05,0.3940531
zero,25,zero,0,1,92,0.92,5,False,CAPTURE_DEPARTURE,True,8,True,0.05539364,0.0988799557,0.304846555,0.201376244,-0.06256707,-0.151688963,0.138809174,0.9681628,-0.122228108,0.005957699,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-7.094585,-0.06852804,3.76276827,3.44998,-0.0582844019,-2.38418579E-05,-0.05452037,-8.791685E-05,0.403193682
zero,25,zero,0,1,93,0.93,5,False,CAPTURE_DEPARTURE,True,8,True,0.0585703067,0.101949014,0.3078727,0.205441222,-0.06663205,-0.151688963,0.138809174,0.967791259,-0.125584587,0.005949395,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-7.258287,-0.06852804,3.775023,3.45383525,-0.07455051,-2.75671482E-05,-0.0546142459,-9.23872E-05,0.412180543
zero,25,zero,0,1,94,0.94000000000000006,5,False,CAPTURE_DEPARTURE,True,8,True,0.0619203858,0.105047941,0.310878068,0.209528223,-0.07071905,-0.151688963,0.138809174,0.967413247,-0.128977612,0.00594170671,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-7.422602,-0.06852804,3.78827143,3.457686,-0.09390712,-3.129244E-05,-0.05458817,-8.791685E-05,0.42125836
zero,25,zero,0,1,95,0.95000000000000007,5,False,CAPTURE_DEPARTURE,True,8,True,0.06537299,0.108176194,0.3138398,0.213628978,-0.0748198,-0.151688963,0.138809174,0.9670266,-0.1324052,0.005934893,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-7.58790731,-0.07912936,3.80209136,3.462211,-0.118020177,-2.682209E-05,-0.0540688634,-0.000100582838,0.430472851
zero,25,zero,0,1,96,0.96,5,False,CAPTURE_DEPARTURE,True,8,True,0.0686711743,0.111333176,0.3167531,0.2177411,-0.07893193,-0.151688963,0.138809174,0.9666298,-0.135865122,0.005927816,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-7.75434,-0.06852804,3.815861,3.466956,-0.146365166,-3.129244E-05,-0.0532619655,-9.83476639E-05,0.43982777
zero,25,zero,0,1,97,0.97,5,False,CAPTURE_DEPARTURE,True,8,True,0.0716719,0.114518441,0.319602579,0.221859008,-0.0830498338,-0.151688963,0.138809174,0.9662221,-0.139356762,0.005921004,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-7.92232466,-0.07912936,3.829786,3.47146869,-0.177580118,-3.57627869E-05,-0.0524617732,-0.000111758709,0.449302316
zero,25,zero,0,1,98,0.98,5,False,CAPTURE_DEPARTURE,True,8,True,0.07485597,0.117731534,0.322440743,0.225999832,-0.08719066,-0.151688963,0.138809174,0.9658045,-0.142880842,0.00591483572,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-8.091957,-0.07912936,3.843864,3.47552514,-0.210276246,-3.427267E-05,-0.0518977642,-0.000105798244,0.4588597
zero,25,zero,0,1,99,0.99,5,False,CAPTURE_DEPARTURE,True,8,True,0.07819044,0.1209724,0.325299859,0.230174541,-0.09136537,-0.151688963,0.138809174,0.9653796,-0.146438777,0.005909835,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-8.262854,-0.08846932,3.857891,3.480027,-0.243338943,-3.129244E-05,-0.0513203442,-0.000122189522,0.4682892
zero,25,zero,0,1,100,1,5,False,CAPTURE_DEPARTURE,True,8,True,0.08160873,0.124241613,0.3281901,0.234387055,-0.09557788,-0.151688963,0.138809174,0.964948237,-0.150028571,0.00590074528,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-8.435216,-0.08846932,3.87166452,3.484298,-0.276592374,-3.65078449E-05,-0.0508375466,-0.0001244247,0.477535158
zero,25,zero,0,1,101,1.01,5,False,CAPTURE_DEPARTURE,True,8,True,0.08516249,0.127539232,0.331069,0.238623112,-0.09981394,-0.151688963,0.138809174,0.964507759,-0.153655156,0.0058855284,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-8.608593,-0.0969132856,3.88619542,3.4887886,-0.310716033,-3.7252903E-05,-0.0505149364,-0.000134110451,0.4867747
zero,25,zero,0,1,102,1.02,5,False,CAPTURE_DEPARTURE,True,8,True,0.08876942,0.130864933,0.333917618,0.242875949,-0.104066774,-0.151688963,0.138809174,0.9640565,-0.157328829,0.005877372,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-8.783103,-0.10467831,3.901274,3.49349737,-0.346961617,-3.501773E-05,-0.0502079725,-0.000117719173,0.49606505
zero,25,zero,0,1,103,1.03,5,False,CAPTURE_DEPARTURE,True,8,True,0.09242507,0.134218261,0.3367307,0.247143254,-0.108334079,-0.151688963,0.138809174,0.9635943,-0.161034957,0.005868696,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-8.958856,-0.111905821,3.91689444,3.4981997,-0.384542346,-3.874302E-05,-0.0491254032,-0.00014603138,0.505477667
zero,25,zero,0,1,104,1.04,5,False,CAPTURE_DEPARTURE,True,8,True,0.09611415,0.137598813,0.339506716,0.251424044,-0.11261487,-0.151688963,0.138809174,0.9631195,-0.16477406,0.005860736,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-9.136036,-0.111905821,3.9322536,3.50311923,-0.422650576,-3.427267E-05,-0.04836023,-0.000156462193,0.514969945
zero,25,zero,0,1,105,1.05,5,False,CAPTURE_DEPARTURE,True,8,True,0.0997884,0.141006172,0.3422485,0.255718768,-0.116909593,-0.151688963,0.138809174,0.962631047,-0.1685441,0.00585322361,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-9.314816,-0.118694052,3.94794965,3.508255,-0.4611224,-4.84287739E-05,-0.0475093722,-0.0001475215,0.5245608
zero,25,zero,0,1,106,1.06,5,False,CAPTURE_DEPARTURE,True,8,True,0.103444144,0.14444007,0.344961077,0.2600288,-0.121219635,-0.151688963,0.138809174,0.962128043,-0.172345236,0.00584567757,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-9.495272,-0.118694052,3.96358347,3.51316047,-0.499764085,-3.874302E-05,-0.0467374921,-0.000160932541,0.5342404
zero,25,zero,0,1,107,1.07,5,False,CAPTURE_DEPARTURE,True,8,True,0.10708,0.147900179,0.347649544,0.2643555,-0.125546336,-0.151688963,0.138809174,0.9616101,-0.176172614,0.00583106652,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-9.677229,-0.125114515,3.979156,3.5182817,-0.538218,-4.61936E-05,-0.04593134,-0.000165402889,0.544006467
zero,25,zero,0,1,108,1.08,5,False,CAPTURE_DEPARTURE,True,8,True,0.1107633,0.15138635,0.350322068,0.268701375,-0.1298922,-0.151688963,0.138809174,0.961076438,-0.180033565,0.005816668,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-9.860764,-0.137056082,3.995256,3.52361751,-0.576326251,-4.172325E-05,-0.04554987,-0.000174343586,0.5538254
zero,25,zero,0,1,109,1.09,5,False,CAPTURE_DEPARTURE,True,8,True,0.114414886,0.15489842,0.352981031,0.273067027,-0.134257853,-0.151688963,0.138809174,0.9605277,-0.183929011,0.005806205,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.0458679,-0.137056082,4.01109552,3.52850175,-0.6136954,-4.32133675E-05,-0.0450201333,-0.000169873238,0.5637409
zero,25,zero,0,1,110,1.1,5,False,CAPTURE_DEPARTURE,True,8,True,0.117226094,0.15843679,0.355716228,0.277483046,-0.138673872,-0.151688963,0.138809174,0.959966,-0.187854,0.005797441,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.1051378,-0.137056082,4.026679,3.53360057,-0.649777055,-4.39584255E-05,-0.0445619226,-0.000181794167,0.566724658
zero,25,zero,0,1,111,1.11,5,False,CAPTURE_DEPARTURE,True,8,True,0.1204971,0.162003323,0.358462334,0.2819303,-0.143121123,-0.151688963,0.138809174,0.9594165,-0.1917928,0.005792926,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.2572432,-0.1480375,4.04220247,3.53780723,-0.586125255,-5.66244125E-05,-0.0431865454,-0.00019967556,0.589197636
zero,25,zero,0,1,112,1.12,5,False,CAPTURE_DEPARTURE,True,8,True,0.122947335,0.165598035,0.361370862,0.286459446,-0.147650272,-0.151688963,0.138809174,0.958868563,-0.1957605,0.005794603,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.4072819,-0.1480375,4.057666,3.54200888,-0.592458248,-5.51342964E-05,-0.04489124,-0.000205636024,0.59735316
zero,25,zero,0,1,113,1.1300000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,0.125724733,0.169222444,0.3643967,0.29105702,-0.152247846,-0.151688963,0.138809174,0.9583254,-0.199749649,0.00579435751,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.555047,-0.158258736,4.072879,3.546426,-0.578737259,-6.183982E-05,-0.0445902348,-0.000207126141,0.6048949
zero,25,zero,0,1,114,1.1400000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,0.12880075,0.172877342,0.367495626,0.295708865,-0.156899691,-0.151688963,0.138809174,0.9577851,-0.203765318,0.00579478033,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.6995306,-0.158258736,4.08918428,3.55105853,-0.5583942,-6.482005E-05,-0.0451996922,-0.000227987766,0.612267137
zero,25,zero,0,1,115,1.1500000000000001,5,False,CAPTURE_DEPARTURE,True,8,True,0.1321505,0.176563159,0.37062636,0.300401539,-0.161592364,-0.151688963,0.138809174,0.957246542,-0.207804725,0.00579576474,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.8410826,-0.163129374,4.105615,3.5556848,-0.53640306,-6.33299351E-05,-0.0456213951,-0.000207126141,0.6195349
zero,25,zero,0,1,116,1.16,5,False,CAPTURE_DEPARTURE,True,8,True,0.1357397,0.180279762,0.37375614,0.305123776,-0.1663146,-0.151688963,0.138809174,0.9567067,-0.21186161,0.005793547,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-10.9804592,-0.163129374,4.12274075,3.560525,-0.514408946,-7.227063E-05,-0.0457242131,-0.000238418579,0.6268156
zero,25,zero,0,1,117,1.17,5,False,CAPTURE_DEPARTURE,True,8,True,0.137767792,0.184028119,0.377037019,0.309927374,-0.1711182,-0.151688963,0.138809174,0.956164241,-0.215932056,0.00579108,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.1184464,-0.163129374,4.139228,3.565139,-0.493049622,-7.599592E-05,-0.0461220741,-0.0002503395,0.634054959
zero,25,zero,0,1,118,1.18,5,False,CAPTURE_DEPARTURE,True,8,True,0.138532028,0.187811628,0.380555,0.314845324,-0.176036149,-0.151688963,0.138809174,0.9556426,-0.2199923,0.00579653773,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.2503567,-0.16785875,4.15395355,3.56952786,-0.471457839,-6.854534E-05,-0.04760921,-0.00022649765,0.6399277
zero,25,zero,0,1,119,1.19,5,False,CAPTURE_DEPARTURE,True,8,True,0.138532281,0.1916332,0.384476483,0.319936335,-0.181127161,-0.151688963,0.138809174,0.955144167,-0.224058166,0.00580921024,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.3735781,-0.163129374,4.167501,3.57237768,-0.444901,-7.301569E-05,-0.05019307,-0.00024586916,0.6450189
zero,25,zero,0,1,120,1.2,5,False,CAPTURE_DEPARTURE,True,8,True,0.138532549,0.1954972,0.388803333,0.325205564,-0.18639639,-0.151688963,0.138809174,0.954673052,-0.228129,0.005824017,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.4870911,-0.16785875,4.179693,3.575444,-0.41244328,-6.109476E-05,-0.0526547432,-0.000242888927,0.6492914
zero,25,zero,0,1,121,1.21,5,False,CAPTURE_DEPARTURE,True,8,True,0.138532832,0.199407756,0.3935216,0.330652654,-0.19184348,-0.151688963,0.138809174,0.9542323,-0.232204929,0.00584110152,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.589962,-0.163129374,4.19147635,3.577414,-0.377959,-6.556511E-05,-0.0550150871,-0.0002488494,0.6527713
zero,25,zero,0,1,122,1.22,5,False,CAPTURE_DEPARTURE,True,8,True,0.1385331,0.203368753,0.398616433,0.3362766,-0.197467417,-0.151688963,0.138809174,0.9538236,-0.23628211,0.00585807767,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.6814661,-0.163129374,4.2022953,3.57960153,-0.34288168,-6.258488E-05,-0.0571236,-0.0002503395,0.65545994
zero,25,zero,0,1,123,1.23,5,False,CAPTURE_DEPARTURE,True,8,True,0.1385334,0.2073837,0.404074579,0.3420766,-0.203267425,-0.151688963,0.138809174,0.953448355,-0.240360469,0.005874648,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.7612667,-0.163129374,4.21197176,3.581569,-0.308042765,-5.811453E-05,-0.05914718,-0.000260770321,0.6573812
zero,25,zero,0,1,124,1.24,5,False,CAPTURE_DEPARTURE,True,8,True,0.1385337,0.211456254,0.409885168,0.348052621,-0.209243447,-0.151688963,0.138809174,0.9531065,-0.244438812,0.005889522,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.8292017,-0.163129374,4.220142,3.58288026,-0.273960829,-5.51342964E-05,-0.0609219074,-0.0002592802,0.658563554
zero,25,zero,0,1,125,1.25,5,False,CAPTURE_DEPARTURE,True,8,True,0.138551056,0.215589762,0.416036785,0.354204178,-0.2153673,-0.151688963,0.138836876,0.952797532,-0.248519465,0.005902621,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.8853426,-0.163129374,4.227185,3.58397269,-0.240832567,-7.4505806E-05,-0.0626117,-0.000225007534,0.659112632
zero,25,zero,0,1,126,1.26,5,False,CAPTURE_DEPARTURE,True,8,True,0.138551325,0.219787583,0.42252174,0.360532045,-0.22169517,-0.151688963,0.138836876,0.9525196,-0.2526043,0.00591304759,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.9298563,-0.158258736,4.232737,3.58440948,-0.2092123,-4.76837158E-05,-0.06400943,-0.0002488494,0.658957958
zero,25,zero,0,1,127,1.27,5,False,CAPTURE_DEPARTURE,True,8,True,0.138537183,0.224052966,0.429333627,0.367037117,-0.228200242,-0.151612163,0.138836876,0.9522704,-0.256697476,0.005920845,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.9632645,-0.163129374,4.236804,3.5852828,-0.178617239,-7.301569E-05,-0.06533414,-0.000263750553,0.6582378
zero,25,zero,0,1,128,1.28,5,False,CAPTURE_DEPARTURE,True,8,True,0.138537422,0.228389069,0.436461955,0.373718947,-0.234882072,-0.151612163,0.138836876,0.95204705,-0.260802358,0.00592491543,0,0,0,0,3.93006325,3.93006325,3.66966081,3.66987443,-11.986248,-0.163129374,4.239575,3.58506441,-0.149318576,-6.407499E-05,-0.0664249063,-0.000227987766,0.656992853
