tick,time,barY,standRefY,heightDeficit,barVelY,barSpeed,barAngSpeed,lKnee,rKnee,maxKnee,lHip,rHip,maxHip,trunk,completionRegion,linStill,angStill,kneesQ,hipsQ,trunkQ,physicalLockout,state,sq,demand,drive01
660,6.600000,1.125168,1.403096,0.277928,0.257919,0.258342,0.009471,1.533434,1.546373,1.546373,-1.392253,-1.402491,1.402491,0.483867,0,0,1,0,0,0,0,ASCENT,0.474997,0.247236,0.000000
661,6.610000,1.127810,1.403096,0.275286,0.266122,0.266560,0.020980,1.526185,1.539271,1.539271,-1.385169,-1.395474,1.395474,0.483027,0,0,1,0,0,0,0,ASCENT,0.471997,0.246484,0.000000
662,6.620000,1.130523,1.403096,0.272573,0.273004,0.273450,0.041666,1.518683,1.531886,1.531886,-1.377883,-1.388218,1.388218,0.481996,0,0,1,0,0,0,0,ASCENT,0.468997,0.246752,0.000000
663,6.630000,1.133300,1.403096,0.269796,0.279685,0.280135,0.052159,1.511103,1.524456,1.524456,-1.370533,-1.380945,1.380945,0.480855,0,0,1,0,0,0,0,ASCENT,0.465997,0.245868,0.000000
664,6.640000,1.136149,1.403096,0.266948,0.286817,0.287280,0.057959,1.503378,1.516845,1.516845,-1.363184,-1.373641,1.373641,0.479674,0,0,1,0,0,0,0,ASCENT,0.462997,0.245609,0.000000
665,6.650000,1.139058,1.403096,0.264038,0.292730,0.293213,0.076738,1.495380,1.508913,1.508913,-1.355619,-1.366051,1.366051,0.478319,0,0,1,0,0,0,0,ASCENT,0.459997,0.246291,0.000000
666,6.660000,1.142020,1.403096,0.261076,0.298146,0.298647,0.085368,1.487291,1.500943,1.500943,-1.347960,-1.358423,1.358423,0.476860,0,0,1,0,0,0,0,ASCENT,0.456997,0.245457,0.000000
667,6.670000,1.145029,1.403096,0.258067,0.302623,0.303140,0.100568,1.478954,1.492699,1.492699,-1.340096,-1.350550,1.350550,0.475266,0,0,1,0,0,0,0,ASCENT,0.453997,0.245712,0.000000
668,6.680000,1.148078,1.403096,0.255018,0.306844,0.307376,0.106860,1.470558,1.484435,1.484435,-1.332184,-1.342677,1.342677,0.473599,0,0,1,0,0,0,0,ASCENT,0.450997,0.244964,0.000000
669,6.690000,1.151163,1.403096,0.251934,0.310296,0.310846,0.117874,1.461993,1.475970,1.475970,-1.324182,-1.334673,1.334673,0.471839,0,0,1,0,0,0,0,ASCENT,0.447997,0.245166,0.000000
670,6.700000,1.154279,1.403096,0.248817,0.313627,0.314203,0.121516,1.453361,1.467459,1.467459,-1.316154,-1.326671,1.326671,0.470037,0,0,1,0,0,0,0,ASCENT,0.444997,0.244508,0.000000
671,6.710000,1.157422,1.403096,0.245674,0.316039,0.316644,0.133850,1.444513,1.458700,1.458700,-1.307934,-1.318428,1.318428,0.468121,0,0,1,0,0,0,0,ASCENT,0.441997,0.240215,0.000000
672,6.720000,1.160580,1.403096,0.242516,0.317948,0.318584,0.138934,1.435672,1.449993,1.449993,-1.299721,-1.310246,1.310246,0.466154,0,0,1,0,0,0,0,ASCENT,0.438997,0.248902,0.000000
673,6.730000,1.163752,1.403096,0.239344,0.318958,0.319622,0.150707,1.426647,1.441069,1.441069,-1.291343,-1.301855,1.301855,0.464087,0,0,1,0,0,0,0,ASCENT,0.435997,0.248402,0.000000
674,6.740000,1.166930,1.403096,0.236166,0.319854,0.320547,0.153335,1.417641,1.432203,1.432203,-1.282961,-1.293512,1.293512,0.461982,0,0,1,0,0,0,0,ASCENT,0.432997,0.244867,0.000000
675,6.750000,1.170112,1.403096,0.232984,0.319931,0.320654,0.164339,1.408510,1.423177,1.423177,-1.274465,-1.285010,1.285010,0.459785,0,0,1,0,0,0,0,ASCENT,0.429997,0.244034,0.000000
676,6.760000,1.173294,1.403096,0.229802,0.320043,0.320798,0.166287,1.399419,1.414226,1.414226,-1.265979,-1.276566,1.276566,0.457558,0,0,1,0,0,0,0,ASCENT,0.426997,0.242692,0.000000
677,6.770000,1.176472,1.403096,0.226624,0.319519,0.320307,0.176850,1.390206,1.405116,1.405116,-1.257361,-1.267944,1.267944,0.455243,0,0,1,0,0,0,0,ASCENT,0.423997,0.242859,0.000000
678,6.780000,1.179644,1.403096,0.223452,0.319142,0.319960,0.178426,1.381057,1.396107,1.396107,-1.248765,-1.259392,1.259392,0.452902,0,0,1,0,0,0,0,ASCENT,0.420997,0.242005,0.000000
679,6.790000,1.182812,1.403096,0.220284,0.318650,0.319502,0.182675,1.371858,1.387017,1.387017,-1.240157,-1.250792,1.250792,0.450534,0,0,1,0,0,0,0,ASCENT,0.417997,0.242194,0.000000
680,6.800000,1.185977,1.403096,0.217119,0.318504,0.319399,0.181285,1.362673,1.377949,1.377949,-1.231585,-1.242243,1.242243,0.448176,0,0,1,0,0,0,0,ASCENT,0.414997,0.241677,0.000000
681,6.810000,1.189134,1.403096,0.213962,0.317471,0.318416,0.191191,1.353344,1.368706,1.368706,-1.222846,-1.233479,1.233479,0.445730,0,0,1,0,0,0,0,ASCENT,0.411997,0.242231,0.000000
682,6.820000,1.192278,1.403096,0.210818,0.316356,0.317345,0.190936,1.344091,1.359590,1.359590,-1.214136,-1.224807,1.224807,0.443270,0,0,1,0,0,0,0,ASCENT,0.408997,0.241386,0.000000
683,6.830000,1.195405,1.403096,0.207691,0.314435,0.315467,0.200364,1.334722,1.350327,1.350327,-1.205291,-1.215959,1.215959,0.440734,0,0,0,0,0,0,0,ASCENT,0.405997,0.241782,0.000000
684,6.840000,1.198513,1.403096,0.204583,0.312743,0.313814,0.200099,1.325447,1.341201,1.341201,-1.196489,-1.207211,1.207211,0.438189,0,0,0,0,0,0,0,ASCENT,0.402997,0.240782,0.000000
685,6.850000,1.201599,1.403096,0.201497,0.310409,0.311515,0.209405,1.316099,1.331962,1.331962,-1.187580,-1.198308,1.198308,0.435572,0,0,0,0,0,0,0,ASCENT,0.399997,0.241335,0.000000
686,6.860000,1.204664,1.403096,0.198432,0.308446,0.309580,0.209445,1.306861,1.322872,1.322872,-1.178724,-1.189511,1.189511,0.432944,0,0,0,0,0,0,0,ASCENT,0.396997,0.240354,0.000000
687,6.870000,1.207716,1.403096,0.195380,0.307252,0.308422,0.207708,1.297637,1.313766,1.313766,-1.169942,-1.180760,1.180760,0.430350,0,0,0,0,0,0,0,ASCENT,0.393997,0.240195,0.000000
688,6.880000,1.210750,1.403096,0.192346,0.305284,0.306499,0.217696,1.288318,1.304536,1.304536,-1.161008,-1.171815,1.171815,0.427663,0,0,0,0,0,0,0,ASCENT,0.390997,0.240709,0.000000
689,6.890000,1.213765,1.403096,0.189331,0.303544,0.304790,0.217019,1.279096,1.295451,1.295451,-1.152114,-1.162967,1.162967,0.424968,0,0,0,0,0,0,0,ASCENT,0.387997,0.239810,0.000000
690,6.900000,1.216762,1.403096,0.186334,0.301658,0.302936,0.221562,1.269817,1.286282,1.286282,-1.143176,-1.154042,1.154042,0.422244,0,0,0,0,0,0,0,ASCENT,0.384997,0.239984,0.000000
691,6.910000,1.219744,1.403096,0.183352,0.300331,0.301644,0.219051,1.260599,1.277195,1.277195,-1.134305,-1.145212,1.145212,0.419540,0,0,0,0,0,0,0,ASCENT,0.381997,0.239212,0.000000
692,6.920000,1.222710,1.403096,0.180386,0.298470,0.299821,0.225572,1.251291,1.267983,1.267983,-1.125323,-1.136226,1.136226,0.416784,0,0,0,0,0,0,0,ASCENT,0.378997,0.239775,0.000000
693,6.930000,1.225658,1.403096,0.177438,0.296937,0.298325,0.223821,1.242054,1.258880,1.258880,-1.116391,-1.127338,1.127338,0.414033,0,0,0,0,0,0,0,ASCENT,0.375997,0.238812,0.000000
694,6.940000,1.228587,1.403096,0.174509,0.294846,0.296274,0.230815,1.232730,1.249660,1.249660,-1.107368,-1.118320,1.118320,0.411227,0,0,0,0,0,0,0,ASCENT,0.372997,0.239174,0.000000
695,6.950000,1.231497,1.403096,0.171599,0.293217,0.294676,0.228443,1.223484,1.240552,1.240552,-1.098390,-1.109393,1.109393,0.408436,0,0,0,0,0,0,0,ASCENT,0.369997,0.238764,0.000000
696,6.960000,1.234388,1.403096,0.168708,0.291069,0.292567,0.235467,1.214162,1.231336,1.231336,-1.089330,-1.100341,1.100341,0.405590,0,0,0,0,0,0,0,ASCENT,0.366997,0.238825,0.000000
697,6.970000,1.237260,1.403096,0.165836,0.289382,0.290912,0.233996,1.204920,1.222232,1.222232,-1.080337,-1.091401,1.091401,0.402750,0,0,0,0,0,0,0,ASCENT,0.363997,0.238701,0.000000
698,6.980000,1.240112,1.403096,0.162984,0.287196,0.288764,0.241363,1.195604,1.213021,1.213021,-1.071263,-1.082337,1.082337,0.399852,0,0,0,0,0,0,0,ASCENT,0.360997,0.238765,0.000000
699,6.990000,1.242945,1.403096,0.160151,0.285576,0.287169,0.239443,1.186366,1.203920,1.203920,-1.062237,-1.073362,1.073362,0.396965,0,0,0,0,0,0,0,ASCENT,0.357997,0.238652,0.000000
700,7.000000,1.245761,1.403096,0.157335,0.283731,0.285357,0.244576,1.177071,1.194732,1.194732,-1.053167,-1.064308,1.064308,0.394042,0,0,0,0,0,0,0,ASCENT,0.354997,0.238682,0.000000
701,7.010000,1.248562,1.403096,0.154534,0.282455,0.284115,0.242515,1.167833,1.185623,1.185623,-1.044171,-1.055357,1.055357,0.391133,0,0,0,0,0,0,0,ASCENT,0.351997,0.238570,0.000000
702,7.020000,1.251348,1.403096,0.151748,0.280650,0.282347,0.248960,1.158499,1.176385,1.176385,-1.035057,-1.046245,1.046245,0.388173,0,0,0,0,0,0,0,ASCENT,0.348997,0.238670,0.000000
703,7.030000,1.254117,1.403096,0.148980,0.279210,0.280940,0.247594,1.149228,1.167248,1.167248,-1.026006,-1.037241,1.037241,0.385216,0,0,0,0,0,0,0,ASCENT,0.345997,0.238574,0.000000
704,7.040000,1.256867,1.403096,0.146230,0.277115,0.278884,0.254862,1.139874,1.157997,1.157997,-1.016878,-1.028122,1.028122,0.382200,0,0,0,0,0,0,0,ASCENT,0.342997,0.238669,0.000000
705,7.050000,1.259598,1.403096,0.143498,0.275591,0.277387,0.252719,1.130577,1.148836,1.148836,-1.007784,-1.019080,1.019080,0.379198,0,0,0,0,0,0,0,ASCENT,0.339997,0.238566,0.000000
706,7.060000,1.262312,1.403096,0.140784,0.273488,0.275313,0.259609,1.121209,1.139572,1.139572,-0.998619,-1.009928,1.009928,0.376137,0,0,0,0,0,0,0,ASCENT,0.336997,0.238691,0.000000
707,7.070000,1.265004,1.403096,0.138092,0.271783,0.273651,0.259885,1.111914,1.130413,1.130413,-0.989536,-1.000897,1.000897,0.373077,0,0,0,0,0,0,0,ASCENT,0.333997,0.240044,0.000000
708,7.080000,1.267681,1.403096,0.135415,0.270096,0.271995,0.262583,1.102576,1.121186,1.121186,-0.980458,-0.991840,0.991840,0.370003,0,0,0,0,0,0,0,ASCENT,0.330997,0.238540,0.000000
709,7.090000,1.270349,1.403096,0.132747,0.269251,0.271184,0.258644,1.093255,1.111983,1.111983,-0.971421,-0.982840,0.982840,0.366965,0,0,0,0,0,0,0,ASCENT,0.327997,0.238443,0.000000
710,7.100000,1.273000,1.403096,0.130096,0.267358,0.269350,0.266839,1.083829,1.102645,1.102645,-0.962272,-0.973684,0.973684,0.363852,0,0,0,0,0,0,0,ASCENT,0.324997,0.238607,0.000000
711,7.110000,1.275632,1.403096,0.127464,0.265639,0.267681,0.265923,1.074456,1.093403,1.093403,-0.953185,-0.964644,0.964644,0.360735,0,0,0,0,0,0,0,ASCENT,0.321997,0.238538,0.000000
712,7.120000,1.278241,1.403096,0.124855,0.263123,0.265217,0.273390,1.064980,1.084031,1.084031,-0.943959,-0.955428,0.955428,0.357557,0,0,0,0,0,0,0,ASCENT,0.318997,0.238678,0.000000
713,7.130000,1.280826,1.403096,0.122270,0.261004,0.263140,0.272775,1.055592,1.074783,1.074783,-0.934819,-0.946348,0.946348,0.354377,0,0,0,0,0,0,0,ASCENT,0.315997,0.238566,0.000000
714,7.140000,1.283386,1.403096,0.119710,0.258211,0.260398,0.280693,1.046155,1.065455,1.065455,-0.925628,-0.937179,0.937179,0.351135,0,0,0,0,0,0,0,ASCENT,0.312997,0.238654,0.000000
715,7.150000,1.285922,1.403096,0.117174,0.256217,0.258435,0.279328,1.036781,1.056217,1.056217,-0.916471,-0.928082,0.928082,0.347901,0,0,0,0,0,0,0,ASCENT,0.309997,0.238529,0.000000
716,7.160000,1.288448,1.403096,0.114648,0.255126,0.257386,0.277410,1.027424,1.046977,1.046977,-0.907423,-0.919071,0.919071,0.344701,0,0,0,0,0,0,0,ASCENT,0.306997,0.238414,0.000000
717,7.170000,1.290953,1.403096,0.112143,0.252795,0.255123,0.287018,1.017990,1.037628,1.037628,-0.898266,-0.909912,0.909912,0.341409,0,0,0,0,0,0,0,ASCENT,0.303997,0.238583,0.000000
718,7.180000,1.293434,1.403096,0.109662,0.250674,0.253053,0.287152,1.008614,1.028378,1.028378,-0.889182,-0.900876,0.900876,0.338103,0,0,0,0,0,0,0,ASCENT,0.300997,0.238510,0.000000
719,7.190000,1.295890,1.403096,0.107206,0.248023,0.250449,0.293423,0.999157,1.019022,1.019022,-0.879983,-0.891692,0.891692,0.334750,0,0,0,0,0,0,0,ASCENT,0.297997,0.238617,0.000000
720,7.200000,1.298323,1.403096,0.104773,0.245906,0.248371,0.292721,0.989777,1.009774,1.009774,-0.870883,-0.882648,0.882648,0.331398,0,0,0,0,0,0,0,ASCENT,0.294997,0.238505,0.000000
721,7.210000,1.300735,1.403096,0.102361,0.243774,0.246290,0.295725,0.980378,1.000480,1.000480,-0.861812,-0.873600,0.873600,0.328030,0,0,0,0,0,0,0,ASCENT,0.291997,0.238511,0.000000
722,7.220000,1.303134,1.403096,0.099962,0.242628,0.245190,0.292148,0.970982,0.991198,0.991198,-0.852769,-0.864596,0.864596,0.324697,0,0,0,0,0,0,0,ASCENT,0.288997,0.238402,0.000000
723,7.230000,1.305512,1.403096,0.097584,0.240248,0.242889,0.300367,0.961516,0.981815,0.981815,-0.843639,-0.855463,0.855463,0.321290,0,0,0,0,0,0,0,ASCENT,0.285997,0.238580,0.000000
724,7.240000,1.307865,1.403096,0.095231,0.238033,0.240741,0.299909,0.952102,0.972523,0.972523,-0.834593,-0.846463,0.846463,0.317876,0,0,0,0,0,0,0,ASCENT,0.282997,0.238509,0.000000
725,7.250000,1.310191,1.403096,0.092905,0.234976,0.237753,0.307006,0.942597,0.963113,0.963113,-0.825398,-0.837279,0.837279,0.314405,0,0,0,0,0,0,0,ASCENT,0.279997,0.238667,0.000000
