time,tick,state,direction,sq,phase_velocity,phase_accel,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_req,knee_l_app,knee_l_act,knee_l_req_app_err,knee_l_app_act_err,knee_l_req_act_err,knee_l_dqds,knee_l_nom_tgt_vel,knee_l_req_tgt_vel,knee_l_app_tgt_vel,knee_l_act_vel,knee_l_ref_accel,knee_l_pos_nm,knee_l_vel_nm,knee_l_tot_nm,knee_l_solv_nm,knee_l_demand,knee_l_max_force,knee_l_lim,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_req,hip_l_app,hip_l_act,hip_l_req_app_err,hip_l_app_act_err,hip_l_req_act_err,hip_l_dqds,hip_l_nom_tgt_vel,hip_l_req_tgt_vel,hip_l_app_tgt_vel,hip_l_act_vel,hip_l_ref_accel,hip_l_pos_nm,hip_l_vel_nm,hip_l_tot_nm,hip_l_solv_nm,hip_l_demand,hip_l_max_force,hip_l_lim,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_req,ankle_l_app,ankle_l_act,ankle_l_req_app_err,ankle_l_app_act_err,ankle_l_req_act_err,ankle_l_dqds,ankle_l_nom_tgt_vel,ankle_l_req_tgt_vel,ankle_l_app_tgt_vel,ankle_l_act_vel,pelvis_pitch,trunk_pitch,com_z,com_y,cop_z,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_y,bar_vy
4.120,412,ASCENT,Ascent,0.8530,-0.30,0.0,102.87,0.00,0.00,102.87,102.87,117.72,0.00,14.84,14.84,82.34,-24.70,-24.56,-24.56,-27.61,-22.7,-207.3,4.3,-203.0,0.0,0.0989,2052.0,0.8118,-100.68,0.00,0.00,-100.68,-100.68,-109.52,0.00,-8.84,-8.84,-76.76,23.03,22.89,22.89,21.10,22.2,138.8,2.8,141.6,0.0,0.0691,2052.0,0.9127,-25.44,0.00,0.34,-25.10,-25.10,-34.44,0.00,-9.34,-9.34,-12.22,3.67,3.63,3.63,8.05,-26.26,38.79,-0.0275,0.6071,-0.0231,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.130,413,ASCENT,Ascent,0.8500,-0.30,0.0,102.63,0.00,0.00,102.63,102.63,117.48,0.00,14.85,14.85,83.11,-24.93,-25.34,-25.34,-28.12,-23.6,-207.4,3.9,-203.5,0.0,0.0992,2052.0,0.8102,-100.46,0.00,0.00,-100.46,-100.46,-109.32,0.00,-8.87,-8.87,-77.52,23.26,23.66,23.66,21.79,23.1,139.3,2.9,142.2,0.0,0.0693,2052.0,0.9110,-25.40,0.00,2.63,-22.77,-23.95,-34.41,-1.18,-10.46,-11.64,-12.39,3.72,3.81,3.81,7.14,-26.26,38.80,-0.0275,0.6084,-0.0289,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.140,414,ASCENT,Ascent,0.8470,-0.30,0.0,102.37,0.00,0.00,102.37,102.37,117.25,0.00,14.87,14.87,83.91,-25.17,-25.34,-25.34,-27.29,-24.4,-207.7,2.7,-205.0,0.0,0.0999,2052.0,0.8086,-100.22,0.00,0.00,-100.22,-100.22,-109.13,0.00,-8.91,-8.91,-78.30,23.49,23.66,23.66,21.05,24.0,139.9,4.1,144.0,0.0,0.0702,2052.0,0.9094,-25.36,0.00,0.34,-25.02,-25.02,-34.37,0.00,-9.35,-9.35,-12.57,3.77,3.81,3.81,8.03,-26.26,38.81,-0.0275,0.6097,-0.0233,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.150,415,ASCENT,Ascent,0.8440,-0.30,0.0,102.12,0.00,0.00,102.12,102.12,117.01,0.00,14.89,14.89,84.74,-25.42,-25.34,-25.34,-27.87,-25.3,-207.9,3.5,-204.4,0.0,0.0996,2052.0,0.8070,-99.98,0.00,0.00,-99.98,-99.98,-108.92,0.00,-8.94,-8.94,-79.12,23.74,23.66,23.66,21.74,24.8,140.4,3.0,143.4,0.0,0.0700,2052.0,0.9077,-25.32,0.00,2.63,-22.69,-23.88,-34.34,-1.18,-10.46,-11.65,-12.75,3.82,3.81,3.81,7.20,-26.25,38.81,-0.0276,0.6111,-0.0290,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.160,416,ASCENT,Ascent,0.8410,-0.30,0.0,101.87,0.00,0.00,101.87,101.87,116.78,0.00,14.92,14.92,85.60,-25.68,-25.34,-25.34,-27.28,-26.2,-208.3,2.7,-205.6,0.0,0.1002,2052.0,0.8054,-99.75,0.00,0.00,-99.75,-99.75,-108.72,0.00,-8.98,-8.98,-79.96,23.99,23.66,23.66,21.50,25.7,141.0,3.4,144.4,0.0,0.0704,2052.0,0.9060,-25.29,0.00,0.34,-24.95,-24.95,-34.30,0.00,-9.35,-9.35,-12.94,3.88,3.81,3.81,8.08,-26.24,38.82,-0.0276,0.6124,-0.0235,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.170,417,ASCENT,Ascent,0.8380,-0.30,0.0,101.61,0.00,0.00,101.61,101.61,116.55,0.00,14.94,14.94,86.49,-25.95,-26.23,-26.23,-27.85,-27.1,-208.6,2.3,-206.3,0.0,0.1006,2052.0,0.8038,-99.50,0.00,0.00,-99.50,-99.50,-108.52,0.00,-9.01,-9.01,-80.83,24.25,24.52,24.52,22.22,26.6,141.6,3.6,145.2,0.0,0.0708,2052.0,0.9043,-25.25,0.00,2.63,-22.62,-23.80,-34.27,-1.18,-10.47,-11.65,-13.14,3.94,4.00,4.00,7.19,-26.23,38.82,-0.0276,0.6137,-0.0293,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.180,418,ASCENT,Ascent,0.8350,-0.30,0.0,101.34,0.00,0.00,101.34,101.34,116.32,0.00,14.98,14.98,87.41,-26.22,-26.23,-26.23,-27.09,-28.0,-209.1,1.2,-207.9,0.0,0.1013,2052.0,0.8022,-99.26,0.00,0.00,-99.26,-99.26,-108.32,0.00,-9.06,-9.06,-81.73,24.52,24.52,24.52,21.49,27.4,142.3,4.8,147.1,0.0,0.0717,2052.0,0.9026,-25.21,0.00,0.34,-24.87,-24.87,-34.23,0.00,-9.36,-9.36,-13.34,4.00,4.00,4.00,8.06,-26.22,38.83,-0.0277,0.6150,-0.0237,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.190,419,ASCENT,Ascent,0.8320,-0.30,0.0,101.08,0.00,0.00,101.08,101.08,116.09,0.00,15.00,15.00,88.36,-26.51,-26.23,-26.23,-27.76,-28.9,-209.5,2.1,-207.3,0.0,0.1010,2052.0,0.8006,-99.01,0.00,0.00,-99.01,-99.01,-108.11,0.00,-9.10,-9.10,-82.66,24.80,24.52,24.52,22.21,28.3,142.9,3.6,146.5,0.0,0.0715,2052.0,0.9009,-25.17,0.00,2.63,-22.54,-23.72,-34.19,-1.19,-10.47,-11.66,-13.55,4.06,4.00,4.00,7.26,-26.21,38.83,-0.0277,0.6163,-0.0294,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.200,420,ASCENT,Ascent,0.8290,-0.30,0.0,100.82,0.00,0.00,100.82,100.82,115.86,0.00,15.04,15.04,89.33,-26.80,-27.21,-27.21,-27.25,-29.8,-210.0,0.1,-209.9,0.0,0.1023,2052.0,0.7990,-98.76,0.00,0.00,-98.76,-98.76,-107.91,0.00,-9.14,-9.14,-83.62,25.09,25.49,25.49,22.00,29.2,143.6,5.5,149.1,0.0,0.0727,2052.0,0.8992,-25.13,0.00,0.34,-24.79,-24.79,-34.15,0.00,-9.36,-9.36,-13.76,4.13,4.22,4.22,8.15,-26.20,38.83,-0.0277,0.6177,-0.0239,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.210,421,ASCENT,Ascent,0.8260,-0.30,0.0,100.54,0.00,0.00,100.54,100.54,115.62,0.00,15.08,15.08,90.34,-27.10,-27.21,-27.21,-27.65,-30.7,-210.5,0.6,-209.9,0.0,0.1023,2052.0,0.7974,-98.51,0.00,0.00,-98.51,-98.51,-107.70,0.00,-9.19,-9.19,-84.61,25.38,25.49,25.49,22.21,30.0,144.3,5.1,149.5,0.0,0.0729,2052.0,0.8975,-25.08,0.00,2.63,-22.45,-23.64,-34.12,-1.19,-10.48,-11.67,-13.98,4.19,4.22,4.22,7.25,-26.18,38.83,-0.0278,0.6190,-0.0295,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.220,422,ASCENT,Ascent,0.8230,-0.30,0.0,100.27,0.00,0.00,100.27,100.27,115.39,0.00,15.12,15.12,91.38,-27.41,-27.21,-27.21,-27.23,-31.6,-211.1,0.0,-211.1,0.0,0.1029,2052.0,0.7958,-98.25,0.00,0.00,-98.25,-98.25,-107.49,0.00,-9.24,-9.24,-85.62,25.69,25.49,25.49,22.00,30.9,145.1,5.5,150.6,0.0,0.0734,2052.0,0.8958,-25.04,0.00,0.34,-24.70,-24.70,-34.08,0.00,-9.37,-9.37,-14.21,4.26,4.22,4.22,8.22,-26.17,38.83,-0.0278,0.6203,-0.0240,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.230,423,ASCENT,Ascent,0.8200,-0.30,0.0,100.00,0.00,0.00,100.00,100.00,115.16,0.00,15.16,15.16,92.44,-27.73,-28.22,-28.22,-27.91,-31.4,-211.7,-0.4,-212.1,0.0,0.1034,2052.0,0.7942,-98.00,0.00,0.00,-98.00,-98.00,-107.28,0.00,-9.28,-9.28,-86.67,26.00,26.47,26.47,22.81,30.4,145.8,5.7,151.5,0.0,0.0739,2052.0,0.8940,-25.00,0.00,2.63,-22.37,-23.56,-34.04,-1.19,-10.49,-11.67,-14.44,4.33,4.43,4.43,7.36,-26.15,38.83,-0.0279,0.6216,-0.0299,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.240,424,ASCENT,Ascent,0.8170,-0.30,0.0,99.72,0.00,0.00,99.72,99.72,114.93,0.00,15.21,15.21,93.44,-28.03,-28.22,-28.22,-27.20,-29.2,-212.4,-1.4,-213.8,0.0,0.1042,2052.0,0.7926,-97.74,0.00,0.00,-97.74,-97.74,-107.08,0.00,-9.34,-9.34,-87.62,26.29,26.47,26.47,22.07,28.0,146.7,6.9,153.6,0.0,0.0749,2052.0,0.8923,-24.96,0.00,0.34,-24.62,-24.62,-34.00,0.00,-9.39,-9.39,-14.63,4.39,4.43,4.43,8.21,-26.14,38.83,-0.0279,0.6229,-0.0242,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.250,425,ASCENT,Ascent,0.8140,-0.30,0.0,99.44,0.00,0.00,99.44,99.44,114.69,0.00,15.26,15.26,94.39,-28.32,-28.22,-28.22,-27.98,-28.1,-213.0,-0.3,-213.4,0.0,0.1040,2052.0,0.7910,-97.47,0.00,0.00,-97.47,-97.47,-106.86,0.00,-9.39,-9.39,-88.54,26.56,26.47,26.47,22.87,27.0,147.5,5.6,153.2,0.0,0.0747,2052.0,0.8905,-24.91,0.00,2.02,-22.89,-23.47,-33.97,-0.58,-10.50,-11.07,-14.81,4.44,4.43,4.43,7.47,-26.12,38.82,-0.0279,0.6243,-0.0300,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.260,426,ASCENT,Ascent,0.8110,-0.30,0.0,99.15,0.00,0.00,99.15,99.15,114.46,0.00,15.31,15.31,95.31,-28.59,-28.22,-28.22,-27.56,-26.9,-213.7,-0.9,-214.7,0.0,0.1046,2052.0,0.7894,-97.21,0.00,0.00,-97.21,-97.21,-106.65,0.00,-9.44,-9.44,-89.42,26.83,26.47,26.47,22.75,25.9,148.4,5.8,154.2,0.0,0.0752,2052.0,0.8888,-24.87,0.00,-0.27,-25.14,-24.62,-33.92,0.53,-9.31,-8.78,-14.99,4.50,4.43,4.43,8.35,-26.10,38.82,-0.0280,0.6256,-0.0246,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.270,427,ASCENT,Ascent,0.8080,-0.30,0.0,98.87,0.00,0.00,98.87,98.87,114.22,0.00,15.36,15.36,96.19,-28.86,-29.10,-29.10,-28.35,-25.8,-214.4,-1.0,-215.5,0.0,0.1050,2052.0,0.7877,-96.94,0.00,0.00,-96.94,-96.94,-106.43,0.00,-9.49,-9.49,-90.26,27.08,27.32,27.32,23.63,24.8,149.1,5.8,154.9,0.0,0.0755,2052.0,0.8869,-24.82,0.00,2.02,-22.80,-23.47,-33.89,-0.67,-10.42,-11.08,-15.16,4.55,4.60,4.60,7.42,-26.08,38.81,-0.0280,0.6270,-0.0309,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.280,428,ASCENT,Ascent,0.8050,-0.30,0.0,98.57,0.00,0.00,98.57,98.57,113.99,0.00,15.41,15.41,97.03,-29.11,-29.10,-29.10,-27.75,-24.7,-215.2,-1.9,-217.1,0.0,0.1058,2052.0,0.7861,-96.66,0.00,0.00,-96.66,-96.66,-106.21,0.00,-9.55,-9.55,-91.07,27.32,27.32,27.32,23.02,23.8,150.0,6.7,156.8,0.0,0.0765,2052.0,0.8851,-24.78,0.00,-0.27,-25.05,-24.62,-33.85,0.43,-9.23,-8.80,-15.32,4.60,4.60,4.60,8.27,-26.06,38.81,-0.0281,0.6283,-0.0254,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.290,429,ASCENT,Ascent,0.8020,-0.30,0.0,98.28,0.00,0.00,98.28,98.28,113.75,0.00,15.46,15.46,97.83,-29.35,-29.10,-29.10,-28.63,-23.5,-215.9,-0.7,-216.6,0.0,0.1055,2052.0,0.7845,-96.39,0.00,0.00,-96.39,-96.39,-105.99,0.00,-9.60,-9.60,-91.85,27.55,27.32,27.32,23.88,22.7,150.8,5.4,156.2,0.0,0.0762,2052.0,0.8833,-24.73,0.00,2.02,-22.71,-23.47,-33.81,-0.76,-10.34,-11.10,-15.48,4.64,4.60,4.60,7.47,-26.04,38.80,-0.0281,0.6297,-0.0317,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.300,430,ASCENT,Ascent,0.7990,-0.30,0.0,97.99,0.00,0.00,97.99,97.99,113.51,0.00,15.52,15.52,98.60,-29.58,-29.86,-29.86,-28.26,-22.4,-216.7,-2.2,-218.9,0.0,0.1067,2052.0,0.7828,-96.11,0.00,0.00,-96.11,-96.11,-105.77,0.00,-9.66,-9.66,-92.59,27.78,28.05,28.05,23.76,21.6,151.7,6.7,158.4,0.0,0.0772,2052.0,0.8814,-24.68,0.00,-0.10,-24.79,-24.62,-33.77,0.17,-9.15,-8.98,-15.63,4.69,4.75,4.75,8.35,-26.02,38.79,-0.0282,0.6310,-0.0264,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.310,431,ASCENT,Ascent,0.7960,-0.30,0.0,97.69,0.00,0.00,97.69,97.69,113.26,0.00,15.57,15.57,99.33,-29.80,-29.86,-29.86,-28.91,-21.2,-217.4,-1.3,-218.7,0.0,0.1066,2052.0,0.7811,-95.83,0.00,0.00,-95.83,-95.83,-105.54,0.00,-9.71,-9.71,-93.29,27.99,28.05,28.05,24.34,20.6,152.5,5.8,158.3,0.0,0.0772,2052.0,0.8795,-24.64,0.00,2.19,-22.45,-23.47,-33.73,-1.02,-10.26,-11.29,-15.78,4.73,4.75,4.75,7.53,-25.99,38.79,-0.0282,0.6324,-0.0326,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.320,432,ASCENT,Ascent,0.7930,-0.30,0.0,97.39,0.00,0.00,97.39,97.39,113.02,0.00,15.63,15.63,100.02,-30.00,-29.86,-29.86,-28.61,-20.1,-218.2,-1.7,-219.9,0.0,0.1072,2052.0,0.7794,-95.55,0.00,0.00,-95.55,-95.55,-105.31,0.00,-9.76,-9.76,-93.96,28.19,28.05,28.05,24.17,19.5,153.3,6.1,159.4,0.0,0.0777,2052.0,0.8776,-24.59,0.00,0.38,-24.21,-24.21,-33.69,0.00,-9.48,-9.48,-15.92,4.78,4.75,4.75,8.48,-25.97,38.78,-0.0282,0.6338,-0.0272,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.330,433,ASCENT,Ascent,0.7900,-0.30,0.0,97.09,0.00,0.00,97.09,97.09,112.77,0.00,15.67,15.67,100.67,-30.20,-30.50,-30.50,-29.37,-19.0,-218.9,-1.6,-220.4,0.0,0.1074,2052.0,0.7777,-95.27,0.00,0.00,-95.27,-95.27,-105.08,0.00,-9.81,-9.81,-94.59,28.38,28.67,28.67,24.81,18.4,154.1,6.1,160.1,0.0,0.0781,2052.0,0.8757,-24.54,0.00,2.33,-22.21,-23.06,-33.65,-0.86,-10.58,-11.44,-16.06,4.82,4.88,4.88,8.09,-25.93,38.77,-0.0283,0.6352,-0.0313,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.340,434,ASCENT,Ascent,0.7870,-0.30,0.0,96.79,0.00,0.00,96.79,96.79,112.52,0.00,15.73,15.73,101.28,-30.38,-30.50,-30.50,-29.00,-17.8,-219.7,-2.1,-221.8,0.0,0.1081,2052.0,0.7760,-94.99,0.00,0.00,-94.99,-94.99,-104.85,0.00,-9.87,-9.87,-95.19,28.56,28.67,28.67,24.29,17.4,155.0,6.9,161.9,0.0,0.0789,2052.0,0.8738,-24.49,0.00,0.04,-24.45,-24.21,-33.60,0.24,-9.38,-9.14,-16.18,4.86,4.88,4.88,9.05,-25.91,38.76,-0.0283,0.6366,-0.0256,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.350,435,ASCENT,Ascent,0.7840,-0.30,0.0,96.48,0.00,0.00,96.48,96.48,112.27,0.00,15.78,15.78,101.86,-30.56,-30.50,-30.50,-30.03,-16.7,-220.4,-0.7,-221.0,0.0,0.1077,2052.0,0.7742,-94.70,0.00,0.00,-94.70,-94.70,-104.62,0.00,-9.92,-9.92,-95.75,28.73,28.67,28.67,25.25,16.3,155.8,5.4,161.2,0.0,0.0786,2052.0,0.8718,-24.44,0.00,2.33,-22.11,-23.07,-33.55,-0.95,-10.49,-11.44,-16.31,4.89,4.88,4.88,8.14,-25.88,38.75,-0.0283,0.6381,-0.0317,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.360,436,ASCENT,Ascent,0.7810,-0.30,0.0,96.18,0.00,0.00,96.18,96.18,112.01,0.00,15.83,15.83,102.39,-30.72,-30.50,-30.50,-29.80,-15.5,-221.1,-1.0,-222.0,0.0,0.1082,2052.0,0.7725,-94.41,0.00,0.00,-94.41,-94.41,-104.38,0.00,-9.97,-9.97,-96.28,28.88,28.67,28.67,25.20,15.2,156.6,5.5,162.0,0.0,0.0790,2052.0,0.8698,-24.39,0.00,0.04,-24.36,-24.21,-33.51,0.14,-9.29,-9.15,-16.43,4.93,4.88,4.88,8.88,-25.86,38.74,-0.0284,0.6395,-0.0262,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.370,437,ASCENT,Ascent,0.7780,-0.30,0.0,95.87,0.00,0.00,95.87,95.87,111.75,0.00,15.88,15.88,102.89,-30.87,-31.00,-31.00,-30.79,-14.4,-221.7,-0.3,-222.0,0.0,0.1082,2052.0,0.7707,-94.12,0.00,0.00,-94.12,-94.12,-104.14,0.00,-10.01,-10.01,-96.77,29.03,29.16,29.16,26.11,14.2,157.3,4.8,162.1,0.0,0.0790,2052.0,0.8678,-24.35,0.00,2.33,-22.01,-23.07,-33.47,-1.05,-10.40,-11.45,-16.54,4.96,4.99,4.99,7.98,-25.83,38.72,-0.0284,0.6410,-0.0325,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.380,438,ASCENT,Ascent,0.7750,-0.30,0.0,95.56,0.00,0.00,95.56,95.56,111.49,0.00,15.93,15.93,103.35,-31.01,-31.00,-31.00,-30.42,-13.3,-222.4,-0.8,-223.2,0.0,0.1088,2052.0,0.7689,-93.83,0.00,0.00,-93.83,-93.83,-103.89,0.00,-10.06,-10.06,-97.22,29.17,29.16,29.16,25.70,13.1,158.1,5.4,163.5,0.0,0.0797,2052.0,0.8658,-24.30,0.00,0.18,-24.11,-24.11,-33.42,0.00,-9.31,-9.31,-16.64,4.99,4.99,4.99,8.82,-25.81,38.71,-0.0285,0.6425,-0.0270,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.390,439,ASCENT,Ascent,0.7720,-0.30,0.0,95.25,0.00,0.00,95.25,95.25,111.22,0.00,15.97,15.97,103.78,-31.13,-31.00,-31.00,-31.38,-12.1,-222.9,0.5,-222.4,0.0,0.1084,2052.0,0.7670,-93.54,0.00,0.00,-93.54,-93.54,-103.64,0.00,-10.11,-10.11,-97.64,29.29,29.16,29.16,26.49,12.0,158.7,4.2,162.9,0.0,0.0794,2052.0,0.8637,-24.25,0.00,2.48,-21.77,-22.97,-33.38,-1.20,-10.41,-11.61,-16.74,5.02,4.99,4.99,8.18,-25.78,38.70,-0.0285,0.6440,-0.0328,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.400,440,ASCENT,Ascent,0.7690,-0.30,0.0,94.94,0.00,0.00,94.94,94.94,110.95,0.00,16.01,16.01,104.16,-31.25,-31.38,-31.38,-31.14,-11.0,-223.6,-0.3,-223.9,0.0,0.1091,2052.0,0.7652,-93.25,0.00,0.00,-93.25,-93.25,-103.40,0.00,-10.15,-10.15,-98.03,29.41,29.54,29.54,26.33,11.0,159.4,5.0,164.5,0.0,0.0802,2052.0,0.8616,-24.20,0.00,0.57,-23.63,-23.63,-33.32,0.00,-9.70,-9.70,-16.84,5.05,5.09,5.09,9.09,-25.75,38.68,-0.0285,0.6455,-0.0274,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.410,441,ASCENT,Ascent,0.7660,-0.30,0.0,94.63,0.00,0.00,94.63,94.63,110.68,0.00,16.05,16.05,104.51,-31.35,-31.38,-31.38,-31.84,-9.8,-224.1,0.6,-223.5,0.0,0.1089,2052.0,0.7633,-92.95,0.00,0.00,-92.95,-92.95,-103.14,0.00,-10.19,-10.19,-98.37,29.51,29.54,29.54,26.70,9.9,160.1,4.5,164.6,0.0,0.0802,2052.0,0.8595,-24.14,0.00,2.73,-21.42,-22.48,-33.28,-1.06,-10.80,-11.86,-16.93,5.08,5.09,5.09,8.81,-25.71,38.67,-0.0286,0.6470,-0.0309,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.420,442,ASCENT,Ascent,0.7630,-0.30,0.0,94.31,0.00,0.00,94.31,94.31,110.40,0.00,16.09,16.09,104.82,-31.44,-31.38,-31.38,-31.75,-8.7,-224.7,0.5,-224.2,0.0,0.1092,2052.0,0.7614,-92.66,0.00,0.00,-92.66,-92.66,-102.89,0.00,-10.24,-10.24,-98.69,29.61,29.54,29.54,26.54,8.8,160.8,4.7,165.6,0.0,0.0807,2052.0,0.8575,-24.09,0.00,0.44,-23.66,-23.63,-33.22,0.03,-9.59,-9.56,-17.01,5.10,5.09,5.09,9.83,-25.69,38.65,-0.0286,0.6486,-0.0253,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.430,443,ASCENT,Ascent,0.7600,-0.30,0.0,94.00,0.00,0.00,94.00,94.00,110.12,0.00,16.12,16.12,105.09,-31.53,-31.63,-31.63,-32.80,-7.6,-225.1,1.6,-223.4,0.0,0.1089,2052.0,0.7594,-92.36,0.00,0.00,-92.36,-92.36,-102.64,0.00,-10.28,-10.28,-98.96,29.69,29.80,29.80,27.51,7.8,161.4,3.6,165.0,0.0,0.0805,2052.0,0.8553,-24.04,0.00,2.73,-21.31,-22.48,-33.17,-1.17,-10.69,-11.85,-17.09,5.13,5.16,5.16,8.88,-25.66,38.63,-0.0286,0.6502,-0.0312,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.440,444,ASCENT,Ascent,0.7570,-0.30,0.0,93.68,0.00,0.00,93.68,93.68,109.84,0.00,16.16,16.16,105.32,-31.60,-31.63,-31.63,-32.55,-6.4,-225.6,1.3,-224.3,0.0,0.1093,2052.0,0.7575,-92.06,0.00,0.00,-92.06,-92.06,-102.38,0.00,-10.32,-10.32,-99.20,29.76,29.80,29.80,27.27,6.7,162.0,4.0,166.0,0.0,0.0809,2052.0,0.8532,-23.99,0.00,0.44,-23.55,-23.55,-33.11,0.00,-9.56,-9.56,-17.16,5.15,5.16,5.16,9.57,-25.64,38.61,-0.0286,0.6518,-0.0257,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.450,445,ASCENT,Ascent,0.7540,-0.30,0.0,93.37,0.00,0.00,93.37,93.37,109.55,0.00,16.18,16.18,105.51,-31.65,-31.63,-31.63,-33.55,-5.3,-225.9,2.7,-223.2,0.0,0.1088,2052.0,0.7555,-91.76,0.00,0.00,-91.76,-91.76,-102.11,0.00,-10.35,-10.35,-99.41,29.82,29.80,29.80,28.10,5.6,162.6,2.7,165.2,0.0,0.0806,2052.0,0.8509,-23.94,0.00,2.73,-21.21,-22.41,-33.06,-1.20,-10.66,-11.85,-17.22,5.17,5.16,5.16,8.81,-25.60,38.59,-0.0287,0.6534,-0.0314,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.460,446,ASCENT,Ascent,0.7510,-0.30,0.0,93.05,0.00,0.00,93.05,93.05,109.26,0.00,16.21,16.21,105.67,-31.70,-31.63,-31.63,-33.32,-4.1,-226.3,2.4,-223.9,0.0,0.1091,2052.0,0.7535,-91.47,0.00,0.00,-91.47,-91.47,-101.85,0.00,-10.38,-10.38,-99.58,29.87,29.80,29.80,27.93,4.6,163.1,2.9,166.0,0.0,0.0810,2052.0,0.8487,-23.89,0.00,0.44,-23.45,-23.45,-33.01,0.00,-9.56,-9.56,-17.28,5.18,5.16,5.16,9.66,-25.58,38.57,-0.0287,0.6551,-0.0261,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.470,447,ASCENT,Ascent,0.7480,-0.30,0.0,92.73,0.00,0.00,92.73,92.73,108.96,0.00,16.23,16.23,105.79,-31.74,-31.76,-31.76,-34.23,-3.0,-226.6,3.5,-223.1,0.0,0.1087,2052.0,0.7514,-91.17,0.00,0.00,-91.17,-91.17,-101.58,0.00,-10.41,-10.41,-99.72,29.91,29.94,29.94,28.69,3.5,163.5,2.0,165.5,0.0,0.0807,2052.0,0.8465,-23.84,0.00,2.73,-21.11,-22.30,-32.96,-1.20,-10.65,-11.85,-17.34,5.20,5.21,5.21,8.99,-25.55,38.55,-0.0287,0.6568,-0.0318,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.480,448,ASCENT,Ascent,0.7450,-0.30,0.0,92.41,0.00,0.00,92.41,92.41,108.66,0.00,16.25,16.25,105.87,-31.76,-31.76,-31.76,-33.93,-1.8,-226.9,3.0,-223.8,0.0,0.1091,2052.0,0.7494,-90.87,0.00,0.00,-90.87,-90.87,-101.31,0.00,-10.44,-10.44,-99.81,29.94,29.94,29.94,28.39,2.4,164.0,2.4,166.4,0.0,0.0812,2052.0,0.8442,-23.78,0.00,0.44,-23.35,-23.35,-32.90,0.00,-9.55,-9.55,-17.38,5.22,5.21,5.21,9.87,-25.52,38.53,-0.0288,0.6584,-0.0263,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
4.490,449,ASCENT,Ascent,0.7420,-0.30,0.0,92.10,0.00,0.00,92.10,92.10,108.36,0.00,16.26,16.26,105.91,-31.77,-31.76,-31.76,-34.83,-0.7,-227.1,4.3,-222.8,0.0,0.1086,2052.0,0.7473,-90.57,0.00,0.00,-90.57,-90.57,-101.03,0.00,-10.47,-10.47,-99.88,29.96,29.94,29.94,29.14,1.4,164.4,1.3,165.6,0.0,0.0808,2052.0,0.8419,-23.73,0.00,2.73,-21.00,-22.20,-32.84,-1.20,-10.64,-11.84,-17.43,5.23,5.21,5.21,9.21,-25.49,38.50,-0.0288,0.6601,-0.0320,-0.1547,0.1353,8,-0.01,-0.01,0.0000,0.0000
