time,tick,state,direction,sq,hip_l_nom,hip_l_grav,hip_l_bal,hip_l_final,hip_l_tgt_vel,hip_l_act,hip_l_act_vel,hip_l_nom_err,hip_l_final_err,hip_l_lim,hip_l_demand,hip_l_max_force,hip_r_nom,hip_r_grav,hip_r_bal,hip_r_final,hip_r_tgt_vel,hip_r_act,hip_r_act_vel,hip_r_nom_err,hip_r_final_err,hip_r_lim,hip_r_demand,hip_r_max_force,abd_nom,abd_grav,abd_bal,abd_final,abd_tgt_vel,abd_act,abd_act_vel,abd_nom_err,abd_final_err,abd_lim,abd_demand,abd_max_force,tho_nom,tho_grav,tho_bal,tho_final,tho_tgt_vel,tho_act,tho_act_vel,tho_nom_err,tho_final_err,tho_lim,tho_demand,tho_max_force,knee_l_nom,knee_l_grav,knee_l_bal,knee_l_final,knee_l_tgt_vel,knee_l_act,knee_l_act_vel,knee_l_nom_err,knee_l_final_err,knee_l_lim,knee_l_demand,knee_l_max_force,knee_r_nom,knee_r_grav,knee_r_bal,knee_r_final,knee_r_tgt_vel,knee_r_act,knee_r_act_vel,knee_r_nom_err,knee_r_final_err,knee_r_lim,knee_r_demand,knee_r_max_force,ankle_l_nom,ankle_l_grav,ankle_l_bal,ankle_l_final,ankle_l_tgt_vel,ankle_l_act,ankle_l_act_vel,ankle_l_nom_err,ankle_l_final_err,ankle_l_lim,ankle_l_demand,ankle_l_max_force,ankle_r_nom,ankle_r_grav,ankle_r_bal,ankle_r_final,ankle_r_tgt_vel,ankle_r_act,ankle_r_act_vel,ankle_r_nom_err,ankle_r_final_err,ankle_r_lim,ankle_r_demand,ankle_r_max_force,pelvis_pitch,trunk_pitch,ref_trunk_pitch,com_ap,com_y,cop_ap,support_min,support_max,contacts,foot_pitch_l,foot_pitch_r,bar_x,bar_y,bar_z,bar_vx,bar_vy,bar_vz,saddle_sep,saddle_att
2.870,287,DESCENT,Descent,0.8640,-101.28,0.00,0.00,-101.28,-22.54,-101.49,-25.03,-0.21,-0.21,0.8457,0.0043,2565.0,-101.28,0.00,0.00,-101.28,-22.54,-102.12,-22.63,-0.85,-0.85,0.8510,0.0062,2565.0,6.42,-8.17,0.00,-1.75,0.06,5.92,0.74,-0.50,7.67,0.1315,0.0584,1852.5,9.63,-3.66,0.00,5.97,0.08,9.21,4.42,-0.41,3.25,0.1843,0.0281,1852.5,103.51,0.00,0.00,103.51,24.23,110.65,19.70,7.14,7.14,0.7631,0.0364,2565.0,103.51,0.00,0.00,103.51,24.23,111.29,18.02,7.78,7.78,0.7675,0.0390,2565.0,-25.53,0.00,-0.14,-25.67,-3.52,-32.23,5.18,-6.71,-6.57,0.7163,0.0300,2137.5,-25.53,0.00,-0.14,-25.67,-3.52,-32.24,4.14,-6.71,-6.57,0.7164,0.0307,2137.5,-23.07,35.41,35.25,-0.0489,0.7169,-0.0525,-0.1547,0.1353,8,0.00,-0.01,0.0169,0.9668,-0.0699,-0.0067,-0.2060,0.0106,0.0047,1
2.880,288,DESCENT,Descent,0.8670,-101.50,0.00,0.00,-101.50,-22.54,-101.75,-25.34,-0.25,-0.25,0.8479,0.0046,2565.0,-101.50,0.00,0.00,-101.50,-22.54,-102.38,-23.08,-0.88,-0.88,0.8532,0.0067,2565.0,6.42,-8.17,0.00,-1.75,0.06,5.96,1.41,-0.47,7.70,0.1324,0.0592,1852.5,9.63,-3.66,0.00,5.97,0.08,9.24,4.49,-0.39,3.27,0.1848,0.0283,1852.5,103.75,0.00,0.00,103.75,24.23,110.94,19.64,7.18,7.18,0.7651,0.0366,2565.0,103.75,0.00,0.00,103.75,24.23,111.58,18.10,7.82,7.82,0.7695,0.0392,2565.0,-25.56,0.00,-2.43,-27.99,-3.52,-32.26,6.31,-6.70,-4.26,0.7168,0.0235,2137.5,-25.56,0.00,-2.43,-27.99,-3.52,-32.26,5.27,-6.70,-4.26,0.7168,0.0241,2137.5,-23.07,35.45,35.27,-0.0489,0.7151,-0.0468,-0.1547,0.1353,8,0.00,-0.01,0.0169,0.9647,-0.0698,-0.0068,-0.2022,0.0105,0.0047,1
2.890,289,DESCENT,Descent,0.8700,-101.73,0.00,0.00,-101.73,-22.55,-102.00,-24.42,-0.27,-0.27,0.8500,0.0043,2565.0,-101.73,0.00,0.00,-101.73,-22.55,-102.64,-21.99,-0.91,-0.91,0.8553,0.0062,2565.0,6.42,-8.17,0.00,-1.75,0.02,5.98,0.32,-0.44,7.73,0.1330,0.0586,1852.5,9.63,-3.66,0.00,5.97,0.03,9.26,4.20,-0.37,3.29,0.1852,0.0283,1852.5,103.99,0.00,0.00,103.99,24.27,111.21,18.63,7.22,7.22,0.7670,0.0362,2565.0,103.99,0.00,0.00,103.99,24.27,111.85,16.95,7.86,7.86,0.7714,0.0388,2565.0,-25.60,0.00,-0.14,-25.74,-3.48,-32.29,5.42,-6.69,-6.55,0.7175,0.0298,2137.5,-25.60,0.00,-0.14,-25.74,-3.49,-32.29,4.34,-6.69,-6.55,0.7175,0.0305,2137.5,-23.07,35.48,35.28,-0.0490,0.7133,-0.0527,-0.1547,0.1353,8,0.00,-0.01,0.0168,0.9627,-0.0697,-0.0068,-0.1984,0.0102,0.0047,1
2.900,290,DESCENT,Descent,0.8730,-101.95,0.00,0.00,-101.95,-22.55,-102.26,-24.74,-0.30,-0.30,0.8521,0.0046,2565.0,-101.95,0.00,0.00,-101.95,-22.55,-102.89,-22.46,-0.94,-0.94,0.8574,0.0066,2565.0,6.42,-8.17,0.00,-1.75,0.02,6.02,0.98,-0.41,7.76,0.1337,0.0593,1852.5,9.63,-3.66,0.00,5.97,0.03,9.28,4.28,-0.35,3.31,0.1856,0.0285,1852.5,104.24,0.00,0.00,104.24,24.27,111.49,18.61,7.25,7.25,0.7689,0.0364,2565.0,104.24,0.00,0.00,104.24,24.27,112.13,17.08,7.89,7.89,0.7733,0.0390,2565.0,-25.63,0.00,-2.43,-28.06,-3.48,-32.31,6.52,-6.68,-4.25,0.7180,0.0233,2137.5,-25.63,0.00,-2.43,-28.06,-3.49,-32.30,5.44,-6.67,-4.24,0.7178,0.0239,2137.5,-23.08,35.51,35.30,-0.0490,0.7116,-0.0470,-0.1547,0.1353,8,0.00,-0.01,0.0168,0.9607,-0.0696,-0.0068,-0.1950,0.0101,0.0047,1
2.910,291,DESCENT,Descent,0.8760,-102.18,0.00,0.00,-102.18,-22.55,-102.50,-23.85,-0.32,-0.32,0.8542,0.0043,2565.0,-102.18,0.00,0.00,-102.18,-22.55,-103.14,-21.41,-0.96,-0.96,0.8595,0.0062,2565.0,6.42,-8.17,0.00,-1.75,0.02,6.04,-0.12,-0.38,7.79,0.1342,0.0586,1852.5,9.63,-3.66,0.00,5.97,0.03,9.30,3.97,-0.33,3.33,0.1860,0.0284,1852.5,104.48,0.00,0.00,104.48,24.27,111.76,17.68,7.28,7.28,0.7708,0.0360,2565.0,104.48,0.00,0.00,104.48,24.27,112.39,16.01,7.91,7.91,0.7751,0.0386,2565.0,-25.67,0.00,-0.14,-25.81,-3.48,-32.34,5.57,-6.67,-6.53,0.7186,0.0296,2137.5,-25.67,0.00,-0.14,-25.81,-3.49,-32.33,4.46,-6.66,-6.52,0.7184,0.0302,2137.5,-23.08,35.54,35.32,-0.0490,0.7099,-0.0529,-0.1547,0.1353,8,0.00,-0.01,0.0167,0.9588,-0.0695,-0.0069,-0.1917,0.0098,0.0047,1
2.920,292,DESCENT,Descent,0.8790,-102.40,0.00,0.00,-102.40,-22.55,-102.75,-24.22,-0.35,-0.35,0.8563,0.0046,2565.0,-102.40,0.00,0.00,-102.40,-22.55,-103.39,-21.93,-0.98,-0.98,0.8616,0.0066,2565.0,6.42,-8.17,0.00,-1.75,0.02,6.07,0.53,-0.35,7.81,0.1349,0.0594,1852.5,9.63,-3.66,0.00,5.97,0.03,9.32,4.02,-0.31,3.35,0.1864,0.0286,1852.5,104.72,0.00,0.00,104.72,24.27,112.03,17.74,7.31,7.31,0.7726,0.0362,2565.0,104.72,0.00,0.00,104.72,24.27,112.66,16.21,7.93,7.93,0.7769,0.0388,2565.0,-25.70,0.00,-2.43,-28.13,-3.48,-32.36,6.65,-6.65,-4.22,0.7190,0.0231,2137.5,-25.70,0.00,-2.43,-28.13,-3.49,-32.34,5.54,-6.64,-4.21,0.7188,0.0237,2137.5,-23.09,35.57,35.34,-0.0490,0.7082,-0.0471,-0.1547,0.1353,8,0.00,-0.01,0.0166,0.9569,-0.0695,-0.0069,-0.1888,0.0096,0.0047,1
2.930,293,DESCENT,Descent,0.8820,-102.63,0.00,0.00,-102.63,-22.51,-102.99,-23.36,-0.36,-0.36,0.8583,0.0043,2565.0,-102.63,0.00,0.00,-102.63,-22.51,-103.63,-20.91,-1.00,-1.00,0.8636,0.0061,2565.0,6.42,-8.17,0.00,-1.75,-0.02,6.09,-0.57,-0.34,7.83,0.1353,0.0586,1852.5,9.63,-3.66,0.00,5.97,-0.02,9.34,3.70,-0.29,3.37,0.1867,0.0285,1852.5,104.96,0.00,0.00,104.96,24.25,112.29,16.87,7.32,7.32,0.7744,0.0358,2565.0,104.96,0.00,0.00,104.96,24.25,112.91,15.22,7.95,7.95,0.7787,0.0383,2565.0,-25.74,0.00,-0.14,-25.88,-3.45,-32.38,5.66,-6.65,-6.51,0.7196,0.0295,2137.5,-25.74,0.00,-0.14,-25.88,-3.45,-32.37,4.52,-6.63,-6.49,0.7193,0.0301,2137.5,-23.09,35.59,35.36,-0.0490,0.7066,-0.0530,-0.1547,0.1353,8,0.00,-0.01,0.0166,0.9550,-0.0694,-0.0070,-0.1860,0.0093,0.0047,1
2.940,294,DESCENT,Descent,0.8850,-102.85,0.00,0.00,-102.85,-22.51,-103.24,-23.78,-0.38,-0.38,0.8603,0.0046,2565.0,-102.85,0.00,0.00,-102.85,-22.51,-103.87,-21.47,-1.02,-1.02,0.8656,0.0065,2565.0,6.42,-8.17,0.00,-1.75,-0.02,6.11,0.09,-0.31,7.86,0.1358,0.0594,1852.5,9.63,-3.66,0.00,5.97,-0.02,9.35,3.76,-0.28,3.38,0.1871,0.0286,1852.5,105.21,0.00,0.00,105.21,24.25,112.55,17.01,7.34,7.34,0.7762,0.0360,2565.0,105.21,0.00,0.00,105.21,24.25,113.17,15.50,7.96,7.96,0.7805,0.0386,2565.0,-25.77,0.00,-2.43,-28.20,-3.45,-32.40,6.72,-6.63,-4.20,0.7200,0.0229,2137.5,-25.77,0.00,-2.43,-28.20,-3.45,-32.38,5.58,-6.61,-4.18,0.7196,0.0235,2137.5,-23.10,35.62,35.38,-0.0491,0.7049,-0.0472,-0.1547,0.1353,8,0.00,-0.01,0.0165,0.9531,-0.0693,-0.0071,-0.1836,0.0091,0.0047,1
2.950,295,DESCENT,Descent,0.8880,-103.08,0.00,0.00,-103.08,-22.51,-103.47,-22.95,-0.40,-0.40,0.8623,0.0042,2565.0,-103.08,0.00,0.00,-103.08,-22.51,-104.11,-20.48,-1.03,-1.03,0.8676,0.0061,2565.0,6.42,-8.17,0.00,-1.75,-0.02,6.12,-1.01,-0.30,7.87,0.1361,0.0586,1852.5,9.63,-3.66,0.00,5.97,-0.02,9.37,3.44,-0.26,3.40,0.1874,0.0285,1852.5,105.45,0.00,0.00,105.45,24.25,112.80,16.22,7.35,7.35,0.7779,0.0356,2565.0,105.45,0.00,0.00,105.45,24.25,113.42,14.57,7.97,7.97,0.7822,0.0381,2565.0,-25.81,0.00,-0.14,-25.94,-3.45,-32.43,5.70,-6.62,-6.48,0.7206,0.0293,2137.5,-25.81,0.00,-0.14,-25.94,-3.45,-32.41,4.53,-6.60,-6.46,0.7202,0.0299,2137.5,-23.10,35.65,35.40,-0.0491,0.7033,-0.0531,-0.1547,0.1353,8,0.00,-0.01,0.0164,0.9513,-0.0692,-0.0071,-0.1812,0.0088,0.0047,1
2.960,296,DESCENT,Descent,0.8910,-103.30,0.00,0.00,-103.30,-22.43,-103.71,-23.38,-0.41,-0.41,0.8643,0.0045,2565.0,-103.30,0.00,0.00,-103.30,-22.43,-104.35,-21.07,-1.05,-1.05,0.8696,0.0065,2565.0,6.42,-8.17,0.00,-1.75,-0.04,6.15,-0.32,-0.28,7.89,0.1366,0.0593,1852.5,9.63,-3.66,0.00,5.97,-0.06,9.38,3.50,-0.25,3.41,0.1876,0.0287,1852.5,105.69,0.00,0.00,105.69,24.19,113.05,16.43,7.36,7.36,0.7797,0.0358,2565.0,105.69,0.00,0.00,105.69,24.19,113.67,14.92,7.98,7.98,0.7839,0.0384,2565.0,-25.84,0.00,-2.43,-28.27,-3.41,-32.44,6.74,-6.60,-4.17,0.7210,0.0228,2137.5,-25.84,0.00,-2.43,-28.27,-3.41,-32.42,5.58,-6.58,-4.15,0.7205,0.0234,2137.5,-23.12,35.67,35.41,-0.0491,0.7018,-0.0472,-0.1547,0.1353,8,0.00,-0.01,0.0164,0.9495,-0.0692,-0.0072,-0.1793,0.0086,0.0047,1
2.970,297,DESCENT,Descent,0.8940,-103.53,0.00,0.00,-103.53,-22.43,-103.95,-22.62,-0.42,-0.42,0.8662,0.0042,2565.0,-103.53,0.00,0.00,-103.53,-22.43,-104.58,-20.14,-1.05,-1.05,0.8715,0.0061,2565.0,6.42,-8.17,0.00,-1.75,-0.04,6.16,-1.43,-0.27,7.90,0.1368,0.0585,1852.5,9.63,-3.66,0.00,5.97,-0.06,9.39,3.19,-0.24,3.42,0.1879,0.0285,1852.5,105.93,0.00,0.00,105.93,24.19,113.30,15.72,7.37,7.37,0.7814,0.0355,2565.0,105.93,0.00,0.00,105.93,24.19,113.91,14.08,7.98,7.98,0.7856,0.0379,2565.0,-25.87,0.00,-0.14,-26.01,-3.41,-32.47,5.69,-6.60,-6.46,0.7216,0.0292,2137.5,-25.87,0.00,-0.14,-26.01,-3.41,-32.44,4.49,-6.57,-6.43,0.7210,0.0298,2137.5,-23.12,35.69,35.43,-0.0491,0.7002,-0.0531,-0.1547,0.1353,8,0.00,-0.01,0.0163,0.9477,-0.0691,-0.0073,-0.1774,0.0083,0.0047,1
2.980,298,DESCENT,Descent,0.8970,-103.75,0.00,0.00,-103.75,-22.43,-104.19,-23.08,-0.43,-0.43,0.8682,0.0045,2565.0,-103.75,0.00,0.00,-103.75,-22.43,-104.82,-20.76,-1.07,-1.07,0.8735,0.0065,2565.0,6.42,-8.17,0.00,-1.75,-0.04,6.17,-0.71,-0.25,7.92,0.1371,0.0592,1852.5,9.63,-3.66,0.00,5.97,-0.06,9.40,3.25,-0.22,3.44,0.1881,0.0287,1852.5,106.18,0.00,0.00,106.18,24.19,113.55,15.99,7.37,7.37,0.7831,0.0357,2565.0,106.18,0.00,0.00,106.18,24.19,114.16,14.49,7.99,7.99,0.7873,0.0382,2565.0,-25.91,0.00,-2.43,-28.34,-3.41,-32.49,6.73,-6.58,-4.15,0.7220,0.0227,2137.5,-25.91,0.00,-2.43,-28.34,-3.41,-32.46,5.54,-6.55,-4.12,0.7213,0.0232,2137.5,-23.14,35.71,35.45,-0.0491,0.6987,-0.0472,-0.1547,0.1353,8,0.00,-0.01,0.0162,0.9459,-0.0690,-0.0074,-0.1759,0.0081,0.0047,1
2.990,299,DESCENT,Descent,0.9000,-103.98,0.00,0.00,-103.98,-22.31,-104.42,-22.31,-0.44,-0.44,0.8701,0.0042,2565.0,-103.98,0.00,0.00,-103.98,-22.31,-105.05,-19.82,-1.07,-1.07,0.8754,0.0060,2565.0,6.42,-8.17,0.00,-1.75,-0.06,6.18,-1.77,-0.24,7.93,0.1373,0.0584,1852.5,9.63,-3.66,0.00,5.97,-0.10,9.41,2.94,-0.21,3.45,0.1883,0.0285,1852.5,106.42,0.00,0.00,106.42,24.07,113.79,15.33,7.37,7.37,0.7848,0.0354,2565.0,106.42,0.00,0.00,106.42,24.07,114.40,13.70,7.98,7.98,0.7890,0.0378,2565.0,-25.94,0.00,-0.14,-26.08,-3.37,-32.51,5.65,-6.57,-6.43,0.7225,0.0291,2137.5,-25.94,0.00,-0.14,-26.08,-3.37,-32.48,4.43,-6.54,-6.40,0.7218,0.0297,2137.5,-23.14,35.73,35.47,-0.0491,0.6971,-0.0531,-0.1547,0.1353,8,0.00,-0.01,0.0162,0.9441,-0.0690,-0.0075,-0.1745,0.0078,0.0046,1
