load_kg,tick,sq,world_trunk_pitch,ref_world_trunk_pitch,trunk_excess,pelvis_world_pitch,thigh_world_pitch,shank_world_pitch,hip_nominal,hip_actual,hip_excess,abdomen_nominal,abdomen_actual,abdomen_excess,thorax_nominal,thorax_actual,thorax_excess,bar_ap,support_center,cop_ap,bar_rel_support,bar_rel_cop,saddle_separation,saddle_attached,com_ap,support_min,support_max
0,222,0.6660,42.548,32.754,9.795,22.267,118.401,-146.986,-83.036,-83.755,-0.719,6.042,14.487,8.445,9.060,13.429,4.369,0.00000,-0.00972,0.00194,0.00972,-0.00194,0.00000,0,-0.02482,-0.15472,0.13528
0,223,0.6690,42.600,32.797,9.803,22.379,118.397,-146.946,-83.294,-83.865,-0.571,6.049,14.420,8.372,9.069,13.402,4.333,0.00000,-0.00972,-0.00622,0.00972,0.00622,0.00000,0,-0.02475,-0.15472,0.13528
0,224,0.6720,42.643,32.841,9.802,22.479,118.382,-146.904,-83.563,-83.982,-0.419,6.055,14.353,8.298,9.079,13.371,4.293,0.00000,-0.00972,-0.01492,0.00972,0.01492,0.00000,0,-0.02470,-0.15472,0.13528
0,225,0.6750,42.674,32.885,9.789,22.552,118.340,-146.863,-83.837,-84.096,-0.259,6.062,14.292,8.230,9.089,13.341,4.252,0.00000,-0.00972,-0.02422,0.00972,0.02422,0.00000,0,-0.02465,-0.15472,0.13528
0,226,0.6780,42.693,32.929,9.764,22.605,118.260,-146.837,-84.112,-84.211,-0.099,6.068,14.250,8.182,9.099,13.311,4.212,0.00000,-0.00972,-0.02228,0.00972,0.02228,0.00000,0,-0.02459,-0.15472,0.13528
0,227,0.6810,42.710,32.973,9.737,22.652,118.146,-146.831,-84.391,-84.344,0.047,6.075,14.219,8.143,9.109,13.286,4.176,0.00000,-0.00972,-0.01536,0.00972,0.01536,0.00000,0,-0.02451,-0.15472,0.13528
0,228,0.6840,42.724,33.016,9.707,22.704,118.029,-146.820,-84.679,-84.505,0.174,6.083,14.188,8.105,9.120,13.269,4.148,0.00000,-0.00972,-0.00698,0.00972,0.00698,0.00000,0,-0.02442,-0.15472,0.13528
0,229,0.6870,42.737,33.060,9.677,22.768,117.928,-146.786,-84.968,-84.674,0.294,6.090,14.148,8.058,9.131,13.253,4.122,0.00000,-0.00972,-0.00364,0.00972,0.00364,0.00000,0,-0.02433,-0.15472,0.13528
0,230,0.6900,42.752,33.104,9.648,22.841,117.842,-146.729,-85.256,-84.840,0.416,6.097,14.091,7.994,9.142,13.233,4.091,0.00000,-0.00972,-0.00709,0.00972,0.00709,0.00000,0,-0.02426,-0.15472,0.13528
0,231,0.6930,42.768,33.148,9.620,22.913,117.747,-146.664,-85.556,-84.998,0.558,6.105,14.027,7.922,9.154,13.207,4.054,0.00000,-0.00972,-0.01392,0.00972,0.01392,0.00000,0,-0.02422,-0.15472,0.13528
0,232,0.6960,42.785,33.192,9.593,22.975,117.625,-146.608,-85.855,-85.165,0.691,6.113,13.966,7.853,9.165,13.179,4.013,0.00000,-0.00972,-0.01607,0.00972,0.01607,0.00000,0,-0.02420,-0.15472,0.13528
0,233,0.6990,42.799,33.235,9.564,23.038,117.497,-146.549,-86.155,-85.349,0.806,6.121,13.917,7.797,9.177,13.152,3.975,0.00000,-0.00972,-0.01273,0.00972,0.01273,0.00000,0,-0.02420,-0.15472,0.13528
0,234,0.7020,42.813,33.282,9.532,23.086,117.345,-146.496,-86.460,-85.539,0.921,6.129,13.867,7.738,9.189,13.128,3.939,0.00000,-0.00972,-0.01876,0.00972,0.01876,0.00000,0,-0.02419,-0.15472,0.13528
0,235,0.7050,42.826,33.329,9.497,23.138,117.192,-146.435,-86.769,-85.739,1.030,6.137,13.831,7.694,9.201,13.108,3.907,0.00000,-0.00972,-0.01346,0.00972,0.01346,0.00000,0,-0.02419,-0.15472,0.13528
0,236,0.7080,42.840,33.376,9.464,23.181,117.018,-146.378,-87.077,-85.944,1.133,6.145,13.790,7.645,9.213,13.089,3.876,0.00000,-0.00972,-0.01880,0.00972,0.01880,0.00000,0,-0.02419,-0.15472,0.13528
0,237,0.7110,42.854,33.424,9.430,23.228,116.846,-146.314,-87.388,-86.162,1.225,6.153,13.758,7.605,9.225,13.073,3.848,0.00000,-0.00972,-0.01282,0.00972,0.01282,0.00000,0,-0.02421,-0.15472,0.13528
0,238,0.7140,42.870,33.471,9.399,23.276,116.671,-146.241,-87.702,-86.380,1.321,6.161,13.723,7.562,9.237,13.058,3.820,0.00000,-0.00972,-0.01830,0.00972,0.01830,0.00000,0,-0.02423,-0.15472,0.13528
0,239,0.7170,42.888,33.519,9.370,23.317,116.477,-146.173,-88.016,-86.604,1.413,6.169,13.688,7.519,9.250,13.043,3.793,0.00000,-0.00972,-0.02017,0.00972,0.02017,0.00000,0,-0.02426,-0.15472,0.13528
0,240,0.7200,42.907,33.566,9.341,23.362,116.285,-146.098,-88.331,-86.839,1.491,6.177,13.662,7.485,9.262,13.030,3.768,0.00000,-0.00972,-0.01687,0.00972,0.01687,0.00000,0,-0.02430,-0.15472,0.13528
0,241,0.7230,42.928,33.613,9.315,23.397,116.071,-146.029,-88.649,-87.076,1.573,6.186,13.634,7.449,9.274,13.019,3.745,0.00000,-0.00972,-0.02309,0.00972,0.02309,0.00000,0,-0.02435,-0.15472,0.13528
0,242,0.7260,42.951,33.661,9.290,23.438,115.860,-145.955,-88.966,-87.325,1.641,6.194,13.618,7.424,9.287,13.011,3.724,0.00000,-0.00972,-0.01757,0.00972,0.01757,0.00000,0,-0.02440,-0.15472,0.13528
0,243,0.7290,42.975,33.708,9.267,23.470,115.628,-145.886,-89.284,-87.577,1.707,6.202,13.598,7.395,9.299,13.005,3.705,0.00000,-0.00972,-0.02324,0.00972,0.02324,0.00000,0,-0.02446,-0.15472,0.13528
0,244,0.7320,43.002,33.756,9.246,23.508,115.402,-145.812,-89.603,-87.841,1.762,6.211,13.588,7.378,9.312,13.001,3.690,0.00000,-0.00972,-0.01755,0.00972,0.01755,0.00000,0,-0.02452,-0.15472,0.13528
0,245,0.7350,43.031,33.803,9.228,23.545,115.169,-145.733,-89.921,-88.105,1.816,6.219,13.575,7.356,9.324,13.000,3.676,0.00000,-0.00972,-0.02321,0.00972,0.02321,0.00000,0,-0.02459,-0.15472,0.13528
0,246,0.7380,43.063,33.850,9.212,23.583,114.934,-145.651,-90.240,-88.374,1.865,6.227,13.564,7.337,9.336,12.998,3.662,0.00000,-0.00972,-0.02365,0.00972,0.02365,0.00000,0,-0.02467,-0.15472,0.13528
0,247,0.7410,43.096,33.898,9.199,23.611,114.676,-145.580,-90.558,-88.648,1.910,6.235,13.555,7.320,9.348,12.998,3.650,0.00000,-0.00972,-0.02665,0.00972,0.02665,0.00000,0,-0.02475,-0.15472,0.13528
0,248,0.7440,43.131,33.945,9.186,23.644,114.421,-145.506,-90.875,-88.935,1.940,6.243,13.559,7.316,9.360,13.002,3.642,0.00000,-0.00972,-0.02038,0.00972,0.02038,0.00000,0,-0.02483,-0.15472,0.13528
0,249,0.7470,43.169,33.993,9.176,23.671,114.153,-145.435,-91.192,-89.222,1.970,6.251,13.560,7.308,9.373,13.008,3.635,0.00000,-0.00972,-0.02600,0.00972,0.02600,0.00000,0,-0.02492,-0.15472,0.13528
0,250,0.7500,43.208,34.040,9.168,23.706,113.892,-145.357,-91.508,-89.517,1.992,6.259,13.569,7.309,9.385,13.017,3.632,0.00000,-0.00972,-0.02126,0.00972,0.02126,0.00000,0,-0.02500,-0.15472,0.13528
0,251,0.7530,43.251,34.081,9.170,23.734,113.617,-145.284,-91.821,-89.813,2.008,6.267,13.571,7.304,9.396,13.026,3.629,0.00000,-0.00972,-0.02699,0.00972,0.02699,0.00000,0,-0.02510,-0.15472,0.13528
0,252,0.7560,43.294,34.122,9.173,23.768,113.349,-145.204,-92.133,-90.116,2.017,6.275,13.582,7.308,9.408,13.037,3.629,0.00000,-0.00972,-0.02277,0.00972,0.02277,0.00000,0,-0.02520,-0.15472,0.13528
0,253,0.7590,43.341,34.162,9.178,23.793,113.065,-145.133,-92.446,-90.418,2.028,6.283,13.590,7.308,9.420,13.048,3.629,0.00000,-0.00972,-0.02897,0.00972,0.02897,0.00000,0,-0.02530,-0.15472,0.13528
0,254,0.7620,43.388,34.203,9.185,23.825,112.785,-145.056,-92.753,-90.727,2.026,6.290,13.609,7.319,9.431,13.063,3.632,0.00000,-0.00972,-0.02359,0.00972,0.02359,0.00000,0,-0.02540,-0.15472,0.13528
0,255,0.7650,43.438,34.244,9.194,23.849,112.491,-144.987,-93.059,-91.039,2.020,6.297,13.622,7.325,9.442,13.077,3.636,0.00000,-0.00972,-0.02941,0.00972,0.02941,0.00000,0,-0.02550,-0.15472,0.13528
0,256,0.7680,43.488,34.285,9.203,23.878,112.205,-144.913,-93.364,-91.357,2.007,6.305,13.646,7.341,9.453,13.095,3.642,0.00000,-0.00972,-0.02386,0.00972,0.02386,0.00000,0,-0.02561,-0.15472,0.13528
0,257,0.7710,43.541,34.326,9.215,23.902,111.902,-144.845,-93.666,-91.673,1.994,6.312,13.665,7.353,9.463,13.114,3.650,0.00000,-0.00972,-0.02980,0.00972,0.02980,0.00000,0,-0.02571,-0.15472,0.13528
0,258,0.7740,43.594,34.366,9.228,23.932,111.609,-144.773,-93.962,-91.999,1.963,6.319,13.691,7.373,9.474,13.134,3.660,0.00000,-0.00972,-0.02400,0.00972,0.02400,0.00000,0,-0.02582,-0.15472,0.13528
0,259,0.7770,43.649,34.407,9.242,23.954,111.306,-144.705,-94.258,-92.322,1.936,6.326,13.713,7.387,9.484,13.154,3.670,0.00000,-0.00972,-0.02990,0.00972,0.02990,0.00000,0,-0.02592,-0.15472,0.13528
0,260,0.7800,43.705,34.448,9.257,23.987,111.011,-144.630,-94.553,-92.647,1.906,6.332,13.743,7.411,9.494,13.177,3.682,0.00000,-0.00972,-0.02579,0.00972,0.02579,0.00000,0,-0.02603,-0.15472,0.13528
0,261,0.7830,43.763,34.489,9.274,24.009,110.701,-144.565,-94.837,-92.976,1.861,6.339,13.764,7.425,9.503,13.198,3.694,0.00000,-0.00972,-0.03168,0.00972,0.03168,0.00000,0,-0.02613,-0.15472,0.13528
0,262,0.7860,43.820,34.530,9.291,24.036,110.401,-144.494,-95.120,-93.308,1.812,6.345,13.797,7.452,9.513,13.221,3.709,0.00000,-0.00972,-0.02626,0.00972,0.02626,0.00000,0,-0.02624,-0.15472,0.13528
0,263,0.7890,43.878,34.570,9.308,24.054,110.088,-144.431,-95.404,-93.635,1.769,6.351,13.825,7.474,9.522,13.245,3.723,0.00000,-0.00972,-0.03244,0.00972,0.03244,0.00000,0,-0.02634,-0.15472,0.13528
0,264,0.7920,43.937,34.611,9.326,24.082,109.784,-144.362,-95.677,-93.965,1.712,6.357,13.864,7.507,9.530,13.272,3.742,0.00000,-0.00972,-0.02701,0.00972,0.02701,0.00000,0,-0.02644,-0.15472,0.13528
0,265,0.7950,43.996,34.652,9.344,24.100,109.467,-144.301,-95.946,-94.298,1.648,6.362,13.892,7.530,9.538,13.297,3.759,0.00000,-0.00972,-0.03266,0.00972,0.03266,0.00000,0,-0.02654,-0.15472,0.13528
0,266,0.7980,44.056,34.693,9.363,24.124,109.164,-144.235,-96.214,-94.632,1.582,6.367,13.931,7.564,9.546,13.324,3.778,0.00000,-0.00972,-0.02708,0.00972,0.02708,0.00000,0,-0.02663,-0.15472,0.13528
0,267,0.8010,44.116,34.729,9.387,24.144,108.845,-144.175,-96.477,-94.960,1.517,6.372,13.965,7.592,9.554,13.352,3.798,0.00000,-0.00972,-0.03315,0.00972,0.03315,0.00000,0,-0.02672,-0.15472,0.13528
0,268,0.8040,44.176,34.755,9.421,24.169,108.540,-144.110,-96.728,-95.299,1.429,6.377,14.002,7.625,9.561,13.379,3.819,0.00000,-0.00972,-0.02721,0.00972,0.02721,0.00000,0,-0.02681,-0.15472,0.13528
0,269,0.8070,44.236,34.782,9.454,24.185,108.224,-144.054,-96.979,-95.630,1.350,6.381,14.034,7.653,9.568,13.407,3.839,0.00000,-0.00972,-0.03321,0.00972,0.03321,0.00000,0,-0.02689,-0.15472,0.13528
0,270,0.8100,44.297,34.808,9.488,24.212,107.917,-143.989,-97.230,-95.961,1.269,6.386,14.077,7.691,9.574,13.436,3.862,0.00000,-0.00972,-0.02782,0.00972,0.02782,0.00000,0,-0.02698,-0.15472,0.13528
0,271,0.8130,44.357,34.834,9.522,24.229,107.600,-143.934,-97.461,-96.295,1.166,6.389,14.107,7.718,9.579,13.463,3.884,0.00000,-0.00972,-0.03337,0.00972,0.03337,0.00000,0,-0.02705,-0.15472,0.13528
0,272,0.8160,44.416,34.861,9.555,24.251,107.298,-143.873,-97.692,-96.629,1.063,6.393,14.148,7.756,9.585,13.492,3.907,0.00000,-0.00972,-0.02786,0.00972,0.02786,0.00000,0,-0.02713,-0.15472,0.13528
0,273,0.8190,44.475,34.887,9.588,24.261,106.985,-143.821,-97.923,-96.953,0.970,6.396,14.184,7.788,9.590,13.520,3.931,0.00000,-0.00972,-0.03404,0.00972,0.03404,0.00000,0,-0.02719,-0.15472,0.13528
0,274,0.8220,44.534,34.914,9.620,24.280,106.685,-143.762,-98.147,-97.276,0.871,6.399,14.232,7.833,9.594,13.551,3.957,0.00000,-0.00972,-0.02826,0.00972,0.02826,0.00000,0,-0.02726,-0.15472,0.13528
0,275,0.8250,44.592,34.940,9.652,24.289,106.375,-143.713,-98.368,-97.595,0.773,6.402,14.269,7.868,9.598,13.581,3.983,0.00000,-0.00972,-0.03403,0.00972,0.03403,0.00000,0,-0.02732,-0.15472,0.13528
0,276,0.8280,44.650,34.966,9.683,24.304,106.083,-143.659,-98.589,-97.913,0.676,6.404,14.318,7.913,9.602,13.613,4.011,0.00000,-0.00972,-0.02816,0.00972,0.02816,0.00000,0,-0.02738,-0.15472,0.13528
0,277,0.8310,44.707,34.993,9.714,24.308,105.781,-143.613,-98.811,-98.221,0.590,6.407,14.359,7.952,9.606,13.644,4.038,0.00000,-0.00972,-0.03408,0.00972,0.03408,0.00000,0,-0.02743,-0.15472,0.13528
0,278,0.8340,44.764,35.019,9.745,24.320,105.497,-143.561,-99.034,-98.527,0.507,6.409,14.411,8.002,9.609,13.677,4.068,0.00000,-0.00972,-0.02835,0.00972,0.02835,0.00000,0,-0.02748,-0.15472,0.13528
0,279,0.8370,44.820,35.046,9.775,24.324,105.205,-143.519,-99.257,-98.823,0.433,6.411,14.454,8.043,9.612,13.709,4.097,0.00000,-0.00972,-0.03415,0.00972,0.03415,0.00000,0,-0.02752,-0.15472,0.13528
0,280,0.8400,44.877,35.072,9.805,24.335,104.931,-143.471,-99.479,-99.119,0.360,6.413,14.506,8.093,9.615,13.742,4.127,0.00000,-0.00972,-0.02830,0.00972,0.02830,0.00000,0,-0.02756,-0.15472,0.13528
0,281,0.8430,44.932,35.098,9.834,24.338,104.648,-143.433,-99.703,-99.405,0.299,6.414,14.550,8.135,9.617,13.774,4.157,0.00000,-0.00972,-0.03407,0.00972,0.03407,0.00000,0,-0.02760,-0.15472,0.13528
0,282,0.8460,44.987,35.125,9.862,24.351,104.384,-143.388,-99.927,-99.690,0.237,6.416,14.601,8.185,9.619,13.806,4.187,0.00000,-0.00972,-0.02818,0.00972,0.02818,0.00000,0,-0.02763,-0.15472,0.13528
0,283,0.8490,45.041,35.151,9.890,24.356,104.112,-143.353,-100.151,-99.967,0.184,6.417,14.642,8.225,9.621,13.837,4.216,0.00000,-0.00972,-0.03378,0.00972,0.03378,0.00000,0,-0.02766,-0.15472,0.13528
0,284,0.8520,45.095,35.172,9.923,24.370,103.858,-143.312,-100.376,-100.245,0.132,6.418,14.691,8.272,9.623,13.868,4.245,0.00000,-0.00972,-0.02784,0.00972,0.02784,0.00000,0,-0.02769,-0.15472,0.13528
0,285,0.8550,45.147,35.191,9.956,24.376,103.595,-143.280,-100.601,-100.513,0.088,6.419,14.729,8.309,9.624,13.896,4.272,0.00000,-0.00972,-0.03343,0.00972,0.03343,0.00000,0,-0.02771,-0.15472,0.13528
0,286,0.8580,45.199,35.210,9.989,24.392,103.350,-143.242,-100.826,-100.782,0.044,6.420,14.774,8.353,9.626,13.925,4.299,0.00000,-0.00972,-0.02746,0.00972,0.02746,0.00000,0,-0.02773,-0.15472,0.13528
0,287,0.8610,45.249,35.228,10.020,24.400,103.095,-143.213,-101.051,-101.043,0.008,6.421,14.808,8.387,9.627,13.952,4.324,0.00000,-0.00972,-0.03257,0.00972,0.03257,0.00000,0,-0.02775,-0.15472,0.13528
0,288,0.8640,45.297,35.247,10.051,24.418,102.859,-143.177,-101.276,-101.305,-0.029,6.422,14.849,8.427,9.628,13.978,4.350,0.00000,-0.00972,-0.02657,0.00972,0.02657,0.00000,0,-0.02776,-0.15472,0.13528
0,289,0.8670,45.344,35.265,10.079,24.428,102.613,-143.150,-101.502,-101.560,-0.058,6.422,14.878,8.456,9.629,14.002,4.373,0.00000,-0.00972,-0.03196,0.00972,0.03196,0.00000,0,-0.02777,-0.15472,0.13528
0,290,0.8700,45.390,35.284,10.106,24.448,102.385,-143.115,-101.727,-101.816,-0.088,6.423,14.914,8.491,9.630,14.025,4.396,0.00000,-0.00972,-0.02591,0.00972,0.02591,0.00000,0,-0.02778,-0.15472,0.13528
0,291,0.8730,45.434,35.303,10.131,24.460,102.146,-143.089,-101.953,-102.064,-0.111,6.423,14.938,8.515,9.630,14.046,4.416,0.00000,-0.00972,-0.03133,0.00972,0.03133,0.00000,0,-0.02778,-0.15472,0.13528
0,292,0.8760,45.476,35.321,10.154,24.481,101.924,-143.055,-102.178,-102.315,-0.136,6.423,14.968,8.545,9.630,14.066,4.436,0.00000,-0.00972,-0.02530,0.00972,0.02530,0.00000,0,-0.02778,-0.15472,0.13528
0,293,0.8790,45.515,35.340,10.175,24.494,101.690,-143.031,-102.404,-102.558,-0.154,6.423,14.988,8.564,9.630,14.084,4.453,0.00000,-0.00972,-0.03069,0.00972,0.03069,0.00000,0,-0.02778,-0.15472,0.13528
0,294,0.8820,45.553,35.358,10.195,24.516,101.473,-142.998,-102.629,-102.804,-0.175,6.423,15.014,8.590,9.630,14.101,4.470,0.00000,-0.00972,-0.02465,0.00972,0.02465,0.00000,0,-0.02778,-0.15472,0.13528
0,295,0.8850,45.589,35.377,10.212,24.529,101.244,-142.974,-102.854,-103.043,-0.189,6.423,15.028,8.605,9.630,14.115,4.485,0.00000,-0.00972,-0.03004,0.00972,0.03004,0.00000,0,-0.02777,-0.15472,0.13528
0,296,0.8880,45.623,35.396,10.227,24.551,101.030,-142.942,-103.079,-103.285,-0.206,6.423,15.050,8.627,9.630,14.129,4.499,0.00000,-0.00972,-0.02400,0.00972,0.02400,0.00000,0,-0.02777,-0.15472,0.13528
0,297,0.8910,45.654,35.414,10.239,24.564,100.804,-142.919,-103.304,-103.521,-0.217,6.423,15.060,8.637,9.630,14.140,4.511,0.00000,-0.00972,-0.02938,0.00972,0.02938,0.00000,0,-0.02777,-0.15472,0.13528
0,298,0.8940,45.683,35.433,10.250,24.586,100.593,-142.887,-103.528,-103.760,-0.232,6.422,15.077,8.655,9.629,14.152,4.523,0.00000,-0.00972,-0.02334,0.00972,0.02334,0.00000,0,-0.02776,-0.15472,0.13528
0,299,0.8970,45.709,35.451,10.258,24.598,100.369,-142.865,-103.752,-103.993,-0.240,6.422,15.083,8.661,9.628,14.161,4.532,0.00000,-0.00972,-0.02872,0.00972,0.02872,0.00000,0,-0.02775,-0.15472,0.13528
0,300,0.9000,45.734,35.470,10.264,24.619,100.160,-142.834,-103.977,-104.229,-0.252,6.422,15.097,8.675,9.628,14.170,4.542,0.00000,-0.00972,-0.02271,0.00972,0.02271,0.00000,0,-0.02775,-0.15472,0.13528
0,301,0.9030,45.756,35.486,10.271,24.630,99.936,-142.812,-104.200,-104.459,-0.260,6.421,15.099,8.679,9.627,14.176,4.549,0.00000,-0.00972,-0.02809,0.00972,0.02809,0.00000,0,-0.02775,-0.15472,0.13528
0,302,0.9060,45.777,35.501,10.276,24.650,99.728,-142.781,-104.423,-104.694,-0.271,6.420,15.110,8.690,9.626,14.183,4.557,0.00000,-0.00972,-0.02211,0.00972,0.02211,0.00000,0,-0.02774,-0.15472,0.13528
0,303,0.9090,45.795,35.517,10.278,24.659,99.505,-142.760,-104.646,-104.922,-0.276,6.420,15.110,8.690,9.625,14.187,4.562,0.00000,-0.00972,-0.02753,0.00972,0.02753,0.00000,0,-0.02774,-0.15472,0.13528
0,304,0.9120,45.811,35.532,10.279,24.677,99.296,-142.730,-104.868,-105.154,-0.286,6.419,15.118,8.699,9.624,14.192,4.568,0.00000,-0.00972,-0.02158,0.00972,0.02158,0.00000,0,-0.02775,-0.15472,0.13528
0,305,0.9150,45.826,35.548,10.278,24.691,99.083,-142.700,-105.089,-105.381,-0.291,6.418,15.115,8.697,9.622,14.194,4.572,0.00000,-0.00972,-0.02699,0.00972,0.02699,0.00000,0,-0.02775,-0.15472,0.13528
0,306,0.9180,45.840,35.564,10.276,24.713,98.885,-142.660,-105.311,-105.607,-0.296,6.417,15.115,8.697,9.621,14.195,4.574,0.00000,-0.00972,-0.02523,0.00972,0.02523,0.00000,0,-0.02776,-0.15472,0.13528
0,307,0.9210,45.850,35.579,10.271,24.723,98.668,-142.631,-105.532,-105.827,-0.296,6.416,15.105,8.689,9.620,14.193,4.573,0.00000,-0.00972,-0.03150,0.00972,0.03150,0.00000,0,-0.02777,-0.15472,0.13528
0,308,0.9240,45.860,35.595,10.265,24.739,98.462,-142.596,-105.751,-106.054,-0.303,6.416,15.106,8.691,9.619,14.191,4.573,0.00000,-0.00972,-0.02585,0.00972,0.02585,0.00000,0,-0.02778,-0.15472,0.13528
0,309,0.9270,45.865,35.610,10.255,24.742,98.239,-142.572,-105.970,-106.276,-0.306,6.415,15.099,8.685,9.617,14.189,4.572,0.00000,-0.00972,-0.03176,0.00972,0.03176,0.00000,0,-0.02778,-0.15472,0.13528
0,310,0.9300,45.869,35.626,10.243,24.751,98.023,-142.544,-106.190,-106.503,-0.313,6.414,15.102,8.688,9.616,14.188,4.572,0.00000,-0.00972,-0.02581,0.00972,0.02581,0.00000,0,-0.02777,-0.15472,0.13528
0,311,0.9330,45.870,35.642,10.228,24.749,97.792,-142.526,-106.407,-106.728,-0.321,6.413,15.097,8.684,9.614,14.186,4.572,0.00000,-0.00972,-0.02920,0.00972,0.02920,0.00000,0,-0.02776,-0.15472,0.13528
0,312,0.9360,45.871,35.657,10.213,24.757,97.577,-142.498,-106.624,-106.957,-0.334,6.412,15.100,8.689,9.613,14.186,4.573,0.00000,-0.00972,-0.02286,0.00972,0.02286,0.00000,0,-0.02775,-0.15472,0.13528
0,313,0.9390,45.870,35.673,10.197,24.756,97.349,-142.477,-106.841,-107.180,-0.340,6.411,15.092,8.682,9.612,14.184,4.573,0.00000,-0.00972,-0.02810,0.00972,0.02810,0.00000,0,-0.02774,-0.15472,0.13528
0,314,0.9420,45.869,35.688,10.180,24.765,97.137,-142.447,-107.056,-107.406,-0.351,6.410,15.093,8.683,9.610,14.183,4.573,0.00000,-0.00972,-0.02198,0.00972,0.02198,0.00000,0,-0.02774,-0.15472,0.13528
0,315,0.9450,45.866,35.704,10.162,24.765,96.911,-142.425,-107.270,-107.628,-0.359,6.409,15.082,8.673,9.609,14.179,4.571,0.00000,-0.00972,-0.02738,0.00972,0.02738,0.00000,0,-0.02774,-0.15472,0.13528
0,316,0.9480,45.864,35.720,10.144,24.772,96.699,-142.394,-107.484,-107.854,-0.370,6.408,15.080,8.672,9.607,14.177,4.569,0.00000,-0.00972,-0.02192,0.00972,0.02192,0.00000,0,-0.02774,-0.15472,0.13528
0,317,0.9510,45.860,35.735,10.125,24.774,96.477,-142.368,-107.697,-108.073,-0.377,6.407,15.070,8.663,9.606,14.172,4.567,0.00000,-0.00972,-0.02764,0.00972,0.02764,0.00000,0,-0.02775,-0.15472,0.13528
0,318,0.9540,45.857,35.749,10.108,24.784,96.270,-142.332,-107.907,-108.296,-0.389,6.406,15.064,8.658,9.604,14.168,4.563,0.00000,-0.00972,-0.02447,0.00972,0.02447,0.00000,0,-0.02776,-0.15472,0.13528
0,319,0.9570,45.852,35.764,10.088,24.781,96.045,-142.308,-108.118,-108.514,-0.396,6.405,15.051,8.646,9.603,14.161,4.558,0.00000,-0.00972,-0.03068,0.00972,0.03068,0.00000,0,-0.02778,-0.15472,0.13528
0,320,0.9600,45.846,35.778,10.068,24.786,95.832,-142.276,-108.329,-108.735,-0.407,6.404,15.049,8.645,9.602,14.156,4.555,0.00000,-0.00972,-0.02547,0.00972,0.02547,0.00000,0,-0.02779,-0.15472,0.13528
0,321,0.9630,45.837,35.792,10.045,24.780,95.602,-142.256,-108.536,-108.955,-0.419,6.403,15.038,8.635,9.600,14.150,4.550,0.00000,-0.00972,-0.03138,0.00972,0.03138,0.00000,0,-0.02781,-0.15472,0.13528
0,322,0.9660,45.829,35.807,10.022,24.781,95.386,-142.227,-108.743,-109.178,-0.435,6.403,15.037,8.635,9.599,14.146,4.547,0.00000,-0.00972,-0.02592,0.00972,0.02592,0.00000,0,-0.02782,-0.15472,0.13528
0,323,0.9690,45.818,35.821,9.997,24.771,95.154,-142.208,-108.950,-109.395,-0.445,6.402,15.028,8.626,9.598,14.141,4.543,0.00000,-0.00972,-0.03176,0.00972,0.03176,0.00000,0,-0.02782,-0.15472,0.13528
0,324,0.9720,45.809,35.836,9.973,24.771,94.936,-142.180,-109.154,-109.616,-0.462,6.401,15.029,8.628,9.597,14.138,4.541,0.00000,-0.00972,-0.02586,0.00972,0.02586,0.00000,0,-0.02783,-0.15472,0.13528
0,325,0.9750,45.797,35.850,9.947,24.760,94.704,-142.163,-109.357,-109.834,-0.478,6.400,15.019,8.619,9.596,14.132,4.536,0.00000,-0.00972,-0.03147,0.00972,0.03147,0.00000,0,-0.02783,-0.15472,0.13528
0,326,0.9780,45.786,35.864,9.922,24.758,94.487,-142.136,-109.560,-110.056,-0.496,6.400,15.019,8.620,9.595,14.129,4.534,0.00000,-0.00972,-0.02553,0.00972,0.02553,0.00000,0,-0.02784,-0.15472,0.13528
0,327,0.9810,45.774,35.879,9.895,24.747,94.254,-142.119,-109.761,-110.271,-0.510,6.399,15.011,8.612,9.594,14.124,4.530,0.00000,-0.00972,-0.03127,0.00972,0.03127,0.00000,0,-0.02784,-0.15472,0.13528
0,328,0.9840,45.762,35.893,9.869,24.745,94.036,-142.093,-109.959,-110.493,-0.534,6.399,15.010,8.611,9.594,14.121,4.527,0.00000,-0.00972,-0.02526,0.00972,0.02526,0.00000,0,-0.02784,-0.15472,0.13528
0,329,0.9870,45.749,35.908,9.842,24.732,93.804,-142.077,-110.158,-110.709,-0.551,6.398,15.001,8.602,9.593,14.116,4.523,0.00000,-0.00972,-0.03099,0.00972,0.03099,0.00000,0,-0.02784,-0.15472,0.13528
0,330,0.9900,45.737,35.922,9.815,24.730,93.586,-142.052,-110.356,-110.928,-0.572,6.398,15.002,8.604,9.592,14.113,4.521,0.00000,-0.00972,-0.02519,0.00972,0.02519,0.00000,0,-0.02784,-0.15472,0.13528
0,331,0.9930,45.724,35.936,9.787,24.716,93.354,-142.038,-110.549,-111.143,-0.594,6.398,14.992,8.594,9.592,14.108,4.516,0.00000,-0.00972,-0.03080,0.00972,0.03080,0.00000,0,-0.02784,-0.15472,0.13528
0,332,0.9960,45.711,35.951,9.760,24.712,93.137,-142.015,-110.743,-111.362,-0.620,6.398,14.993,8.596,9.592,14.105,4.513,0.00000,-0.00972,-0.02499,0.00972,0.02499,0.00000,0,-0.02784,-0.15472,0.13528
