load_kg,tick,sq,joint,demand,max_force_nm,err_x_deg,capacity_scale,solver_torque_x_nm,nominal_deg,final_deg,actual_deg
25,50,0.1500,thorax,0.0492,1852.50,7.144,7.125,0.001,3.876,3.876,-3.267
25,50,0.1500,left_thigh,0.0565,2565.00,-9.306,7.125,0.000,-17.539,-17.539,-8.234
25,50,0.1500,left_foot,0.0098,2137.50,2.356,11.875,0.335,-6.115,-6.883,-7.966
25,51,0.1530,abdomen,0.0477,1852.50,7.533,7.125,-0.061,2.635,2.635,-4.898
25,51,0.1530,thorax,0.0484,1852.50,7.079,7.125,0.001,3.953,3.953,-3.126
25,51,0.1530,left_thigh,0.0565,2565.00,-9.284,7.125,0.000,-17.912,-17.912,-8.629
25,51,0.1530,left_foot,0.0153,2137.50,3.367,11.875,0.310,-6.242,-4.718,-8.084
25,52,0.1560,abdomen,0.0469,1852.50,7.433,7.125,-0.060,2.687,2.687,-4.746
25,52,0.1560,thorax,0.0480,1852.50,7.015,7.125,0.001,4.030,4.030,-2.984
25,52,0.1560,left_thigh,0.0560,2565.00,-9.257,7.125,0.000,-18.286,-18.286,-9.028
25,52,0.1560,left_foot,0.0096,2137.50,2.332,11.875,0.342,-6.368,-6.651,-8.196
25,53,0.1590,abdomen,0.0461,1852.50,7.332,7.125,-0.062,2.739,2.739,-4.593
25,53,0.1590,thorax,0.0473,1852.50,6.949,7.125,0.001,4.108,4.108,-2.841
25,53,0.1590,left_thigh,0.0559,2565.00,-9.231,7.125,0.000,-18.659,-18.659,-9.428
25,53,0.1590,left_foot,0.0165,2137.50,3.597,11.875,0.316,-6.494,-4.486,-8.314
25,54,0.1620,abdomen,0.0452,1852.50,7.228,7.125,-0.060,2.789,2.789,-4.439
25,54,0.1620,thorax,0.0467,1852.50,6.882,7.125,0.001,4.184,4.184,-2.699
25,54,0.1620,left_thigh,0.0554,2565.00,-9.200,7.125,0.000,-19.033,-19.033,-9.833
25,54,0.1620,left_foot,0.0107,2137.50,2.560,11.875,0.352,-6.620,-6.903,-8.424
25,55,0.1650,abdomen,0.0443,1852.50,7.123,7.125,-0.063,2.839,2.839,-4.283
25,55,0.1650,thorax,0.0459,1852.50,6.813,7.125,0.001,4.259,4.259,-2.554
25,55,0.1650,left_thigh,0.0553,2565.00,-9.170,7.125,0.000,-19.407,-19.407,-10.237
25,55,0.1650,left_foot,0.0175,2137.50,3.804,11.875,0.316,-6.745,-4.736,-8.541
25,56,0.1680,abdomen,0.0435,1852.50,7.016,7.125,-0.061,2.890,2.890,-4.126
25,56,0.1680,thorax,0.0455,1852.50,6.743,7.125,0.001,4.334,4.334,-2.409
25,56,0.1680,left_thigh,0.0548,2565.00,-9.136,7.125,0.000,-19.781,-19.781,-10.646
25,56,0.1680,left_foot,0.0117,2137.50,2.766,11.875,0.343,-6.870,-7.153,-8.649
25,57,0.1710,abdomen,0.0425,1852.50,6.908,7.125,-0.063,2.939,2.939,-3.969
25,57,0.1710,thorax,0.0446,1852.50,6.672,7.125,0.000,4.408,4.408,-2.264
25,57,0.1710,left_thigh,0.0547,2565.00,-9.102,7.125,0.000,-20.156,-20.156,-11.054
25,57,0.1710,left_foot,0.0173,2137.50,3.778,11.875,0.302,-6.994,-4.986,-8.764
25,58,0.1740,abdomen,0.0416,1852.50,6.797,7.125,-0.060,2.988,2.988,-3.809
25,58,0.1740,thorax,0.0440,1852.50,6.598,7.125,0.000,4.481,4.481,-2.117
25,58,0.1740,left_thigh,0.0543,2565.00,-9.066,7.125,0.000,-20.531,-20.531,-11.465
25,58,0.1740,left_foot,0.0116,2137.50,2.740,11.875,0.320,-7.118,-7.401,-8.872
25,59,0.1770,abdomen,0.0407,1852.50,6.686,7.125,-0.062,3.036,3.036,-3.650
25,59,0.1770,thorax,0.0432,1852.50,6.523,7.125,0.000,4.554,4.554,-1.969
25,59,0.1770,left_thigh,0.0542,2565.00,-9.031,7.125,0.000,-20.906,-20.906,-11.875
25,59,0.1770,left_foot,0.0172,2137.50,3.755,11.875,0.286,-7.241,-5.233,-8.988
25,60,0.1800,abdomen,0.0397,1852.50,6.573,7.125,-0.059,3.085,3.085,-3.488
25,60,0.1800,thorax,0.0425,1852.50,6.448,7.125,0.000,4.627,4.627,-1.821
25,60,0.1800,left_thigh,0.0537,2565.00,-8.992,7.125,0.000,-21.281,-21.281,-12.288
25,60,0.1800,left_foot,0.0116,2137.50,2.718,11.875,0.312,-7.364,-7.648,-9.096
25,61,0.1830,abdomen,0.0387,1852.50,6.457,7.125,-0.061,3.131,3.131,-3.326
25,61,0.1830,thorax,0.0417,1852.50,6.368,7.125,0.000,4.697,4.697,-1.671
25,61,0.1830,left_thigh,0.0536,2565.00,-8.955,7.125,0.000,-21.656,-21.656,-12.701
25,61,0.1830,left_foot,0.0172,2137.50,3.734,11.875,0.283,-7.486,-5.478,-9.212
25,62,0.1860,abdomen,0.0378,1852.50,6.340,7.125,-0.060,3.178,3.178,-3.162
25,62,0.1860,thorax,0.0411,1852.50,6.288,7.125,0.000,4.767,4.767,-1.521
25,62,0.1860,left_thigh,0.0531,2565.00,-8.914,7.125,0.000,-22.031,-22.031,-13.117
25,62,0.1860,left_foot,0.0115,2137.50,2.698,11.875,0.315,-7.607,-7.427,-9.321
25,63,0.1890,abdomen,0.0370,1852.50,6.223,7.125,-0.062,3.225,3.225,-2.998
25,63,0.1890,thorax,0.0404,1852.50,6.208,7.125,0.000,4.837,4.837,-1.371
25,63,0.1890,left_thigh,0.0529,2565.00,-8.874,7.125,0.000,-22.406,-22.406,-13.532
25,63,0.1890,left_foot,0.0183,2137.50,3.959,11.875,0.291,-7.729,-5.257,-9.437
25,64,0.1920,abdomen,0.0359,1852.50,6.103,7.125,-0.060,3.270,3.270,-2.833
25,64,0.1920,thorax,0.0397,1852.50,6.127,7.125,0.000,4.905,4.905,-1.223
25,64,0.1920,left_thigh,0.0523,2565.00,-8.830,7.125,0.000,-22.782,-22.782,-13.952
25,64,0.1920,left_foot,0.0126,2137.50,2.920,11.875,0.327,-7.849,-7.669,-9.544
25,65,0.1950,abdomen,0.0350,1852.50,5.982,7.125,-0.063,3.315,3.315,-2.667
25,65,0.1950,thorax,0.0389,1852.50,6.044,7.125,0.000,4.971,4.971,-1.072
25,65,0.1950,left_thigh,0.0522,2565.00,-8.787,7.125,0.000,-23.157,-23.157,-14.370
25,65,0.1950,left_foot,0.0194,2137.50,4.162,11.875,0.295,-7.968,-5.496,-9.658
25,66,0.1980,abdomen,0.0341,1852.50,5.860,7.125,-0.061,3.359,3.359,-2.500
25,66,0.1980,thorax,0.0384,1852.50,5.961,7.125,0.000,5.038,5.038,-0.922
25,66,0.1980,left_thigh,0.0516,2565.00,-8.740,7.125,0.000,-23.532,-23.532,-14.792
25,66,0.1980,left_foot,0.0135,2137.50,3.122,11.875,0.323,-8.087,-7.907,-9.764
25,67,0.2010,abdomen,0.0330,1852.50,5.738,7.125,-0.063,3.403,3.403,-2.335
25,67,0.2010,thorax,0.0373,1852.50,5.876,7.125,0.000,5.104,5.104,-0.772
25,67,0.2010,left_thigh,0.0515,2565.00,-8.694,7.125,0.000,-23.907,-23.907,-15.213
25,67,0.2010,left_foot,0.0192,2137.50,4.142,11.875,0.284,-8.205,-5.733,-9.876
25,68,0.2040,abdomen,0.0320,1852.50,5.612,7.125,-0.060,3.445,3.445,-2.167
25,68,0.2040,thorax,0.0366,1852.50,5.789,7.125,0.000,5.167,5.167,-0.622
25,68,0.2040,left_thigh,0.0510,2565.00,-8.646,7.125,0.000,-24.282,-24.282,-15.636
25,68,0.2040,left_foot,0.0135,2137.50,3.102,11.875,0.302,-8.322,-8.142,-9.982
25,69,0.2070,abdomen,0.0312,1852.50,5.488,7.125,-0.062,3.488,3.488,-2.000
25,69,0.2070,thorax,0.0359,1852.50,5.701,7.125,0.000,5.231,5.231,-0.470
25,69,0.2070,left_thigh,0.0509,2565.00,-8.600,7.125,0.000,-24.657,-24.657,-16.057
25,69,0.2070,left_foot,0.0191,2137.50,4.127,11.875,0.270,-8.438,-5.967,-10.094
25,70,0.2100,abdomen,0.0300,1852.50,5.362,7.125,-0.059,3.530,3.530,-1.832
25,70,0.2100,thorax,0.0350,1852.50,5.614,7.125,0.000,5.294,5.294,-0.319
25,70,0.2100,left_thigh,0.0503,2565.00,-8.550,7.125,0.000,-25.032,-25.032,-16.482
25,70,0.2100,left_foot,0.0135,2137.50,3.087,11.875,0.294,-8.555,-8.375,-10.199
25,71,0.2130,abdomen,0.0291,1852.50,5.234,7.125,-0.061,3.570,3.570,-1.664
25,71,0.2130,thorax,0.0341,1852.50,5.521,7.125,0.000,5.353,5.353,-0.168
25,71,0.2130,left_thigh,0.0502,2565.00,-8.502,7.125,0.000,-25.407,-25.407,-16.904
25,71,0.2130,left_foot,0.0192,2137.50,4.115,11.875,0.266,-8.668,-6.197,-10.312
25,72,0.2160,abdomen,0.0281,1852.50,5.104,7.125,-0.059,3.609,3.609,-1.495
25,72,0.2160,thorax,0.0336,1852.50,5.429,7.125,0.000,5.413,5.413,0.000
25,72,0.2160,left_thigh,0.0496,2565.00,-8.451,7.125,0.000,-25.781,-25.781,-17.330
25,72,0.2160,left_foot,0.0135,2137.50,3.075,11.875,0.297,-8.782,-8.180,-10.418
25,73,0.2190,abdomen,0.0272,1852.50,4.976,7.125,-0.062,3.649,3.649,-1.327
25,73,0.2190,thorax,0.0328,1852.50,5.338,7.125,0.000,5.472,5.472,0.131
25,73,0.2190,left_thigh,0.0495,2565.00,-8.402,7.125,0.000,-26.155,-26.155,-17.754
25,73,0.2190,left_foot,0.0203,2137.50,4.333,11.875,0.272,-8.896,-6.002,-10.529
25,74,0.2220,abdomen,0.0260,1852.50,4.844,7.125,-0.060,3.687,3.687,-1.158
25,74,0.2220,thorax,0.0320,1852.50,5.246,7.125,0.000,5.529,5.529,0.283
25,74,0.2220,left_thigh,0.0488,2565.00,-8.347,7.125,0.000,-26.529,-26.529,-18.182
25,74,0.2220,left_foot,0.0146,2137.50,3.291,11.875,0.307,-9.007,-8.405,-10.633
25,75,0.2250,abdomen,0.0251,1852.50,4.713,7.125,-0.062,3.723,3.723,-0.989
25,75,0.2250,thorax,0.0311,1852.50,5.151,7.125,0.000,5.584,5.584,0.433
25,75,0.2250,left_thigh,0.0487,2565.00,-8.295,7.125,0.000,-26.902,-26.902,-18.607
25,75,0.2250,left_foot,0.0213,2137.50,4.520,11.875,0.274,-9.117,-6.224,-10.744
25,76,0.2280,abdomen,0.0241,1852.50,4.580,7.125,-0.060,3.760,3.760,-0.819
25,76,0.2280,thorax,0.0305,1852.50,5.057,7.125,0.000,5.640,5.640,0.583
25,76,0.2280,left_thigh,0.0481,2565.00,-8.239,7.125,0.000,-27.276,-27.276,-19.037
25,76,0.2280,left_foot,0.0155,2137.50,3.476,11.875,0.302,-9.228,-8.626,-10.846
25,77,0.2310,abdomen,0.0230,1852.50,4.448,7.125,-0.062,3.796,3.796,-0.651
25,77,0.2310,thorax,0.0294,1852.50,4.962,7.125,0.000,5.693,5.693,0.731
25,77,0.2310,left_thigh,0.0479,2565.00,-8.185,7.125,0.000,-27.649,-27.649,-19.463
25,77,0.2310,left_foot,0.0213,2137.50,4.511,11.875,0.264,-9.337,-6.443,-10.954
25,78,0.2340,abdomen,0.0220,1852.50,4.312,7.125,-0.059,3.830,3.830,-0.481
25,78,0.2340,thorax,0.0287,1852.50,4.864,7.125,0.000,5.744,5.744,0.880
25,78,0.2340,left_thigh,0.0473,2565.00,-8.128,7.125,0.000,-28.021,-28.021,-19.893
25,78,0.2340,left_foot,0.0156,2137.50,3.468,11.875,0.282,-9.444,-8.842,-11.057
25,79,0.2370,abdomen,0.0211,1852.50,4.179,7.125,-0.061,3.864,3.864,-0.314
25,79,0.2370,thorax,0.0279,1852.50,4.765,7.125,0.000,5.795,5.795,1.029
25,79,0.2370,left_thigh,0.0472,2565.00,-8.073,7.125,0.000,-28.393,-28.393,-20.319
25,79,0.2370,left_foot,0.0213,2137.50,4.508,11.875,0.251,-9.550,-6.657,-11.165
25,80,0.2400,abdomen,0.0199,1852.50,4.044,7.125,-0.058,3.897,3.898,-0.143
25,80,0.2400,thorax,0.0269,1852.50,4.669,7.125,0.000,5.845,5.845,1.176
25,80,0.2400,left_thigh,0.0465,2565.00,-8.016,7.125,0.000,-28.765,-28.765,-20.749
25,80,0.2400,left_foot,0.0157,2137.50,3.464,11.875,0.275,-9.657,-9.055,-11.266
25,81,0.2430,abdomen,0.0190,1852.50,3.907,7.125,-0.060,3.928,3.928,0.000
25,81,0.2430,thorax,0.0260,1852.50,4.566,7.125,0.000,5.891,5.891,1.325
25,81,0.2430,left_thigh,0.0464,2565.00,-7.960,7.125,0.000,-29.135,-29.135,-21.176
25,81,0.2430,left_foot,0.0215,2137.50,4.509,11.875,0.248,-9.760,-6.866,-11.375
25,82,0.2460,abdomen,0.0179,1852.50,3.769,7.125,-0.058,3.959,3.959,0.190
25,82,0.2460,thorax,0.0254,1852.50,4.465,7.125,0.000,5.937,5.937,1.472
25,82,0.2460,left_thigh,0.0458,2565.00,-7.900,7.125,0.000,-29.506,-29.506,-21.606
25,82,0.2460,left_foot,0.0157,2137.50,3.465,11.875,0.279,-9.863,-8.966,-11.477
25,83,0.2490,abdomen,0.0171,1852.50,3.634,7.125,-0.061,3.989,3.989,0.356
25,83,0.2490,thorax,0.0246,1852.50,4.364,7.125,0.000,5.983,5.983,1.618
25,83,0.2490,left_thigh,0.0457,2565.00,-7.844,7.125,0.000,-29.877,-29.877,-22.033
25,83,0.2490,left_foot,0.0225,2137.50,4.719,11.875,0.254,-9.966,-6.777,-11.584
25,84,0.2520,abdomen,0.0159,1852.50,3.495,7.125,-0.058,4.018,4.018,0.523
25,84,0.2520,thorax,0.0239,1852.50,4.265,7.125,0.000,6.026,6.026,1.762
25,84,0.2520,left_thigh,0.0456,2565.00,-7.790,7.125,0.000,-30.253,-30.253,-22.464
25,84,0.2520,left_foot,0.0167,2137.50,3.673,11.875,0.287,-10.068,-9.171,-11.684
25,85,0.2550,abdomen,0.0149,1852.50,3.356,7.125,-0.061,4.047,4.047,0.690
25,85,0.2550,thorax,0.0229,1852.50,4.162,7.125,0.000,6.069,6.069,1.906
25,85,0.2550,left_thigh,0.0461,2565.00,-7.749,7.125,0.000,-30.634,-30.634,-22.884
25,85,0.2550,left_foot,0.0227,2137.50,4.806,11.875,0.256,-10.171,-6.982,-11.788
25,86,0.2580,abdomen,0.0140,1852.50,3.217,7.125,-0.059,4.075,4.075,0.858
25,86,0.2580,thorax,0.0224,1852.50,4.063,7.125,0.000,6.112,6.112,2.048
25,86,0.2580,left_thigh,0.0455,2565.00,-7.705,7.125,0.000,-31.014,-31.014,-23.309
25,86,0.2580,left_foot,0.0169,2137.50,3.757,11.875,0.282,-10.273,-9.376,-11.885
25,87,0.2610,abdomen,0.0132,1852.50,3.082,7.125,-0.061,4.103,4.103,1.021
25,87,0.2610,thorax,0.0216,1852.50,3.965,7.125,0.000,6.154,6.154,2.189
25,87,0.2610,left_thigh,0.0468,2565.00,-7.670,7.125,0.000,-31.401,-31.401,-23.731
25,87,0.2610,left_foot,0.0224,2137.50,4.801,11.875,0.252,-10.376,-7.188,-11.988
25,88,0.2640,abdomen,0.0119,1852.50,2.941,7.125,-0.059,4.131,4.131,1.190
25,88,0.2640,thorax,0.0209,1852.50,3.866,7.125,0.000,6.195,6.195,2.330
25,88,0.2640,left_thigh,0.0473,2565.00,-7.659,7.125,0.000,-31.801,-31.801,-24.142
25,88,0.2640,left_foot,0.0164,2137.50,3.747,11.875,0.279,-10.481,-8.954,-12.080
25,89,0.2670,abdomen,0.0114,1852.50,2.807,7.125,-0.061,4.159,4.159,1.352
25,89,0.2670,thorax,0.0203,1852.50,3.769,7.125,0.000,6.237,6.237,2.468
25,89,0.2670,left_thigh,0.0474,2565.00,-7.650,7.125,0.000,-32.202,-32.202,-24.552
25,89,0.2670,left_foot,0.0232,2137.50,4.993,11.875,0.249,-10.587,-6.767,-12.180
25,90,0.2700,abdomen,0.0104,1852.50,2.671,7.125,-0.058,4.186,4.186,1.515
25,90,0.2700,thorax,0.0198,1852.50,3.675,7.125,0.000,6.278,6.278,2.603
25,90,0.2700,left_thigh,0.0479,2565.00,-7.634,7.125,0.000,-32.602,-32.602,-24.969
25,90,0.2700,left_foot,0.0172,2137.50,3.939,11.875,0.284,-10.692,-9.164,-12.273
25,91,0.2730,abdomen,0.0095,1852.50,2.536,7.125,-0.061,4.213,4.213,1.677
25,91,0.2730,thorax,0.0190,1852.50,3.579,7.125,0.000,6.319,6.319,2.739
25,91,0.2730,left_thigh,0.0490,2565.00,-7.650,7.125,0.000,-33.021,-33.021,-25.371
25,91,0.2730,left_foot,0.0237,2137.50,5.179,11.875,0.252,-10.800,-6.980,-12.366
25,92,0.2760,abdomen,0.0087,1852.50,2.402,7.125,-0.058,4.240,4.240,1.838
25,92,0.2760,thorax,0.0186,1852.50,3.487,7.125,0.000,6.359,6.359,2.872
25,92,0.2760,left_thigh,0.0485,2565.00,-7.659,7.125,0.000,-33.440,-33.440,-25.781
25,92,0.2760,left_foot,0.0179,2137.50,4.121,11.875,0.272,-10.908,-9.380,-12.455
25,93,0.2790,abdomen,0.0082,1852.50,2.273,7.125,-0.060,4.267,4.267,1.994
25,93,0.2790,thorax,0.0180,1852.50,3.396,7.125,0.000,6.400,6.400,3.004
25,93,0.2790,left_thigh,0.0486,2565.00,-7.666,7.125,0.000,-33.859,-33.859,-26.193
25,93,0.2790,left_foot,0.0246,2137.50,5.352,11.875,0.234,-11.015,-7.196,-12.548
25,94,0.2820,abdomen,0.0073,1852.50,2.143,7.125,-0.056,4.294,4.294,2.150
25,94,0.2820,thorax,0.0174,1852.50,3.307,7.125,0.000,6.439,6.439,3.132
25,94,0.2820,left_thigh,0.0491,2565.00,-7.678,7.125,0.000,-34.290,-34.290,-26.612
25,94,0.2820,left_foot,0.0186,2137.50,4.293,11.875,0.250,-11.125,-9.597,-12.635
25,95,0.2850,abdomen,0.0065,1852.50,2.015,7.125,-0.058,4.320,4.320,2.305
25,95,0.2850,thorax,0.0166,1852.50,3.216,7.125,0.000,6.479,6.479,3.262
25,95,0.2850,left_thigh,0.0500,2565.00,-7.706,7.125,0.000,-34.726,-34.726,-27.021
25,95,0.2850,left_foot,0.0232,2137.50,5.147,11.875,0.205,-11.235,-7.578,-12.725
25,96,0.2880,abdomen,0.0058,1852.50,1.888,7.125,-0.054,4.346,4.346,2.458
25,96,0.2880,thorax,0.0162,1852.50,3.129,7.125,0.000,6.518,6.518,3.390
25,96,0.2880,left_thigh,0.0497,2565.00,-7.727,7.125,0.000,-35.163,-35.163,-27.436
25,96,0.2880,left_foot,0.0175,2137.50,4.089,11.875,0.213,-11.345,-9.980,-12.813
25,97,0.2910,abdomen,0.0053,1852.50,1.766,7.125,-0.056,4.372,4.372,2.606
25,97,0.2910,thorax,0.0155,1852.50,3.042,7.125,0.000,6.557,6.557,3.515
25,97,0.2910,left_thigh,0.0507,2565.00,-7.751,7.125,0.000,-35.604,-35.604,-27.853
25,97,0.2910,left_foot,0.0217,2137.50,4.860,11.875,0.188,-11.456,-8.048,-12.908
25,98,0.2940,abdomen,0.0044,1852.50,1.640,7.125,-0.053,4.398,4.398,2.758
25,98,0.2940,thorax,0.0149,1852.50,2.955,7.125,0.000,6.596,6.596,3.641
25,98,0.2940,left_thigh,0.0511,2565.00,-7.790,7.125,0.000,-36.056,-36.056,-28.266
25,98,0.2940,left_foot,0.0160,2137.50,3.803,11.875,0.215,-11.569,-10.452,-12.997
25,99,0.2970,abdomen,0.0040,1852.50,1.520,7.125,-0.055,4.424,4.424,2.904
25,99,0.2970,thorax,0.0144,1852.50,2.870,7.125,0.000,6.634,6.634,3.764
25,99,0.2970,left_thigh,0.0512,2565.00,-7.825,7.125,0.000,-36.508,-36.508,-28.683
25,99,0.2970,left_foot,0.0217,2137.50,4.822,11.875,0.200,-11.681,-8.273,-13.095
25,100,0.3000,abdomen,0.0035,1852.50,1.398,7.125,-0.053,4.449,4.449,3.051
25,100,0.3000,thorax,0.0139,1852.50,2.787,7.125,0.000,6.672,6.672,3.885
25,100,0.3000,left_thigh,0.0515,2565.00,-7.850,7.125,0.000,-36.960,-36.960,-29.110
25,100,0.3000,left_foot,0.0159,2137.50,3.770,11.875,0.241,-11.793,-10.677,-13.189
25,101,0.3030,abdomen,0.0032,1852.50,1.277,7.125,-0.056,4.474,4.474,3.197
25,101,0.3030,thorax,0.0132,1852.50,2.703,7.125,0.000,6.710,6.710,4.007
25,101,0.3030,left_thigh,0.0523,2565.00,-7.896,7.125,0.000,-37.426,-37.426,-29.530
25,101,0.3030,left_foot,0.0214,2137.50,4.787,11.875,0.223,-11.908,-8.499,-13.286
25,102,0.3060,abdomen,0.0031,1852.50,1.156,7.125,-0.054,4.499,4.499,3.343
25,102,0.3060,thorax,0.0128,1852.50,2.622,7.125,0.000,6.747,6.747,4.125
25,102,0.3060,left_thigh,0.0518,2565.00,-7.932,7.125,0.000,-37.893,-37.893,-29.960
25,102,0.3060,left_foot,0.0158,2137.50,3.736,11.875,0.251,-12.022,-10.906,-13.382
25,103,0.3090,abdomen,0.0030,1852.50,1.040,7.125,-0.056,4.524,4.524,3.484
25,103,0.3090,thorax,0.0123,1852.50,2.542,7.125,0.000,6.785,6.784,4.243
25,103,0.3090,left_thigh,0.0518,2565.00,-7.965,7.125,0.000,-38.359,-38.359,-30.394
25,103,0.3090,left_foot,0.0214,2137.50,4.756,11.875,0.227,-12.136,-8.728,-13.484
25,104,0.3120,abdomen,0.0033,1852.50,0.923,7.125,-0.053,4.549,4.549,3.626
25,104,0.3120,thorax,0.0118,1852.50,2.463,7.125,0.000,6.821,6.821,4.358
25,104,0.3120,left_thigh,0.0521,2565.00,-7.996,7.125,0.000,-38.833,-38.833,-30.838
25,104,0.3120,left_foot,0.0158,2137.50,3.708,11.875,0.250,-12.252,-11.135,-13.582
25,105,0.3150,abdomen,0.0036,1852.50,0.807,7.125,-0.056,4.573,4.573,3.765
25,105,0.3150,thorax,0.0111,1852.50,2.383,7.125,0.000,6.858,6.858,4.474
25,105,0.3150,left_thigh,0.0528,2565.00,-8.037,7.125,0.000,-39.312,-39.312,-31.275
25,105,0.3150,left_foot,0.0213,2137.50,4.726,11.875,0.219,-12.367,-8.959,-13.685
25,106,0.3180,abdomen,0.0042,1852.50,0.691,7.125,-0.052,4.597,4.597,3.906
25,106,0.3180,thorax,0.0107,1852.50,2.306,7.125,0.000,6.894,6.894,4.588
25,106,0.3180,left_thigh,0.0523,2565.00,-8.069,7.125,0.000,-39.791,-39.791,-31.722
25,106,0.3180,left_foot,0.0157,2137.50,3.681,11.875,0.239,-12.483,-11.367,-13.786
25,107,0.3210,abdomen,0.0044,1852.50,0.580,7.125,-0.055,4.621,4.621,4.041
25,107,0.3210,thorax,0.0101,1852.50,2.230,7.125,0.000,6.930,6.930,4.700
25,107,0.3210,left_thigh,0.0531,2565.00,-8.101,7.125,0.001,-40.274,-40.274,-32.173
25,107,0.3210,left_foot,0.0213,2137.50,4.703,11.875,0.211,-12.600,-9.191,-13.894
25,108,0.3240,abdomen,0.0054,1852.50,0.465,7.125,-0.052,4.645,4.645,4.180
25,108,0.3240,thorax,0.0096,1852.50,2.153,7.125,0.000,6.966,6.966,4.812
25,108,0.3240,left_thigh,0.0532,2565.00,-8.139,7.125,0.001,-40.764,-40.764,-32.625
25,108,0.3240,left_foot,0.0156,2137.50,3.659,11.875,0.234,-12.717,-11.600,-13.996
25,109,0.3270,abdomen,0.0057,1852.50,0.355,7.125,-0.054,4.669,4.669,4.314
25,109,0.3270,thorax,0.0091,1852.50,2.077,7.125,0.000,7.001,7.001,4.924
25,109,0.3270,left_thigh,0.0533,2565.00,-8.174,7.125,0.001,-41.254,-41.254,-33.080
25,109,0.3270,left_foot,0.0213,2137.50,4.681,11.875,0.203,-12.834,-9.426,-14.107
25,110,0.3300,abdomen,0.0066,1852.50,0.243,7.125,-0.051,4.692,4.692,4.450
25,110,0.3300,thorax,0.0086,1852.50,2.004,7.125,0.000,7.037,7.037,5.033
25,110,0.3300,left_thigh,0.0533,2565.00,-8.199,7.125,0.001,-41.744,-41.744,-33.546
25,110,0.3300,left_foot,0.0157,2137.50,3.641,11.875,0.228,-12.951,-11.835,-14.214
25,111,0.3330,abdomen,0.0071,1852.50,0.133,7.125,-0.054,4.715,4.715,4.583
25,111,0.3330,thorax,0.0080,1852.50,1.928,7.125,0.000,7.071,7.071,5.143
25,111,0.3330,left_thigh,0.0539,2565.00,-8.237,7.125,0.001,-42.244,-42.244,-34.007
25,111,0.3330,left_foot,0.0212,2137.50,4.664,11.875,0.200,-13.070,-9.662,-14.325
25,112,0.3360,abdomen,0.0080,1852.50,0.021,7.125,-0.050,4.738,4.738,4.717
25,112,0.3360,thorax,0.0076,1852.50,1.855,7.125,0.000,7.106,7.106,5.251
25,112,0.3360,left_thigh,0.0534,2565.00,-8.266,7.125,0.001,-42.744,-42.744,-34.478
25,112,0.3360,left_foot,0.0157,2137.50,3.627,11.875,0.220,-13.188,-12.072,-14.434
25,113,0.3390,abdomen,0.0083,1852.50,-0.086,7.125,-0.053,4.761,4.761,4.847
25,113,0.3390,thorax,0.0070,1852.50,1.782,7.125,0.000,7.140,7.140,5.358
25,113,0.3390,left_thigh,0.0534,2565.00,-8.292,7.125,0.001,-43.244,-43.244,-34.952
25,113,0.3390,left_foot,0.0213,2137.50,4.652,11.875,0.193,-13.307,-9.898,-14.550
25,114,0.3420,abdomen,0.0093,1852.50,-0.196,7.125,-0.050,4.784,4.784,4.980
25,114,0.3420,thorax,0.0066,1852.50,1.710,7.125,0.000,7.174,7.174,5.464
25,114,0.3420,left_thigh,0.0534,2565.00,-8.314,7.125,0.001,-43.749,-43.749,-35.435
25,114,0.3420,left_foot,0.0157,2137.50,3.617,11.875,0.215,-13.425,-12.309,-14.662
25,115,0.3450,abdomen,0.0098,1852.50,-0.303,7.125,-0.052,4.806,4.806,5.109
25,115,0.3450,thorax,0.0059,1852.50,1.637,7.125,0.000,7.208,7.208,5.571
25,115,0.3450,left_thigh,0.0539,2565.00,-8.342,7.125,0.001,-44.257,-44.257,-35.915
25,115,0.3450,left_foot,0.0213,2137.50,4.642,11.875,0.185,-13.545,-10.136,-14.779
25,116,0.3480,abdomen,0.0108,1852.50,-0.412,7.125,-0.049,4.829,4.829,5.241
25,116,0.3480,thorax,0.0055,1852.50,1.565,7.125,-0.001,7.241,7.241,5.676
25,116,0.3480,left_thigh,0.0533,2565.00,-8.360,7.125,0.001,-44.765,-44.765,-36.404
25,116,0.3480,left_foot,0.0158,2137.50,3.610,11.875,0.206,-13.664,-12.548,-14.893
25,117,0.3510,abdomen,0.0112,1852.50,-0.517,7.125,-0.051,4.851,4.851,5.368
25,117,0.3510,thorax,0.0049,1852.50,1.493,7.125,-0.001,7.275,7.275,5.781
25,117,0.3510,left_thigh,0.0538,2565.00,-8.379,7.125,0.001,-45.275,-45.275,-36.896
25,117,0.3510,left_foot,0.0214,2137.50,4.638,11.875,0.179,-13.783,-10.375,-15.013
25,118,0.3540,abdomen,0.0124,1852.50,-0.628,7.125,-0.048,4.873,4.873,5.500
25,118,0.3540,thorax,0.0044,1852.50,1.421,7.125,-0.001,7.307,7.307,5.886
25,118,0.3540,left_thigh,0.0535,2565.00,-8.398,7.125,0.001,-45.790,-45.790,-37.392
25,118,0.3540,left_foot,0.0158,2137.50,3.607,11.875,0.201,-13.903,-12.787,-15.129
25,119,0.3570,abdomen,0.0127,1852.50,-0.733,7.125,-0.051,4.895,4.895,5.628
25,119,0.3570,thorax,0.0039,1852.50,1.350,7.125,-0.001,7.340,7.340,5.990
