tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
206,0.6210,DESCENT,NONE,-0.0390,-0.0123,-0.0426,-0.1547,0.1353,-0.0364,1,8,0.0038,0.6796,26.24,1,0.0070,0.0,0.0,-0.90,-0.11,-0.06,-0.0361,-0.0688,0.0002,0.258,right_upper_arm,0.068,left_upper_arm,0.060,right_foot,10.99,left_foot,0.719,left_foot,0.36,left_foot,0.1850,right_thigh,1.41,0.19
207,0.6240,DESCENT,NONE,-0.0392,-0.0136,-0.0432,-0.1547,0.1353,-0.0381,1,8,0.0038,0.6780,26.09,1,0.0071,0.0,0.0,-0.91,-0.11,-0.06,-0.0361,-0.0689,0.0002,0.258,right_upper_arm,0.068,left_upper_arm,0.059,right_foot,10.97,left_foot,0.723,left_foot,0.16,left_foot,0.1865,right_thigh,1.40,0.18
208,0.6270,DESCENT,NONE,-0.0393,-0.0147,-0.0436,-0.1547,0.1353,-0.0391,1,8,0.0040,0.6764,25.94,1,0.0072,0.0,0.0,-0.92,-0.11,-0.05,-0.0361,-0.0690,0.0002,0.258,right_upper_arm,0.068,left_upper_arm,0.058,right_foot,10.97,left_foot,0.727,left_foot,0.00,NONE,0.1887,right_thigh,1.40,0.17
209,0.6300,DESCENT,NONE,-0.0395,-0.0155,-0.0440,-0.1547,0.1353,-0.0399,1,8,0.0042,0.6750,25.80,1,0.0072,0.0,0.0,-0.92,-0.12,-0.05,-0.0361,-0.0690,0.0002,0.259,right_upper_arm,0.068,left_upper_arm,0.058,right_foot,11.12,left_foot,0.731,left_foot,0.00,NONE,0.1909,right_thigh,1.39,0.17
210,0.6330,DESCENT,NONE,-0.0396,-0.0163,-0.0444,-0.1547,0.1353,-0.0410,1,8,0.0042,0.6738,25.66,1,0.0073,0.0,0.0,-0.93,-0.12,-0.05,-0.0361,-0.0691,0.0002,0.259,right_upper_arm,0.068,left_upper_arm,0.059,left_thigh,11.26,right_thigh,0.734,left_foot,0.00,NONE,0.1931,right_thigh,1.38,0.16
211,0.6360,DESCENT,NONE,-0.0398,-0.0172,-0.0448,-0.1547,0.1353,-0.0408,1,8,0.0042,0.6726,25.54,1,0.0073,0.0,0.0,-0.93,-0.12,-0.05,-0.0361,-0.0691,0.0002,0.259,right_upper_arm,0.068,left_upper_arm,0.059,left_thigh,11.46,right_thigh,0.737,left_foot,0.21,left_foot,0.1968,right_thigh,1.37,0.16
212,0.6390,DESCENT,NONE,-0.0400,-0.0181,-0.0453,-0.1547,0.1353,-0.0403,1,8,0.0043,0.6715,25.42,1,0.0073,0.0,0.0,-0.94,-0.13,-0.04,-0.0361,-0.0691,0.0002,0.260,right_upper_arm,0.068,left_upper_arm,0.060,left_thigh,11.64,right_thigh,0.740,left_foot,0.26,right_foot,0.2002,right_thigh,1.35,0.15
213,0.6420,DESCENT,NONE,-0.0402,-0.0191,-0.0458,-0.1547,0.1353,-0.0399,1,8,0.0046,0.6705,25.31,1,0.0074,0.0,0.0,-0.94,-0.13,-0.04,-0.0361,-0.0692,0.0002,0.260,right_upper_arm,0.068,left_upper_arm,0.063,left_thigh,11.84,right_thigh,0.743,left_foot,0.32,left_foot,0.2034,right_thigh,1.34,0.15
214,0.6450,DESCENT,NONE,-0.0404,-0.0203,-0.0463,-0.1547,0.1353,-0.0404,1,8,0.0046,0.6696,25.21,1,0.0074,0.0,0.0,-0.95,-0.13,-0.04,-0.0361,-0.0692,0.0002,0.261,right_upper_arm,0.068,left_upper_arm,0.066,left_thigh,12.07,right_thigh,0.745,left_foot,0.38,right_foot,0.2070,right_thigh,1.33,0.15
215,0.6480,DESCENT,NONE,-0.0406,-0.0216,-0.0469,-0.1547,0.1353,-0.0400,1,8,0.0046,0.6688,25.11,1,0.0074,0.0,0.0,-0.95,-0.13,-0.04,-0.0361,-0.0692,0.0002,0.261,right_upper_arm,0.068,left_upper_arm,0.066,left_thigh,12.29,right_thigh,0.747,left_foot,0.44,left_foot,0.2111,right_thigh,1.32,0.15
216,0.6510,DESCENT,NONE,-0.0408,-0.0228,-0.0475,-0.1547,0.1353,-0.0396,1,8,0.0047,0.6680,25.02,1,0.0074,0.0,0.0,-0.95,-0.13,-0.04,-0.0361,-0.0692,0.0002,0.261,right_upper_arm,0.068,left_upper_arm,0.068,left_thigh,12.50,right_thigh,0.749,left_foot,0.50,left_foot,0.2150,right_thigh,1.30,0.15
217,0.6540,DESCENT,NONE,-0.0410,-0.0240,-0.0481,-0.1547,0.1353,-0.0397,1,8,0.0046,0.6673,24.94,1,0.0074,0.0,0.0,-0.95,-0.14,-0.03,-0.0361,-0.0692,0.0002,0.261,right_upper_arm,0.068,left_upper_arm,0.069,left_thigh,12.73,right_thigh,0.751,left_foot,0.56,left_foot,0.2188,right_thigh,1.29,0.15
218,0.6570,DESCENT,NONE,-0.0413,-0.0252,-0.0487,-0.1547,0.1353,-0.0394,1,8,0.0046,0.6666,24.86,1,0.0074,0.0,0.0,-0.95,-0.14,-0.03,-0.0362,-0.0692,0.0002,0.262,right_upper_arm,0.068,left_upper_arm,0.070,left_thigh,12.95,right_thigh,0.753,left_foot,0.63,left_foot,0.2229,right_thigh,1.28,0.15
219,0.6600,DESCENT,NONE,-0.0415,-0.0263,-0.0493,-0.1547,0.1353,-0.0390,1,8,0.0046,0.6660,24.79,1,0.0074,0.0,0.0,-0.95,-0.14,-0.03,-0.0362,-0.0692,0.0001,0.262,right_upper_arm,0.068,left_upper_arm,0.072,left_thigh,13.15,right_thigh,0.755,left_foot,0.69,left_foot,0.2267,right_thigh,1.28,0.15
220,0.6630,DESCENT,NONE,-0.0418,-0.0274,-0.0499,-0.1547,0.1353,-0.0391,1,8,0.0045,0.6653,24.72,1,0.0074,0.0,0.0,-0.95,-0.14,-0.03,-0.0362,-0.0691,0.0001,0.262,right_upper_arm,0.068,left_upper_arm,0.073,left_thigh,13.38,right_thigh,0.756,left_foot,0.76,left_foot,0.2303,right_thigh,1.27,0.15
221,0.6660,DESCENT,NONE,-0.0421,-0.0285,-0.0504,-0.1547,0.1353,-0.0388,1,8,0.0045,0.6647,24.65,1,0.0073,0.0,0.0,-0.96,-0.14,-0.03,-0.0362,-0.0691,0.0001,0.262,right_upper_arm,0.068,left_upper_arm,0.074,left_thigh,13.60,right_thigh,0.757,left_foot,0.82,left_foot,0.2344,right_thigh,1.26,0.15
222,0.6690,DESCENT,NONE,-0.0424,-0.0295,-0.0510,-0.1547,0.1353,-0.0385,1,8,0.0044,0.6640,24.58,1,0.0073,0.0,0.0,-0.96,-0.15,-0.03,-0.0362,-0.0691,0.0001,0.263,right_upper_arm,0.068,left_upper_arm,0.075,left_thigh,13.81,right_thigh,0.759,left_foot,0.89,left_foot,0.2383,right_thigh,1.26,0.15
223,0.6720,DESCENT,NONE,-0.0427,-0.0304,-0.0516,-0.1547,0.1353,-0.0383,1,8,0.0044,0.6633,24.51,1,0.0073,0.0,0.0,-0.96,-0.15,-0.03,-0.0362,-0.0691,0.0001,0.263,right_upper_arm,0.068,left_upper_arm,0.076,right_thigh,14.04,right_thigh,0.760,left_foot,0.95,left_foot,0.2421,right_thigh,1.26,0.15
224,0.6750,DESCENT,NONE,-0.0430,-0.0313,-0.0522,-0.1547,0.1353,-0.0385,1,8,0.0043,0.6626,24.45,1,0.0073,0.0,0.0,-0.97,-0.15,-0.03,-0.0362,-0.0691,0.0001,0.263,right_upper_arm,0.068,left_upper_arm,0.078,right_thigh,14.28,right_thigh,0.762,left_foot,1.02,left_foot,0.2461,right_thigh,1.26,0.16
225,0.6780,DESCENT,NONE,-0.0433,-0.0321,-0.0527,-0.1547,0.1353,-0.0383,1,8,0.0043,0.6619,24.38,1,0.0073,0.0,0.0,-0.97,-0.16,-0.03,-0.0362,-0.0690,0.0001,0.263,right_upper_arm,0.068,left_upper_arm,0.079,right_thigh,14.51,right_thigh,0.763,left_foot,1.09,left_foot,0.2503,right_thigh,1.27,0.16
226,0.6810,DESCENT,NONE,-0.0437,-0.0328,-0.0533,-0.1547,0.1353,-0.0380,1,8,0.0042,0.6611,24.31,1,0.0072,0.0,0.0,-0.98,-0.16,-0.03,-0.0362,-0.0690,0.0001,0.263,right_upper_arm,0.069,left_upper_arm,0.080,right_thigh,14.75,right_thigh,0.764,left_foot,1.15,left_foot,0.2544,right_thigh,1.27,0.17
227,0.6840,DESCENT,NONE,-0.0440,-0.0335,-0.0538,-0.1547,0.1353,-0.0381,1,8,0.0042,0.6603,24.24,1,0.0072,0.0,0.0,-0.98,-0.16,-0.03,-0.0362,-0.0690,0.0001,0.263,right_upper_arm,0.069,left_upper_arm,0.082,right_thigh,15.00,right_thigh,0.765,left_foot,1.22,left_foot,0.2587,right_thigh,1.28,0.17
228,0.6870,DESCENT,NONE,-0.0443,-0.0342,-0.0543,-0.1547,0.1353,-0.0379,1,8,0.0042,0.6594,24.17,1,0.0072,0.0,0.0,-0.99,-0.17,-0.03,-0.0362,-0.0690,0.0001,0.264,right_upper_arm,0.069,left_upper_arm,0.083,right_thigh,15.25,right_thigh,0.767,left_foot,1.29,right_foot,0.2631,right_thigh,1.28,0.18
229,0.6900,DESCENT,NONE,-0.0447,-0.0348,-0.0548,-0.1547,0.1353,-0.0376,1,8,0.0042,0.6585,24.09,1,0.0072,0.0,0.0,-1.00,-0.17,-0.03,-0.0362,-0.0690,0.0001,0.264,right_upper_arm,0.069,left_upper_arm,0.085,right_thigh,15.50,right_thigh,0.768,left_foot,1.35,left_foot,0.2676,right_thigh,1.29,0.18
230,0.6930,DESCENT,NONE,-0.0450,-0.0354,-0.0554,-0.1547,0.1353,-0.0377,1,8,0.0041,0.6575,24.01,1,0.0072,0.0,0.0,-1.01,-0.17,-0.03,-0.0362,-0.0690,0.0001,0.264,right_upper_arm,0.069,left_upper_arm,0.086,right_thigh,15.76,right_thigh,0.770,left_foot,1.41,right_foot,0.2719,right_thigh,1.29,0.18
231,0.6960,DESCENT,NONE,-0.0454,-0.0361,-0.0559,-0.1547,0.1353,-0.0374,1,8,0.0041,0.6565,23.92,1,0.0072,0.0,0.0,-1.01,-0.18,-0.03,-0.0362,-0.0690,0.0001,0.264,right_upper_arm,0.069,left_upper_arm,0.087,right_thigh,16.02,right_thigh,0.771,left_foot,1.48,left_foot,0.2766,right_thigh,1.30,0.19
232,0.6990,DESCENT,NONE,-0.0458,-0.0367,-0.0565,-0.1547,0.1353,-0.0371,1,8,0.0041,0.6554,23.83,1,0.0072,0.0,0.0,-1.02,-0.18,-0.03,-0.0362,-0.0690,0.0001,0.264,right_upper_arm,0.069,left_upper_arm,0.088,right_thigh,16.28,right_thigh,0.773,left_foot,1.54,right_foot,0.2812,right_thigh,1.31,0.20
233,0.7020,DESCENT,NONE,-0.0461,-0.0374,-0.0570,-0.1547,0.1353,-0.0367,1,8,0.0041,0.6542,23.74,1,0.0072,0.0,0.0,-1.03,-0.18,-0.03,-0.0362,-0.0690,0.0001,0.264,right_upper_arm,0.069,left_upper_arm,0.090,right_thigh,16.54,right_thigh,0.775,left_foot,1.60,left_foot,0.2857,right_thigh,1.32,0.20
234,0.7050,DESCENT,NONE,-0.0465,-0.0380,-0.0576,-0.1547,0.1353,-0.0366,1,8,0.0041,0.6530,23.64,1,0.0072,0.0,0.0,-1.04,-0.18,-0.04,-0.0362,-0.0690,0.0001,0.265,right_upper_arm,0.069,left_upper_arm,0.091,right_thigh,16.81,right_thigh,0.777,left_foot,1.67,left_foot,0.2903,right_thigh,1.32,0.21
235,0.7080,DESCENT,NONE,-0.0469,-0.0388,-0.0582,-0.1547,0.1353,-0.0363,1,8,0.0042,0.6517,23.54,1,0.0072,0.0,0.0,-1.05,-0.19,-0.04,-0.0362,-0.0690,0.0001,0.265,right_upper_arm,0.069,left_upper_arm,0.092,right_thigh,17.07,right_thigh,0.779,left_foot,1.73,left_foot,0.2950,right_thigh,1.33,0.21
236,0.7110,DESCENT,NONE,-0.0473,-0.0396,-0.0588,-0.1547,0.1353,-0.0360,1,8,0.0042,0.6503,23.43,1,0.0072,0.0,0.0,-1.06,-0.19,-0.04,-0.0362,-0.0690,0.0000,0.265,right_upper_arm,0.069,left_upper_arm,0.094,right_thigh,17.33,right_thigh,0.781,left_foot,1.79,left_foot,0.2996,right_thigh,1.34,0.22
237,0.7140,DESCENT,NONE,-0.0477,-0.0404,-0.0594,-0.1547,0.1353,-0.0358,1,8,0.0042,0.6489,23.31,1,0.0072,0.0,0.0,-1.07,-0.19,-0.04,-0.0362,-0.0690,0.0000,0.265,right_upper_arm,0.069,left_upper_arm,0.095,right_thigh,17.60,right_thigh,0.783,left_foot,1.85,right_foot,0.3043,right_thigh,1.34,0.22
238,0.7170,DESCENT,NONE,-0.0481,-0.0413,-0.0601,-0.1547,0.1353,-0.0355,1,8,0.0048,0.6474,23.20,1,0.0071,0.0,0.0,-1.05,-0.13,-0.05,-0.0362,-0.0689,0.0000,0.266,right_upper_arm,0.069,left_upper_arm,0.096,right_thigh,17.86,right_thigh,0.785,left_foot,1.91,left_foot,0.3090,right_thigh,1.36,0.23
239,0.7200,DESCENT,NONE,-0.0485,-0.0422,-0.0608,-0.1547,0.1353,-0.0353,1,8,0.0056,0.6459,23.08,1,0.0071,0.0,0.0,-1.05,-0.12,-0.06,-0.0362,-0.0689,0.0000,0.264,right_upper_arm,0.069,left_upper_arm,0.096,right_thigh,17.92,right_thigh,0.788,left_foot,1.96,left_foot,0.3136,right_thigh,1.35,0.24
240,0.7230,DESCENT,NONE,-0.0490,-0.0433,-0.0615,-0.1547,0.1353,-0.0320,1,8,0.0056,0.6442,22.96,1,0.0071,0.0,0.0,-1.04,-0.11,-0.06,-0.0362,-0.0689,-0.0001,0.264,right_upper_arm,0.067,left_upper_arm,0.102,right_thigh,18.94,right_thigh,0.791,left_foot,3.06,left_foot,0.3146,right_thigh,1.33,0.25
241,0.7260,DESCENT,NONE,-0.0494,-0.0444,-0.0623,-0.1547,0.1353,-0.0386,1,8,0.0050,0.6425,22.83,1,0.0071,0.0,0.0,-1.05,-0.11,-0.06,-0.0362,-0.0689,-0.0001,0.264,right_upper_arm,0.067,left_upper_arm,0.096,right_thigh,18.22,right_thigh,0.794,left_foot,2.07,left_foot,0.3172,right_thigh,1.34,0.25
242,0.7290,DESCENT,NONE,-0.0499,-0.0463,-0.0633,-0.1547,0.1353,-0.0328,1,8,0.0053,0.6407,22.69,1,0.0071,0.0,0.0,-1.05,-0.11,-0.06,-0.0362,-0.0689,-0.0001,0.264,right_upper_arm,0.068,left_upper_arm,0.099,right_thigh,18.43,right_thigh,0.797,left_foot,2.13,left_foot,0.3200,right_thigh,1.34,0.26
243,0.7320,DESCENT,NONE,-0.0503,-0.0475,-0.0641,-0.1547,0.1353,-0.0328,1,8,0.0021,0.6389,22.62,1,0.0070,0.0,0.0,-1.03,-0.19,-0.04,-0.0362,-0.0687,0.0000,0.264,right_upper_arm,0.068,left_upper_arm,0.100,right_thigh,18.66,right_thigh,0.800,left_foot,2.18,left_foot,0.3236,right_thigh,1.35,0.27
244,0.7350,DESCENT,NONE,-0.0508,-0.0489,-0.0650,-0.1547,0.1353,-0.0327,1,8,0.0028,0.6371,22.47,1,0.0070,0.0,0.0,-1.02,-0.22,-0.04,-0.0362,-0.0688,0.0000,0.264,right_upper_arm,0.068,left_upper_arm,0.098,right_thigh,18.95,right_thigh,0.794,left_foot,2.24,right_foot,0.3277,right_thigh,1.29,0.26
245,0.7380,DESCENT,NONE,-0.0513,-0.0515,-0.0662,-0.1547,0.1353,-0.0299,1,8,0.0040,0.6353,22.32,1,0.0070,0.0,0.0,-1.01,-0.23,-0.05,-0.0362,-0.0688,0.0000,0.268,right_upper_arm,0.070,left_upper_arm,0.099,right_thigh,19.12,right_thigh,0.796,left_foot,2.30,left_foot,0.3325,right_thigh,1.34,0.27
246,0.7410,DESCENT,NONE,-0.0519,-0.0539,-0.0674,-0.1547,0.1353,-0.0286,1,8,0.0045,0.6335,22.16,1,0.0070,0.0,0.0,-1.01,-0.23,-0.05,-0.0362,-0.0688,-0.0001,0.267,right_upper_arm,0.070,left_upper_arm,0.101,right_thigh,19.30,right_thigh,0.798,left_foot,2.35,left_foot,0.3355,right_thigh,1.38,0.27
247,0.7440,DESCENT,NONE,-0.0525,-0.0563,-0.0687,-0.1547,0.1353,-0.0278,1,8,0.0047,0.6317,21.99,1,0.0070,0.0,0.0,-1.00,-0.23,-0.06,-0.0362,-0.0688,-0.0001,0.267,right_upper_arm,0.069,left_upper_arm,0.102,right_thigh,19.47,right_thigh,0.801,left_foot,2.39,left_foot,0.3385,right_thigh,1.41,0.28
248,0.7470,DESCENT,NONE,-0.0530,-0.0590,-0.0700,-0.1547,0.1353,-0.0272,1,8,0.0047,0.6298,21.83,1,0.0070,0.0,0.0,-1.00,-0.22,-0.07,-0.0363,-0.0688,-0.0001,0.267,right_upper_arm,0.069,left_upper_arm,0.103,right_thigh,19.65,right_thigh,0.804,left_foot,2.43,right_foot,0.3414,right_thigh,1.42,0.29
249,0.7500,DESCENT,NONE,-0.0537,-0.0620,-0.0715,-0.1547,0.1353,-0.0268,1,8,0.0047,0.6279,21.66,1,0.0070,0.0,0.0,-1.00,-0.22,-0.07,-0.0363,-0.0688,-0.0001,0.267,right_upper_arm,0.069,left_upper_arm,0.104,right_thigh,19.84,right_thigh,0.807,left_foot,2.47,left_foot,0.3444,right_thigh,1.43,0.29
250,0.7530,DESCENT,NONE,-0.0543,-0.0651,-0.0731,-0.1547,0.1353,-0.0267,1,8,0.0047,0.6259,21.48,1,0.0071,0.0,0.0,-1.01,-0.21,-0.07,-0.0363,-0.0688,-0.0001,0.267,right_upper_arm,0.069,left_upper_arm,0.105,right_thigh,20.02,right_thigh,0.809,left_foot,2.50,left_foot,0.3477,right_thigh,1.44,0.30
251,0.7560,DESCENT,NONE,-0.0550,-0.0684,-0.0747,-0.1547,0.1353,-0.0267,1,8,0.0047,0.6239,21.31,1,0.0071,0.0,0.0,-1.01,-0.21,-0.07,-0.0363,-0.0688,-0.0002,0.267,right_upper_arm,0.068,left_upper_arm,0.106,right_thigh,20.22,right_thigh,0.812,left_foot,2.53,left_foot,0.3510,right_thigh,1.44,0.31
252,0.7590,DESCENT,NONE,-0.0557,-0.0717,-0.0763,-0.1547,0.1353,-0.0268,1,8,0.0046,0.6218,21.12,1,0.0071,0.0,0.0,-1.02,-0.21,-0.06,-0.0363,-0.0688,-0.0002,0.267,right_upper_arm,0.068,left_upper_arm,0.108,right_thigh,20.42,right_thigh,0.815,left_foot,2.57,left_foot,0.3543,right_thigh,1.45,0.31
253,0.7620,DESCENT,NONE,-0.0565,-0.0751,-0.0780,-0.1547,0.1353,-0.0269,1,8,0.0044,0.6196,20.93,1,0.0071,0.0,0.0,-1.02,-0.20,-0.06,-0.0363,-0.0689,-0.0002,0.267,right_upper_arm,0.068,left_upper_arm,0.108,right_thigh,20.62,right_thigh,0.817,left_foot,2.60,left_foot,0.3578,right_thigh,1.46,0.32
254,0.7650,DESCENT,NONE,-0.0573,-0.0785,-0.0798,-0.1547,0.1353,-0.0271,1,8,0.0043,0.6175,20.73,1,0.0071,0.0,0.0,-1.03,-0.20,-0.06,-0.0363,-0.0689,-0.0002,0.267,right_upper_arm,0.068,left_upper_arm,0.109,right_thigh,20.82,right_thigh,0.820,left_foot,2.63,left_foot,0.3613,right_thigh,1.47,0.33
255,0.7680,DESCENT,NONE,-0.0581,-0.0819,-0.0815,-0.1547,0.1353,-0.0271,1,8,0.0041,0.6152,20.52,1,0.0071,0.0,0.0,-1.04,-0.20,-0.05,-0.0363,-0.0689,-0.0002,0.267,right_upper_arm,0.068,left_upper_arm,0.111,right_thigh,21.02,right_thigh,0.823,left_foot,2.67,left_foot,0.3647,right_thigh,1.47,0.34
256,0.7710,DESCENT,NONE,-0.0589,-0.0854,-0.0834,-0.1547,0.1353,-0.0272,1,8,0.0043,0.6129,20.30,1,0.0072,0.0,0.0,-1.05,-0.20,-0.05,-0.0363,-0.0689,-0.0002,0.267,right_upper_arm,0.068,left_upper_arm,0.111,right_thigh,21.24,right_thigh,0.826,left_foot,2.71,left_foot,0.3683,right_thigh,1.48,0.34
257,0.7740,DESCENT,NONE,-0.0598,-0.0890,-0.0852,-0.1547,0.1353,-0.0269,1,8,0.0050,0.6106,20.08,1,0.0072,0.0,0.0,-1.06,-0.19,-0.04,-0.0363,-0.0690,-0.0003,0.267,right_upper_arm,0.069,left_upper_arm,0.112,right_thigh,21.44,right_thigh,0.829,left_foot,2.75,left_foot,0.3720,right_thigh,1.49,0.35
258,0.7770,DESCENT,NONE,-0.0608,-0.0927,-0.0872,-0.1547,0.1353,-0.0271,1,8,0.0056,0.6082,19.84,1,0.0072,0.0,0.0,-1.07,-0.20,-0.03,-0.0363,-0.0690,-0.0003,0.268,right_upper_arm,0.069,left_upper_arm,0.113,right_thigh,21.66,right_thigh,0.833,left_foot,2.79,left_foot,0.3757,right_thigh,1.50,0.36
259,0.7800,DESCENT,NONE,-0.0617,-0.0966,-0.0892,-0.1547,0.1353,-0.0275,1,8,0.0061,0.6057,19.60,1,0.0073,0.0,0.0,-1.08,-0.20,-0.02,-0.0363,-0.0690,-0.0003,0.268,right_upper_arm,0.069,left_upper_arm,0.114,right_thigh,21.88,right_thigh,0.836,left_foot,2.83,left_foot,0.3795,right_thigh,1.51,0.37
260,0.7830,DESCENT,NONE,-0.0627,-0.1006,-0.0913,-0.1547,0.1353,-0.0277,1,8,0.0066,0.6032,19.36,1,0.0073,0.0,0.0,-1.09,-0.20,-0.02,-0.0363,-0.0691,-0.0003,0.268,right_upper_arm,0.069,left_upper_arm,0.114,right_thigh,22.10,right_thigh,0.839,left_foot,2.87,left_foot,0.3834,right_thigh,1.52,0.38
261,0.7860,DESCENT,NONE,-0.0638,-0.1046,-0.0935,-0.1547,0.1353,-0.0282,1,8,0.0070,0.6007,19.10,1,0.0073,0.0,0.0,-1.10,-0.21,-0.01,-0.0363,-0.0691,-0.0003,0.269,right_upper_arm,0.069,left_upper_arm,0.116,right_thigh,22.32,right_thigh,0.843,left_foot,2.92,left_foot,0.3872,right_thigh,1.53,0.39
262,0.7890,DESCENT,NONE,-0.0649,-0.1087,-0.0957,-0.1547,0.1353,-0.0286,1,8,0.0074,0.5981,18.84,1,0.0074,0.0,0.0,-1.12,-0.21,0.00,-0.0363,-0.0692,-0.0003,0.269,right_upper_arm,0.069,left_upper_arm,0.117,right_thigh,22.54,right_thigh,0.846,left_foot,2.96,left_foot,0.3911,right_thigh,1.54,0.40
263,0.7920,DESCENT,NONE,-0.0660,-0.1130,-0.0980,-0.1547,0.1353,-0.0291,1,8,0.0078,0.5954,18.57,1,0.0074,0.0,0.0,-1.13,-0.22,0.00,-0.0363,-0.0692,-0.0003,0.269,right_upper_arm,0.069,left_upper_arm,0.117,right_thigh,22.76,right_thigh,0.849,left_foot,3.00,right_foot,0.3950,right_thigh,1.55,0.41
264,0.7950,DESCENT,NONE,-0.0672,-0.1174,-0.1004,-0.1547,0.1353,-0.0293,1,8,0.0083,0.5927,18.30,1,0.0075,0.0,0.0,-1.14,-0.22,0.01,-0.0363,-0.0692,-0.0003,0.270,right_upper_arm,0.069,left_upper_arm,0.117,right_thigh,22.97,right_thigh,0.852,left_foot,3.00,left_foot,0.3989,right_thigh,1.56,0.42
265,0.7980,DESCENT,NONE,-0.0684,-0.1218,-0.1028,-0.1547,0.1353,-0.0297,1,8,0.0087,0.5900,18.01,1,0.0075,0.0,0.0,-1.15,-0.23,0.02,-0.0363,-0.0693,-0.0003,0.270,right_upper_arm,0.070,left_upper_arm,0.118,right_thigh,23.19,right_thigh,0.855,left_foot,3.00,right_foot,0.4026,right_thigh,1.58,0.43
266,0.8010,DESCENT,NONE,-0.0696,-0.1265,-0.1054,-0.1547,0.1353,-0.0301,1,8,0.0091,0.5872,17.72,1,0.0076,0.0,0.0,-1.16,-0.23,0.02,-0.0363,-0.0693,-0.0003,0.271,right_upper_arm,0.070,left_upper_arm,0.118,right_thigh,23.40,right_thigh,0.858,left_foot,3.00,left_foot,0.4064,right_thigh,1.59,0.44
267,0.8040,DESCENT,NONE,-0.0709,-0.1314,-0.1080,-0.1547,0.1353,-0.0303,1,8,0.0097,0.5844,17.42,1,0.0076,0.0,0.0,-1.17,-0.24,0.03,-0.0362,-0.0694,-0.0003,0.271,right_upper_arm,0.070,left_upper_arm,0.119,right_thigh,23.60,right_thigh,0.861,left_foot,3.00,left_foot,0.4102,right_thigh,1.60,0.45
268,0.8070,DESCENT,NONE,-0.0723,-0.1363,-0.1107,-0.1547,0.1353,-0.0308,1,8,0.0102,0.5815,17.11,1,0.0077,0.0,0.0,-1.18,-0.25,0.03,-0.0362,-0.0694,-0.0004,0.271,right_upper_arm,0.070,left_upper_arm,0.120,right_thigh,23.80,right_thigh,0.864,left_foot,3.00,left_foot,0.4136,right_thigh,1.61,0.47
269,0.8100,DESCENT,NONE,-0.0737,-0.1415,-0.1135,-0.1547,0.1353,-0.0313,1,8,0.0106,0.5787,16.80,1,0.0077,0.0,0.0,-1.20,-0.25,0.04,-0.0362,-0.0695,-0.0004,0.272,right_upper_arm,0.070,left_upper_arm,0.120,right_thigh,24.00,right_thigh,0.867,left_foot,3.00,left_foot,0.4172,right_thigh,1.63,0.48
270,0.8130,DESCENT,NONE,-0.0752,-0.1469,-0.1164,-0.1547,0.1353,-0.0316,1,8,0.0113,0.5758,16.48,1,0.0078,0.0,0.0,-1.21,-0.26,0.04,-0.0362,-0.0695,-0.0004,0.272,right_upper_arm,0.070,left_upper_arm,0.120,right_thigh,24.18,right_thigh,0.870,left_foot,3.00,right_foot,0.4208,right_thigh,1.64,0.49
271,0.8160,DESCENT,NONE,-0.0767,-0.1524,-0.1194,-0.1547,0.1353,-0.0322,1,8,0.0119,0.5729,16.15,1,0.0078,0.0,0.0,-1.22,-0.27,0.05,-0.0362,-0.0696,-0.0004,0.273,right_upper_arm,0.070,left_upper_arm,0.121,right_thigh,24.36,right_thigh,0.873,left_foot,3.00,left_foot,0.4239,right_thigh,1.65,0.50
272,0.8190,DESCENT,NONE,-0.0783,-0.1581,-0.1226,-0.1547,0.1353,-0.0329,1,8,0.0125,0.5699,15.81,1,0.0079,0.0,0.0,-1.23,-0.27,0.05,-0.0362,-0.0696,-0.0004,0.273,right_upper_arm,0.070,left_upper_arm,0.122,right_thigh,24.55,right_thigh,0.875,left_foot,3.00,left_foot,0.4272,right_thigh,1.70,0.51
273,0.8220,DESCENT,NONE,-0.0799,-0.1640,-0.1258,-0.1547,0.1353,-0.0337,1,8,0.0131,0.5670,15.47,1,0.0079,0.0,0.0,-1.24,-0.28,0.06,-0.0362,-0.0697,-0.0004,0.274,right_upper_arm,0.070,left_upper_arm,0.122,right_thigh,24.73,right_thigh,0.878,left_foot,3.00,left_foot,0.4305,right_thigh,1.76,0.53
274,0.8250,DESCENT,NONE,-0.0816,-0.1701,-0.1291,-0.1547,0.1353,-0.0343,1,8,0.0136,0.5641,15.12,1,0.0080,0.0,0.0,-1.25,-0.29,0.06,-0.0362,-0.0697,-0.0004,0.274,right_upper_arm,0.071,left_upper_arm,0.123,right_thigh,24.91,right_thigh,0.880,left_foot,3.00,left_foot,0.4337,right_thigh,1.83,0.54
