tick,sq,state,failure_reason,com_ap,com_vel_ap,capture_ap,sup_ap_min,sup_ap_max,cop_ap,has_cop,contacts,slip_mps,pelvis_y,trunk_pitch_deg,sad_attached,sad_sep_m,sad_force_n,sad_torque_nm,sad_dev_x_deg,sad_dev_y_deg,sad_dev_z_deg,bar_d_ap_m,bar_d_up_m,bar_d_lat_m,max_demand,max_demand_joint,max_torque_ratio,max_torque_joint,chain_demand,chain_demand_joint,chain_track_err_deg,chain_track_joint,chain_limit_prox,chain_limit_joint,chain_cmd_offset_deg,chain_cmd_joint,posture_err_rad,posture_worst_joint,max_omega,max_speed
0,0.0030,DESCENT,NONE,-0.0941,-0.2959,-0.1890,-0.1653,0.1299,-0.0077,1,8,0.0078,0.9353,-45.14,1,0.0517,2324.1,0.0,-0.44,-3.41,0.26,-0.0477,-0.0690,0.0497,1.181,left_hand,0.545,left_hand,0.136,abdomen,28.75,right_thigh,0.714,abdomen,8.47,left_foot,0.4636,abdomen,11.14,1.49
1,0.0060,DESCENT,NONE,-0.0972,-0.3115,-0.1971,-0.1653,0.1299,-0.0126,1,8,0.0075,0.9353,-45.43,1,0.0515,2041.7,0.0,-0.42,-3.40,0.27,-0.0475,-0.0688,0.0497,0.873,left_hand,0.527,left_hand,0.129,abdomen,27.75,right_thigh,0.714,abdomen,6.38,left_foot,0.4677,right_thigh,11.93,1.49
2,0.0090,DESCENT,NONE,-0.1005,-0.3273,-0.2054,-0.1653,0.1299,-0.0169,1,8,0.0071,0.9353,-45.69,1,0.0514,1867.4,0.0,-0.41,-3.38,0.28,-0.0475,-0.0686,0.0496,0.913,left_hand,0.436,left_hand,0.128,abdomen,27.39,right_thigh,0.712,abdomen,4.49,left_foot,0.4775,right_thigh,13.23,1.39
3,0.0120,DESCENT,NONE,-0.1039,-0.3408,-0.2131,-0.1653,0.1299,-0.0217,1,8,0.0087,0.9355,-45.89,1,0.0514,1798.5,0.0,-0.39,-3.31,0.28,-0.0476,-0.0684,0.0496,0.773,left_hand,0.370,left_hand,0.128,abdomen,27.93,right_thigh,0.711,abdomen,3.18,left_foot,0.4873,right_thigh,14.64,1.18
4,0.0150,DESCENT,NONE,-0.1074,-0.3526,-0.2204,-0.1653,0.1299,-0.0239,1,8,0.0091,0.9357,-46.08,1,0.0515,1873.4,0.0,-0.35,-3.22,0.29,-0.0477,-0.0683,0.0496,0.605,left_hand,0.345,left_hand,0.128,abdomen,28.39,right_thigh,0.709,abdomen,3.00,left_foot,0.4967,right_thigh,15.18,1.11
5,0.0180,DESCENT,NONE,-0.1111,-0.3635,-0.2274,-0.1653,0.1299,-0.0234,1,8,0.0086,0.9359,-46.24,1,0.0515,1941.9,0.0,-0.31,-3.12,0.29,-0.0478,-0.0682,0.0496,0.661,left_hand,0.358,left_hand,0.128,abdomen,28.80,right_thigh,0.707,abdomen,3.00,left_foot,0.5048,right_thigh,14.85,1.07
6,0.0210,DESCENT,NONE,-0.1148,-0.3740,-0.2345,-0.1653,0.1299,-0.0251,1,8,0.0105,0.9363,-46.39,1,0.0515,1960.1,0.0,-0.26,-3.00,0.27,-0.0479,-0.0681,0.0496,0.692,left_hand,0.373,left_hand,0.128,abdomen,29.17,right_thigh,0.706,abdomen,3.00,left_foot,0.5120,right_thigh,14.06,1.08
7,0.0240,DESCENT,NONE,-0.1187,-0.3843,-0.2416,-0.1653,0.1299,-0.0261,1,8,0.0095,0.9366,-46.52,1,0.0514,1934.4,0.0,-0.21,-2.90,0.25,-0.0480,-0.0680,0.0496,0.709,left_hand,0.392,left_hand,0.128,abdomen,29.49,right_thigh,0.704,abdomen,3.00,left_foot,0.5184,right_thigh,14.79,1.13
8,0.0270,DESCENT,NONE,-0.1226,-0.3947,-0.2489,-0.1653,0.1299,-0.0263,1,8,0.0106,0.9370,-46.59,1,0.0514,2019.9,0.0,-0.20,-2.71,0.23,-0.0483,-0.0680,0.0495,0.824,left_hand,0.399,left_hand,0.128,abdomen,29.75,right_thigh,0.703,abdomen,3.00,left_foot,0.5240,right_thigh,8.97,1.23
9,0.0300,DESCENT,NONE,-0.1267,-0.4058,-0.2565,-0.1653,0.1299,-0.0278,1,8,0.0081,0.9374,-46.71,1,0.0516,2430.1,0.0,-0.11,-2.47,0.15,-0.0482,-0.0680,0.0497,1.207,right_hand,0.438,left_hand,0.127,abdomen,29.98,right_thigh,0.701,abdomen,3.00,left_foot,0.5285,right_thigh,12.10,1.18
10,0.0330,DESCENT,NONE,-0.1308,-0.4167,-0.2641,-0.1653,0.1304,-0.0286,1,8,0.0118,0.9377,-46.76,1,0.0515,2183.6,0.0,-0.08,-2.27,0.11,-0.0482,-0.0679,0.0496,0.796,left_hand,0.580,left_hand,0.127,abdomen,30.21,right_thigh,0.699,abdomen,3.00,left_foot,0.5326,right_thigh,10.33,1.28
11,0.0360,DESCENT,NONE,-0.1351,-0.4279,-0.2720,-0.1653,0.1304,-0.0299,1,8,0.0098,0.9381,-46.78,1,0.0514,2002.0,0.0,-0.06,-2.11,0.07,-0.0484,-0.0678,0.0494,0.830,left_hand,0.510,left_hand,0.127,abdomen,30.39,right_thigh,0.697,abdomen,3.00,left_foot,0.5367,right_thigh,12.02,1.27
12,0.0390,DESCENT,NONE,-0.1395,-0.4391,-0.2799,-0.1653,0.1304,-0.0304,1,8,0.0145,0.9385,-46.74,1,0.0513,1882.3,0.0,-0.06,-1.92,0.04,-0.0487,-0.0678,0.0493,0.851,left_hand,0.438,left_hand,0.128,abdomen,30.49,right_thigh,0.696,abdomen,3.00,left_foot,0.5397,right_thigh,8.79,1.31
13,0.0420,DESCENT,NONE,-0.1440,-0.4503,-0.2880,-0.1653,0.1304,-0.0315,1,8,0.0091,0.9389,-46.71,1,0.0514,1848.1,0.0,0.00,-1.61,0.01,-0.0488,-0.0677,0.0493,0.979,right_hand,0.399,left_hand,0.128,abdomen,30.54,right_thigh,0.695,abdomen,3.00,left_foot,0.5416,right_thigh,9.99,1.25
14,0.0450,DESCENT,NONE,-0.1486,-0.4615,-0.2962,-0.1653,0.1304,-0.0323,1,8,0.0117,0.9392,-46.64,1,0.0513,1796.5,0.0,0.01,-1.36,0.03,-0.0489,-0.0676,0.0492,0.881,left_hand,0.419,left_hand,0.131,abdomen,31.50,right_thigh,0.694,abdomen,3.78,left_foot,0.5425,right_thigh,10.34,1.19
15,0.0480,DESCENT,NONE,-0.1533,-0.4729,-0.3046,-0.1653,0.1304,-0.0368,1,8,0.0167,0.9393,-46.55,1,0.0514,2142.4,0.0,0.04,-1.28,0.06,-0.0489,-0.0674,0.0494,0.990,left_hand,0.385,left_hand,0.137,abdomen,32.37,right_thigh,0.693,abdomen,5.48,left_foot,0.5437,right_thigh,6.84,1.17
16,0.0510,DESCENT,NONE,-0.1582,-0.4842,-0.3131,-0.1653,0.1304,-0.0422,1,8,0.0157,0.9393,-46.39,1,0.0513,1915.7,0.0,0.07,-1.07,0.12,-0.0488,-0.0672,0.0493,0.788,left_hand,0.498,left_hand,0.144,abdomen,33.12,right_thigh,0.695,abdomen,7.50,left_foot,0.5434,right_thigh,10.35,1.31
17,0.0540,DESCENT,NONE,-0.1631,-0.4958,-0.3218,-0.1653,0.1303,-0.0548,1,8,0.0169,0.9393,-46.22,1,0.0512,1866.3,0.0,0.06,-0.98,0.20,-0.0489,-0.0670,0.0493,0.918,left_hand,0.432,left_hand,0.147,abdomen,33.78,right_thigh,0.696,abdomen,9.64,left_foot,0.5409,right_thigh,10.65,1.26
18,0.0570,DESCENT,NONE,-0.1682,-0.5061,-0.3301,-0.1653,0.1303,-0.0644,1,8,0.0201,0.9393,-46.00,1,0.0512,1754.4,0.0,0.05,-0.89,0.27,-0.0491,-0.0667,0.0491,0.933,left_hand,0.436,left_hand,0.154,abdomen,34.43,right_thigh,0.699,abdomen,11.84,left_foot,0.5369,right_thigh,10.42,1.24
19,0.0600,DESCENT,NONE,-0.1734,-0.5162,-0.3386,-0.1653,0.1303,-0.0698,1,8,0.0202,0.9394,-45.76,1,0.0511,1651.7,0.0,0.04,-0.72,0.34,-0.0494,-0.0666,0.0490,0.849,left_hand,0.401,left_hand,0.157,abdomen,34.96,right_thigh,0.702,abdomen,14.07,left_foot,0.5327,right_thigh,8.43,1.23
20,0.0630,DESCENT,NONE,-0.1786,-0.5261,-0.3470,-0.1638,0.1303,-0.0766,1,8,0.0187,0.9394,-45.50,1,0.0511,1647.5,0.0,0.06,-0.41,0.39,-0.0497,-0.0665,0.0489,0.751,left_hand,0.378,left_hand,0.159,abdomen,35.46,right_thigh,0.706,abdomen,15.30,left_foot,0.5264,right_thigh,10.11,1.21
21,0.0660,DESCENT,NONE,-0.1840,-0.5358,-0.3555,-0.1638,0.1311,-0.0799,1,8,0.0180,0.9396,-45.23,1,0.0510,1568.0,0.0,0.07,-0.08,0.46,-0.0501,-0.0664,0.0488,0.838,left_hand,0.404,left_hand,0.159,abdomen,35.62,right_thigh,0.708,abdomen,15.30,left_foot,0.5198,right_thigh,11.16,1.20
22,0.0690,DESCENT,NONE,-0.1894,-0.5459,-0.3643,-0.1638,0.1311,-0.0848,1,8,0.0215,0.9398,-44.96,1,0.0511,1913.1,0.0,0.11,0.13,0.52,-0.0505,-0.0663,0.0488,1.010,left_hand,0.399,left_hand,0.160,abdomen,35.16,right_thigh,0.711,abdomen,15.30,left_foot,0.5130,right_thigh,7.11,1.22
23,0.0720,DESCENT,NONE,-0.1950,-0.5560,-0.3731,-0.1638,0.1311,-0.0896,1,8,0.0218,0.9401,-44.67,1,0.0511,1698.1,0.0,0.15,0.47,0.57,-0.0507,-0.0661,0.0486,0.716,left_hand,0.515,left_hand,0.161,abdomen,34.69,right_thigh,0.715,abdomen,15.30,left_foot,0.5054,right_thigh,9.59,1.24
24,0.0750,DESCENT,NONE,-0.2006,-0.5662,-0.3821,-0.1638,0.1311,-0.0955,1,8,0.0232,0.9403,-44.36,1,0.0510,1598.6,0.0,0.17,0.67,0.64,-0.0511,-0.0660,0.0485,0.875,left_hand,0.440,left_hand,0.161,abdomen,34.22,right_thigh,0.718,abdomen,15.30,left_foot,0.4974,right_thigh,11.01,1.26
25,0.0780,DESCENT,NONE,-0.2064,-0.5761,-0.3911,-0.1638,0.1311,-0.1012,1,8,0.0251,0.9406,-44.04,1,0.0510,1513.2,0.0,0.20,0.86,0.69,-0.0514,-0.0659,0.0483,1.007,left_hand,0.454,left_hand,0.161,abdomen,33.71,right_thigh,0.721,abdomen,15.30,left_foot,0.4897,right_thigh,10.80,1.30
26,0.0810,DESCENT,NONE,-0.2122,-0.5861,-0.4003,-0.1638,0.1311,-0.1081,1,8,0.0236,0.9409,-43.73,1,0.0509,1480.3,0.0,0.23,1.06,0.75,-0.0517,-0.0658,0.0482,0.930,left_hand,0.415,left_hand,0.156,abdomen,32.78,abdomen,0.725,abdomen,13.06,left_foot,0.4824,abdomen,8.69,1.32
27,0.0840,DESCENT,NONE,-0.2182,-0.5956,-0.4094,-0.1638,0.1311,-0.1132,1,8,0.0241,0.9413,-43.44,1,0.0510,1619.0,0.0,0.32,1.25,0.79,-0.0518,-0.0656,0.0482,0.817,left_hand,0.400,left_hand,0.151,abdomen,31.84,abdomen,0.728,abdomen,10.84,left_foot,0.4852,abdomen,10.24,1.34
28,0.0870,DESCENT,NONE,-0.2242,-0.6045,-0.4183,-0.1638,0.1311,-0.1123,1,8,0.0244,0.9418,-43.21,1,0.0510,1543.1,0.0,0.40,1.42,0.86,-0.0518,-0.0653,0.0483,0.917,left_hand,0.443,left_hand,0.143,abdomen,30.85,abdomen,0.729,abdomen,8.66,left_foot,0.4870,abdomen,11.18,1.37
29,0.0900,DESCENT,NONE,-0.2303,-0.6130,-0.4273,-0.1638,0.1311,-0.1116,1,8,0.0230,0.9423,-42.99,1,0.0510,1436.0,0.0,0.48,1.57,0.89,-0.0518,-0.0652,0.0483,0.964,left_hand,0.413,left_hand,0.138,abdomen,29.88,abdomen,0.729,abdomen,10.51,left_foot,0.4880,abdomen,8.60,1.42
30,0.0930,DESCENT,NONE,-0.2365,-0.6209,-0.4361,-0.1638,0.1311,-0.1159,1,8,0.0234,0.9428,-42.81,1,0.0510,1608.8,0.0,0.57,1.73,0.93,-0.0517,-0.0650,0.0484,0.813,left_hand,0.405,left_hand,0.132,abdomen,28.92,abdomen,0.730,abdomen,8.34,left_foot,0.4893,abdomen,10.91,1.45
31,0.0960,DESCENT,NONE,-0.2428,-0.6283,-0.4448,-0.1638,0.1311,-0.1155,1,8,0.0247,0.9433,-42.63,1,0.0510,1493.9,0.0,0.62,1.88,0.95,-0.0516,-0.0649,0.0484,0.983,left_hand,0.449,left_hand,0.133,abdomen,28.47,abdomen,0.731,abdomen,6.25,left_foot,0.4907,abdomen,8.27,1.49
32,0.0990,DESCENT,NONE,-0.2492,-0.6357,-0.4536,-0.1638,0.1311,-0.1143,1,8,0.0243,0.9436,-42.44,1,0.0510,1543.6,0.0,0.67,2.17,0.93,-0.0515,-0.0648,0.0484,0.845,left_hand,0.434,left_hand,0.132,abdomen,28.61,abdomen,0.733,abdomen,4.38,left_foot,0.4923,abdomen,10.59,1.50
33,0.1020,DESCENT,NONE,-0.2556,-0.6436,-0.4626,-0.1638,0.1311,-0.1119,1,8,0.0286,0.9439,-42.26,1,0.0510,1594.8,0.0,0.70,2.31,0.96,-0.0514,-0.0647,0.0485,0.993,left_hand,0.459,left_hand,0.130,abdomen,28.67,abdomen,0.733,abdomen,3.13,left_foot,0.4946,abdomen,9.81,1.52
34,0.1050,DESCENT,NONE,-0.2621,-0.6522,-0.4720,-0.1638,0.1311,-0.1086,1,8,0.0276,0.9441,-42.08,1,0.0513,1556.8,0.0,0.72,2.33,1.13,-0.0513,-0.0646,0.0488,0.984,left_hand,0.512,left_hand,0.132,abdomen,28.76,abdomen,0.734,abdomen,4.38,left_foot,0.4958,abdomen,11.46,1.56
35,0.1080,DESCENT,NONE,-0.2687,-0.6615,-0.4816,-0.1638,0.1311,-0.1069,1,8,0.0186,0.9443,-41.85,1,0.0513,1477.3,0.0,0.81,2.37,1.16,-0.0512,-0.0643,0.0488,1.094,left_hand,0.472,left_hand,0.130,abdomen,28.86,abdomen,0.734,abdomen,6.07,left_foot,0.4972,abdomen,12.44,1.62
36,0.1110,DESCENT,NONE,-0.2754,-0.6714,-0.4915,-0.1638,0.1311,-0.1127,1,8,0.0193,0.9442,-41.72,1,0.0511,1380.0,0.0,0.78,2.49,1.18,-0.0513,-0.0645,0.0486,1.145,left_hand,0.464,left_hand,0.132,abdomen,28.91,abdomen,0.732,abdomen,4.23,left_foot,0.4989,abdomen,8.70,1.67
37,0.1140,DESCENT,NONE,-0.2822,-0.6817,-0.5016,-0.1638,0.1311,-0.1110,1,8,0.0170,0.9441,-41.51,1,0.0513,1532.8,0.0,0.87,2.52,1.24,-0.0512,-0.0643,0.0489,0.895,left_hand,0.465,left_hand,0.133,abdomen,28.97,abdomen,0.730,abdomen,6.07,left_foot,0.4995,abdomen,11.17,1.68
38,0.1170,DESCENT,NONE,-0.2891,-0.6918,-0.5117,-0.1638,0.1311,-0.1143,1,8,0.0162,0.9438,-41.40,1,0.0511,1416.8,0.0,0.84,2.65,1.26,-0.0513,-0.0645,0.0486,1.050,left_hand,0.491,left_hand,0.132,abdomen,29.01,abdomen,0.727,abdomen,8.14,left_foot,0.5003,abdomen,8.38,1.72
39,0.1200,DESCENT,NONE,-0.2961,-0.7026,-0.5222,-0.1638,0.1312,-0.1183,1,8,0.0139,0.9434,-41.17,1,0.0514,1567.6,0.0,0.93,2.67,1.32,-0.0512,-0.0643,0.0489,0.883,left_hand,0.477,left_hand,0.135,abdomen,29.06,abdomen,0.725,abdomen,7.72,left_foot,0.5008,abdomen,10.59,1.73
40,0.1230,DESCENT,NONE,-0.3032,-0.7132,-0.5326,-0.1621,0.1312,-0.1225,1,8,0.0193,0.9428,-41.09,1,0.0513,1438.2,0.0,0.91,2.71,1.37,-0.0512,-0.0644,0.0489,1.022,left_hand,0.500,left_hand,0.132,abdomen,29.08,abdomen,0.720,abdomen,5.68,left_foot,0.5017,abdomen,11.85,1.79
41,0.1260,DESCENT,NONE,-0.3105,-0.7243,-0.5433,-0.1621,0.1312,-0.1210,1,8,0.0152,0.9421,-40.89,1,0.0513,1391.6,0.0,0.98,2.74,1.43,-0.0511,-0.0642,0.0489,1.077,left_hand,0.468,left_hand,0.132,abdomen,29.14,abdomen,0.717,abdomen,6.17,left_foot,0.5017,abdomen,8.56,1.81
42,0.1290,DESCENT,COM_OUTSIDE_SUPPORT,-0.3178,-0.7349,-0.5539,-0.1621,0.1312,-0.1226,1,8,0.0204,0.9413,-40.77,1,0.0514,1503.5,0.0,1.03,2.77,1.46,-0.0511,-0.0641,0.0490,0.865,left_hand,0.464,left_hand,0.132,abdomen,29.14,abdomen,0.710,abdomen,5.58,left_foot,0.5027,abdomen,11.18,1.85
43,0.1320,DESCENT,COM_OUTSIDE_SUPPORT,-0.3252,-0.7464,-0.5649,-0.1621,0.1312,-0.1226,1,8,0.0167,0.9403,-40.67,1,0.0513,1415.3,0.0,1.06,2.81,1.51,-0.0511,-0.0641,0.0489,1.031,left_hand,0.487,left_hand,0.133,abdomen,29.15,abdomen,0.703,abdomen,5.79,left_foot,0.5023,abdomen,8.14,1.88
44,0.1350,DESCENT,COM_OUTSIDE_SUPPORT,-0.3328,-0.7581,-0.5761,-0.1621,0.1312,-0.1246,1,8,0.0232,0.9391,-40.59,1,0.0514,1546.1,0.0,1.10,2.85,1.55,-0.0510,-0.0640,0.0490,0.842,left_hand,0.464,left_hand,0.133,abdomen,29.15,abdomen,0.696,abdomen,5.09,left_foot,0.5022,abdomen,10.31,1.90
45,0.1380,DESCENT,COM_OUTSIDE_SUPPORT,-0.3405,-0.7702,-0.5874,-0.1621,0.1312,-0.1239,1,8,0.0180,0.9378,-40.52,1,0.0514,1441.0,0.0,1.13,2.89,1.59,-0.0510,-0.0640,0.0490,0.975,left_hand,0.486,left_hand,0.133,abdomen,29.18,abdomen,0.689,abdomen,5.59,left_foot,0.5020,abdomen,11.69,1.93
46,0.1410,DESCENT,COM_OUTSIDE_SUPPORT,-0.3483,-0.7830,-0.5991,-0.1621,0.1312,-0.1265,1,8,0.0249,0.9364,-40.46,1,0.0513,1358.7,0.0,1.13,2.94,1.65,-0.0510,-0.0640,0.0490,1.052,left_hand,0.453,left_hand,0.133,abdomen,29.21,abdomen,0.682,abdomen,4.50,left_foot,0.5023,abdomen,8.52,1.96
47,0.1440,DESCENT,COM_OUTSIDE_SUPPORT,-0.3562,-0.7962,-0.6110,-0.1621,0.1317,-0.1250,1,8,0.0184,0.9347,-40.41,1,0.0514,1488.6,0.0,1.16,2.99,1.69,-0.0510,-0.0640,0.0490,0.868,left_hand,0.448,left_hand,0.133,abdomen,29.23,abdomen,0.675,abdomen,5.34,left_foot,0.5026,abdomen,10.72,1.98
48,0.1470,DESCENT,COM_OUTSIDE_SUPPORT,-0.3643,-0.8102,-0.6232,-0.1621,0.1317,-0.1284,1,8,0.0281,0.9329,-40.38,1,0.0514,1400.7,0.0,1.17,3.03,1.75,-0.0510,-0.0639,0.0490,0.999,left_hand,0.484,left_hand,0.133,abdomen,29.28,abdomen,0.669,abdomen,3.85,left_foot,0.5028,abdomen,11.73,2.01
49,0.1500,DESCENT,COM_OUTSIDE_SUPPORT,-0.3726,-0.8245,-0.6357,-0.1621,0.1317,-0.1269,1,8,0.0221,0.9309,-40.35,1,0.0513,1330.0,0.0,1.15,3.07,1.82,-0.0511,-0.0639,0.0489,1.046,left_hand,0.444,left_hand,0.133,abdomen,29.32,abdomen,0.662,abdomen,4.60,left_foot,0.5034,abdomen,8.30,2.04
50,0.1530,DESCENT,COM_OUTSIDE_SUPPORT,-0.3809,-0.8395,-0.6485,-0.1621,0.1317,-0.1290,1,8,0.0288,0.9286,-40.34,1,0.0514,1477.1,0.0,1.16,3.14,1.85,-0.0511,-0.0639,0.0490,0.835,left_hand,0.437,left_hand,0.133,abdomen,29.35,abdomen,0.655,abdomen,3.69,left_foot,0.5039,abdomen,10.47,2.06
51,0.1560,DESCENT,COM_OUTSIDE_SUPPORT,-0.3895,-0.8549,-0.6615,-0.1621,0.1318,-0.1275,1,8,0.0280,0.9262,-40.36,1,0.0513,1365.0,0.0,1.16,3.19,1.90,-0.0510,-0.0638,0.0489,0.963,left_hand,0.452,left_hand,0.134,abdomen,29.40,abdomen,0.649,abdomen,4.49,left_foot,0.5042,abdomen,11.46,2.09
52,0.1590,DESCENT,COM_OUTSIDE_SUPPORT,-0.3981,-0.8711,-0.6749,-0.1621,0.1318,-0.1314,1,8,0.0362,0.9236,-40.38,1,0.0513,1305.3,0.0,1.12,3.21,1.97,-0.0510,-0.0638,0.0489,0.968,left_hand,0.394,left_hand,0.134,abdomen,29.45,abdomen,0.643,abdomen,3.18,left_foot,0.5049,abdomen,9.53,2.13
53,0.1620,DESCENT,COM_OUTSIDE_SUPPORT,-0.4070,-0.8874,-0.6884,-0.1621,0.1304,-0.1302,1,7,0.0235,0.9208,-40.40,1,0.0514,1626.0,0.0,1.10,3.28,1.98,-0.0510,-0.0638,0.0490,0.890,left_hand,0.388,left_hand,0.133,abdomen,29.49,abdomen,0.636,abdomen,3.21,left_foot,0.5057,abdomen,8.05,2.16
54,0.1650,DESCENT,COM_OUTSIDE_SUPPORT,-0.4160,-0.9045,-0.7023,-0.1621,0.1327,-0.1297,1,8,0.0252,0.9177,-40.45,1,0.0513,1483.7,0.0,1.07,3.34,2.02,-0.0510,-0.0637,0.0490,0.719,left_hand,0.492,left_hand,0.134,abdomen,29.55,abdomen,0.629,abdomen,3.54,left_foot,0.5062,abdomen,10.42,2.19
55,0.1680,DESCENT,COM_OUTSIDE_SUPPORT,-0.4252,-0.9229,-0.7167,-0.1621,0.1311,-0.1328,1,7,0.0234,0.9144,-40.49,1,0.0513,1394.0,0.0,1.02,3.37,2.07,-0.0509,-0.0636,0.0490,0.900,left_hand,0.469,left_hand,0.134,abdomen,29.60,abdomen,0.623,abdomen,3.02,left_foot,0.5071,abdomen,11.88,2.23
56,0.1710,DESCENT,COM_OUTSIDE_SUPPORT,-0.4346,-0.9412,-0.7312,-0.1621,0.1311,-0.1316,1,7,0.0382,0.9108,-40.54,1,0.0513,1328.4,0.0,0.97,3.39,2.13,-0.0510,-0.0635,0.0489,1.016,left_hand,0.419,left_hand,0.134,abdomen,29.64,abdomen,0.616,abdomen,3.01,left_foot,0.5078,abdomen,12.46,2.27
57,0.1740,DESCENT,COM_OUTSIDE_SUPPORT,-0.4442,-0.9604,-0.7462,-0.1621,0.1279,-0.1330,1,8,0.0543,0.9069,-40.60,1,0.0513,1293.7,0.0,0.91,3.40,2.20,-0.0510,-0.0635,0.0489,1.056,left_hand,0.393,left_hand,0.134,abdomen,29.69,abdomen,0.609,abdomen,3.07,left_foot,0.5084,abdomen,11.38,2.30
58,0.1770,DESCENT,COM_OUTSIDE_SUPPORT,-0.4540,-0.9795,-0.7612,-0.1621,0.1279,-0.1327,1,6,0.0196,0.9028,-40.68,1,0.0513,1255.7,0.0,0.86,3.41,2.30,-0.0510,-0.0634,0.0489,0.925,left_hand,0.360,left_hand,0.132,abdomen,29.71,abdomen,0.602,abdomen,3.03,left_foot,0.5090,abdomen,10.52,2.32
59,0.1800,DESCENT,COM_OUTSIDE_SUPPORT,-0.4640,-1.0011,-0.7771,-0.1621,0.1279,-0.1330,1,8,0.0271,0.8983,-40.76,1,0.0512,1186.7,0.0,0.80,3.41,2.39,-0.0510,-0.0633,0.0489,0.820,left_hand,0.333,left_hand,0.131,abdomen,29.70,abdomen,0.595,abdomen,3.11,left_foot,0.5094,abdomen,12.45,2.37
60,0.1830,DESCENT,COM_OUTSIDE_SUPPORT,-0.4742,-1.0212,-0.7926,-0.1621,0.1279,-0.1342,1,6,0.0294,0.8935,-40.84,1,0.0512,1154.1,0.0,0.75,3.41,2.47,-0.0510,-0.0632,0.0489,0.996,left_hand,0.301,left_hand,0.132,abdomen,29.70,abdomen,0.588,abdomen,3.61,left_foot,0.5091,abdomen,11.79,2.41
61,0.1860,DESCENT,COM_OUTSIDE_SUPPORT,-0.4846,-1.0429,-0.8088,-0.1643,0.1279,-0.1338,1,8,0.0279,0.8883,-40.92,1,0.0512,1129.4,0.0,0.71,3.40,2.55,-0.0510,-0.0632,0.0488,0.938,left_hand,0.292,left_hand,0.132,abdomen,29.70,abdomen,0.580,abdomen,3.01,left_foot,0.5089,abdomen,11.68,2.45
62,0.1890,DESCENT,COM_OUTSIDE_SUPPORT,-0.4952,-1.0648,-0.8252,-0.1643,0.1279,-0.1388,1,6,0.0242,0.8828,-41.01,1,0.0512,1104.5,0.0,0.66,3.39,2.62,-0.0510,-0.0631,0.0488,0.915,left_hand,0.281,left_hand,0.131,abdomen,29.70,abdomen,0.573,abdomen,3.61,left_foot,0.5088,abdomen,11.18,2.49
63,0.1920,DESCENT,COM_OUTSIDE_SUPPORT,-0.5060,-1.0868,-0.8417,-0.1643,0.1279,-0.1393,1,6,0.0189,0.8769,-41.11,1,0.0512,1066.6,0.0,0.62,3.38,2.70,-0.0510,-0.0630,0.0488,0.850,left_hand,0.265,left_hand,0.131,abdomen,29.69,abdomen,0.565,abdomen,5.24,left_foot,0.5087,abdomen,11.13,2.53
64,0.1950,DESCENT,COM_OUTSIDE_SUPPORT,-0.5171,-1.1089,-0.8584,-0.1646,0.1279,-0.1391,1,8,0.0276,0.8706,-41.22,1,0.0512,1041.0,0.0,0.57,3.37,2.80,-0.0510,-0.0630,0.0488,0.828,left_hand,0.257,left_hand,0.130,abdomen,29.67,abdomen,0.557,abdomen,5.64,left_foot,0.5084,abdomen,11.45,2.56
65,0.1980,DESCENT,COM_OUTSIDE_SUPPORT,-0.5284,-1.1321,-0.8755,-0.1687,0.1279,-0.1376,1,8,0.1224,0.8638,-41.33,1,0.0512,1025.3,0.0,0.52,3.35,2.89,-0.0510,-0.0629,0.0488,0.845,left_hand,0.249,left_hand,0.129,abdomen,29.63,abdomen,0.549,abdomen,3.90,left_foot,0.5080,abdomen,11.30,2.61
66,0.2010,DESCENT,COM_OUTSIDE_SUPPORT,-0.5399,-1.1545,-0.8924,-0.1687,0.1279,-0.1421,1,6,0.2752,0.8565,-41.45,1,0.0512,1000.2,0.0,0.47,3.33,2.98,-0.0509,-0.0629,0.0488,0.823,left_hand,0.237,left_hand,0.128,abdomen,29.57,abdomen,0.540,abdomen,4.78,left_foot,0.5071,abdomen,11.14,2.65
67,0.2040,DESCENT,COM_OUTSIDE_SUPPORT,-0.5517,-1.1775,-0.9096,-0.1692,0.1279,-0.1438,1,8,0.2962,0.8486,-41.55,1,0.0512,1055.5,0.0,0.41,3.33,3.08,-0.0508,-0.0629,0.0489,0.798,left_hand,0.225,left_hand,0.127,abdomen,29.50,abdomen,0.530,abdomen,5.92,left_foot,0.5059,abdomen,10.49,2.68
68,0.2070,DESCENT,COM_OUTSIDE_SUPPORT,-0.5637,-1.2000,-0.9268,-0.1706,0.1279,-0.1419,1,8,0.1715,0.8402,-41.65,1,0.0512,1217.6,0.0,0.37,3.34,3.15,-0.0506,-0.0628,0.0490,0.801,left_hand,0.236,left_hand,0.124,abdomen,29.38,abdomen,0.520,abdomen,4.11,left_foot,0.5045,abdomen,11.51,2.72
69,0.2100,DESCENT,COM_OUTSIDE_SUPPORT,-0.5759,-1.2237,-0.9444,-0.1722,0.1279,-0.1458,1,8,0.2700,0.8312,-41.74,1,0.0512,1132.0,0.0,0.32,3.35,3.22,-0.0504,-0.0626,0.0490,0.886,left_hand,0.282,left_hand,0.123,abdomen,29.25,abdomen,0.509,abdomen,5.01,left_foot,0.5024,abdomen,10.71,2.77
